Datetime,AS-IDN-AC,AS-IDN-BA,AS-IDN-BB,AS-IDN-BE,AS-IDN-BT,AS-IDN-GO,AS-IDN-JA,AS-IDN-JB,AS-IDN-JI,AS-IDN-JK,AS-IDN-JT,AS-IDN-KB,AS-IDN-KI,AS-IDN-KR,AS-IDN-KS,AS-IDN-KT,AS-IDN-KU,AS-IDN-LA,AS-IDN-MA,AS-IDN-MU,AS-IDN-NB,AS-IDN-NT,AS-IDN-PA,AS-IDN-PB,AS-IDN-RI,AS-IDN-SA,AS-IDN-SB,AS-IDN-SG,AS-IDN-SN,AS-IDN-SS,AS-IDN-ST,AS-IDN-SU,AS-IDN-YO,AS-LAO-CE,AS-LAO-NO,AS-LAO-SO,AS-MMR-CE,AS-MMR-NO,AS-MMR-SO,AS-MYS-CE,AS-MYS-EA,AS-MYS-NO,AS-MYS-SH,AS-MYS-SK,AS-MYS-SO,AS-PHL-LU,AS-PHL-MI,AS-PHL-VI,AS-THA-CE,AS-THA-NE,AS-THA-NO,AS-THA-SO,AS-VNM-CH,AS-VNM-ME,AS-VNM-NC,AS-VNM-NE,AS-VNM-NW,AS-VNM-RR,AS-VNM-SC,AS-VNM-SE,AS-BRN-XX,AS-KHM-XX,AS-SGP-XX
06/04/2015 10:00,0.564,15.228,0.564,24.252,33.276,66.552,41.172,4.512,0.564,9.024,41.172,0.564,20.868,28.764,5.076,0,39.48,0.564,2.82,7.332,50.196,43.428,80.088,20.304,0,3.384,0.564,31.584,20.868,0.564,24.252,1.692,44.556,53.2,21.2,100,10.6,26.4,0,12.6,0.6,3,2.2,0.2,2,50.4,8,31,33.8,76.8,69.8,44.4,100,8.2,39,4.2,10,2.8,100,100,1.4,17.6,1.2
06/04/2015 11:00,0.564,28.764,0.564,33.276,49.068,80.088,90.24,4.512,1.128,11.28,47.376,4.512,36.66,37.788,6.204,0,58.656,4.512,2.82,7.332,50.76,42.3,74.448,34.968,1.128,5.076,1.128,32.712,16.92,5.64,26.508,1.128,52.452,31.6,31.2,100,6.8,26.4,0,9,4,2,4.8,1.6,5,45.8,16,43.4,48.6,100,68.6,41.2,100,16.8,34.2,0.6,13,2,100,100,0.8,27.6,3.2
06/04/2015 12:00,0.564,36.096,0.564,38.916,65.424,86.856,100,2.82,0.564,11.844,44.556,18.048,47.94,51.888,4.512,0,60.348,17.484,1.692,5.076,49.068,40.044,72.192,39.48,18.048,7.896,1.128,23.688,6.204,20.868,14.1,1.692,49.632,26,35.8,100,3.6,42,0,6.4,6.4,0.6,3.8,7.2,7.8,45.6,19.2,60,58.2,100,64.6,38.4,100,27.6,32,0.2,11.6,2,100,100,0.6,46.4,6.8
06/04/2015 13:00,0,37.788,1.128,41.172,84.036,77.832,81.216,1.692,0,13.536,37.224,49.068,74.448,80.088,1.692,1.692,71.064,38.352,1.128,3.384,43.992,38.916,76.14,36.66,53.58,12.972,2.256,2.256,0.564,38.916,5.076,2.256,35.532,14.2,32.2,89.2,2.4,48.6,0.2,7,5,0.2,2.2,14.2,11.8,43.6,14.8,70.4,56.6,100,54.8,35.4,95.8,37.2,28.6,0,9,1.4,100,100,0.8,63,8.4
06/04/2015 14:00,0,38.352,1.692,32.148,100,58.656,47.376,2.256,0,18.048,28.2,85.728,95.88,100,0.564,12.972,70.5,65.424,0.564,2.82,35.532,38.916,75.576,41.172,70.5,15.228,4.512,0,0,41.172,2.82,1.128,23.124,5,32.8,82.8,3.4,52.8,0.2,11.6,2.6,0.2,5,21.2,18.4,35.6,10,80.2,49.8,100,41.2,32.2,89.6,46.2,23.8,0.2,5,1.2,100,100,1.2,67.4,10.2
06/04/2015 15:00,0,34.968,5.64,23.124,100,43.992,11.844,3.384,0,25.38,21.432,64.296,64.296,100,1.692,12.408,65.988,78.396,0,3.948,32.712,32.712,76.704,46.248,47.94,14.664,10.152,0,0,20.868,1.128,0.564,15.792,1.8,21.8,80,9.8,42.8,0.2,17.8,2.6,0.2,7.4,33.4,26,37.2,3.8,91.4,43,100,24,22.2,86,56.4,17.4,2.4,2.8,1.2,100,100,3.4,59.4,13.6
06/04/2015 16:00,1.128,29.892,7.332,12.972,100,38.916,6.204,5.076,0,36.096,20.304,16.92,30.456,100,16.356,11.28,38.352,63.732,0,6.204,37.788,30.456,84.036,44.556,14.1,15.792,12.972,0,0.564,5.076,0.564,0,12.972,1.2,14.2,71.8,18.6,33.6,0,25.4,4.6,0.4,15.2,47.6,28.6,40.6,1,100,36.2,100,35.4,12.4,82,66.8,11.8,11.4,1.8,1,100,100,7.4,50.4,16.8
06/04/2015 17:00,3.384,28.764,2.82,7.896,100,39.48,10.716,10.152,0,49.068,22.56,4.512,21.996,55.272,17.484,31.02,30.456,49.632,0,10.716,44.556,45.12,96.444,42.3,1.692,19.74,20.868,1.128,1.128,1.128,0,0,14.1,1.6,11.4,70.4,31,26.6,0,33.4,6.4,0.4,20.4,54.2,28.4,45.4,0.2,100,28,100,31,6.6,78.8,71.4,9,26,1.6,1,98.2,100,10.8,48,18.2
06/04/2015 18:00,6.768,31.02,4.512,4.512,100,40.608,11.844,18.612,0,50.76,27.072,7.332,19.74,17.484,6.768,40.608,59.22,50.76,0,16.92,42.3,58.092,100,36.66,20.304,23.688,22.56,2.256,1.128,0,0,0.564,19.74,2.8,11,70.4,46.2,19.8,0,35.8,5.4,0.2,23.8,52.6,29.8,50.2,0,100,20.6,100,27,2.8,79,68.2,9.4,46.4,2.2,3.6,100,100,15.2,47.8,18.2
06/04/2015 19:00,9.588,30.456,6.204,6.768,76.704,39.48,16.92,20.304,1.128,47.94,33.276,16.356,28.764,16.356,2.82,40.044,99.264,47.376,0,23.688,32.148,61.476,100,27.072,50.196,29.328,19.176,2.82,1.128,0,0,2.82,27.072,6.8,11.2,70.4,55.6,15.6,0,30.8,2.8,0.4,23.8,49.6,33.8,54,0,100,17,100,22.8,1.2,76.6,66.4,11.6,73.4,5,15.2,100,86.6,17.8,46.6,19.8
06/04/2015 20:00,9.588,21.432,3.948,9.588,64.86,37.788,24.816,19.176,3.948,50.196,37.788,29.892,42.864,27.072,2.256,36.66,85.164,41.172,0,31.02,23.688,60.912,98.7,16.92,71.628,33.84,18.048,2.82,1.128,0,0,10.716,32.148,13.8,12.4,70.8,54.2,14,0.2,21.6,1,0.8,19.4,47.8,35.2,56.8,0,100,21.6,100,21,0.4,77.6,65,12.2,97.6,10.6,38.8,100,76.4,21.2,48.2,24.6
06/04/2015 21:00,3.384,6.768,3.384,9.588,51.888,27.072,23.124,14.1,3.384,44.556,32.712,33.276,50.196,36.66,1.692,26.508,28.2,35.532,0,33.276,26.508,49.068,86.292,10.716,59.784,32.712,20.868,2.256,1.128,0,0,14.664,27.636,21.6,15.2,67.4,45.4,14,1.2,9.6,0.2,0.8,16.6,48.8,29.6,56.4,0,100,35.2,90,24.6,0.2,76.6,61,10.2,100,19.8,62,100,56.4,25.4,47,24.8
06/04/2015 22:00,8.46,1.692,2.82,8.46,43.428,15.228,18.612,8.46,1.692,38.352,21.432,42.864,58.092,42.864,1.128,15.792,0.564,38.352,0,27.636,30.456,42.864,27.636,0.564,43.428,23.124,20.868,1.128,0.564,0,0.564,14.664,18.048,31.6,16.8,66.4,36.2,15.8,14.4,2.4,0,0.6,15.2,48.6,20.6,47.4,0,100,47.2,78.2,31,0.2,79.6,51.8,9.8,97.6,23.8,75.6,100,33.4,28,45.8,20.4
06/04/2015 23:00,17.484,1.692,1.128,9.588,32.712,7.332,11.844,5.64,0.564,30.456,8.46,25.944,22.56,47.376,0.564,1.692,0.564,32.712,0,23.688,19.74,24.816,32.148,1.128,18.612,14.664,14.1,0.564,0,0,1.128,14.664,8.46,42,15.4,40.4,28.4,18,30,0.4,0,0.4,4.8,15.2,12.6,50.8,0,100,44.4,55.6,36.8,0.2,67,39,13.4,74.6,20,67.6,100,18.4,11.8,33.6,16
07/04/2015 00:00,37.224,1.692,0,3.384,16.356,4.512,0.564,1.128,0,9.588,2.256,0,32.712,37.788,1.128,0,7.896,3.948,0,20.304,5.64,19.74,70.5,3.948,0.564,9.024,1.692,0,0,0,0.564,3.948,3.384,28.8,24.2,44.6,11.6,14.8,10,0,0,0.2,2.4,5,6.4,63.2,0,82.8,64,69.6,37.6,0.6,100,21.8,12.4,39,11.8,44.4,100,11,7.6,58.8,9.8
07/04/2015 01:00,25.944,0.564,0,1.128,7.896,2.256,0,0,0,1.128,0.564,0,55.272,15.792,1.692,0,9.024,0.564,0,14.1,3.384,19.176,94.188,8.46,0,5.64,0,0,0,0,1.128,1.128,1.128,86.2,57.4,99.6,2.4,5.2,32,0,0,0.2,7.4,21,7.8,68.8,0.2,71.6,69.6,100,39.8,2.4,100,10.8,38.4,53.2,16.4,62,100,9,20.2,60.6,9.2
07/04/2015 02:00,19.74,0.564,0,0,2.256,1.128,0,0,0,0,0,0,62.04,0.564,2.82,0,10.152,0,0,6.768,3.384,27.072,100,19.176,0,4.512,0,0,0.564,0,0.564,2.82,0,100,60.6,100,0.4,0.4,49,0,0,0,15.2,31,8.6,65.6,0.6,58.8,47.6,100,48.6,2,100,4.4,66.4,46.2,14,57.6,100,7.8,34.4,40.4,12.2
07/04/2015 03:00,13.536,1.692,0,0.564,0.564,1.128,0,0,0,0,0,0,55.836,0,6.204,0,15.792,0,0,4.512,4.512,32.712,100,33.84,0,7.332,0,0,1.128,0,0,3.948,0,100,41.6,100,0.8,0,44,0,0,0,16.4,49.6,5.8,62.2,1.6,46.4,31.6,100,44.8,2.4,99.8,2.4,90.8,42.6,13.2,48.2,100,14.4,50.2,27.8,12.2
07/04/2015 04:00,12.408,2.82,0,2.256,0.564,2.82,1.128,0,0,0,0,0,39.48,0.564,12.408,0,24.252,0.564,0,3.948,5.076,32.712,100,52.452,0,12.972,0,0.564,2.82,1.128,0.564,4.512,0.564,100,33.8,100,2,0.4,33.4,0,0,0,14.6,64.2,3.6,59,2.8,36.2,28.2,100,31,4.2,98.6,4.2,100,47.4,13.8,45.8,100,27,65.8,23,11.8
07/04/2015 05:00,10.152,2.256,1.128,3.948,0.564,3.948,4.512,0,0,0,0,0,23.124,1.692,23.688,2.82,34.404,0.564,0.564,3.384,5.64,32.712,100,71.064,0,16.356,0,1.128,4.512,7.896,1.692,6.768,1.692,100,33.6,100,3.8,1.2,21.4,0.2,0,0,9,65.6,2.8,53.4,3.8,28.6,32,98.8,17.4,6.8,100,7.2,100,52.8,13.6,43.8,100,35.8,77.2,19.4,11.6
07/04/2015 06:00,9.024,1.128,5.076,6.204,3.384,6.204,12.408,0,0,0,0,0,14.1,4.512,23.124,6.204,46.812,0.564,1.128,1.692,6.204,32.148,94.752,80.088,0,16.356,0,3.384,7.896,14.664,6.204,9.024,9.024,100,36.2,100,5.6,1.8,12.2,1.2,0,0.2,2.6,37.6,2.6,48.4,4,22.4,40.2,88.2,8.2,8.8,100,9.2,100,55.6,13,42,100,41.2,72,16.8,10
07/04/2015 07:00,9.024,1.128,10.152,10.152,11.28,18.048,19.74,0.564,0,5.64,0.564,0,9.588,9.024,10.716,2.256,48.504,0,1.128,1.128,9.024,23.124,95.88,54.144,0,16.356,0,3.948,11.28,20.868,11.28,10.152,18.048,100,40.2,100,6.4,1.8,7,2.8,0,0.6,0.2,21,2.6,45,3.8,16.4,49.6,86.2,3.8,7.8,100,9.4,100,57.8,12.8,41.8,100,43.6,60,15.8,8
07/04/2015 08:00,6.204,0.564,16.92,11.844,23.124,40.608,22.56,1.128,0,18.612,2.256,0,4.512,14.664,2.82,0,36.66,0,0.564,0.564,14.1,7.896,100,50.196,0,22.56,0,2.82,14.1,25.944,6.768,9.588,32.148,100,45.2,100,6,3,3,3.8,0,1.4,0,15.2,2.2,36.8,4,10.8,58.6,90.8,2.2,7.2,100,9,86.6,59,12.8,40.2,100,45.4,48.2,16.8,6.4
07/04/2015 09:00,2.256,0.564,21.996,9.588,36.096,60.348,19.176,0.564,0.564,27.072,4.512,0,7.332,17.484,0.564,0,31.02,0,0.564,0.564,23.124,5.64,100,98.136,0,20.868,0,9.024,20.868,34.404,5.076,6.768,56.964,86.8,40.6,100,4.8,3,2,3.8,0,1.6,0,14.6,1.8,27,2.4,10.8,62.8,99.8,2.4,7.8,100,6.6,53.8,46.6,10.4,33.4,100,48.2,42.6,19.6,4.8
07/04/2015 10:00,0.564,0.564,23.124,9.024,51.888,62.604,14.664,0.564,0.564,26.508,5.64,4.512,31.02,16.92,0,0,67.68,0,0.564,0,29.892,11.844,100,100,0,14.664,0.564,16.92,33.84,37.224,12.972,4.512,75.012,59.2,27.2,100,2.6,3.2,2,2.8,0,1,0.2,25.8,0.4,27.8,1,15.2,67.4,100,5.4,6.8,80.6,4.6,34.2,30.2,7,25.8,100,59,49,21.4,2.2
07/04/2015 11:00,0,1.128,24.252,8.46,66.552,58.656,12.972,0.564,0.564,24.252,5.076,58.092,58.656,19.176,0,0,58.092,0.564,0.564,0,27.072,6.204,100,93.06,0,11.844,0.564,18.612,32.712,40.608,25.944,2.82,77.268,51.8,34,100,1,8.8,2.2,1.8,0.6,1,0.4,34.8,0,33.4,0.6,18.8,91.2,100,14.2,9,73.4,3.8,25,19.6,2.8,24.6,100,86.8,48.4,24.2,0.6
07/04/2015 12:00,0.564,5.076,24.252,9.588,78.96,48.504,10.716,0.564,0.564,23.124,5.076,100,68.808,25.38,1.692,2.82,43.992,1.692,0,0,28.764,1.692,89.676,87.42,0,9.588,0.564,17.484,25.944,41.172,32.148,2.256,69.372,24,38.2,85,0.4,31.2,3.6,0.8,1.2,1.8,0.4,35.4,0,31,0.6,22.6,100,100,28.4,13.8,67.2,4.2,16.8,15.2,1,21.4,100,100,56.2,32.2,0.2
07/04/2015 13:00,1.128,18.612,25.38,11.28,84.036,38.352,10.716,0.564,0,21.432,5.076,67.116,43.992,33.276,16.356,47.376,36.096,2.256,0,0,26.508,0.564,80.652,64.86,0,6.204,0.564,19.74,19.176,34.968,31.584,2.82,65.424,12.8,33.4,82,1,59.8,4.4,0.2,1.4,2.4,0.4,48.2,0,21.8,1,26,100,100,44,18.8,65,12.8,9.8,12.4,0.6,14.2,100,100,46.2,40,0.2
07/04/2015 14:00,0.564,28.2,26.508,12.972,87.984,34.968,14.664,1.128,0,20.868,5.076,26.508,31.02,46.248,47.376,98.136,32.712,2.82,0,0,23.688,0.564,66.552,56.4,0,5.076,0.564,18.612,13.536,25.38,25.38,2.82,53.58,5.6,31.2,75.2,10,74.8,4.6,0,1,3.4,0.8,42.8,0.4,14.8,1.8,26.4,82.2,100,57.8,19.6,62.4,24,5.8,7.8,0.4,7.2,100,100,40,44.4,0.4
07/04/2015 15:00,0,31.02,34.968,12.972,87.42,30.456,26.508,1.128,0,19.74,3.384,25.38,31.02,60.912,63.168,98.136,27.072,2.82,0,0,29.892,0.564,52.452,43.428,7.332,4.512,0.564,12.408,9.588,20.868,17.484,3.948,40.044,2.2,32.6,72.4,33.8,64.6,3.4,0,0.4,2.4,2.4,39,1.2,14.4,0.8,22.6,64.6,100,46.6,15.8,54.4,35.8,3.8,6.2,0.4,3,100,100,39.6,47.4,1.6
07/04/2015 16:00,0,30.456,44.556,14.1,82.344,21.996,35.532,0.564,0,18.048,3.948,62.604,31.02,68.808,69.372,76.14,20.304,3.384,0,1.128,39.48,3.384,53.016,25.944,48.504,4.512,2.82,10.152,6.204,23.124,7.332,9.588,35.532,2.8,35,66.4,66.2,47,2.2,0,0,1.8,6.6,40,1.8,18.8,0,21.2,50.8,100,43.6,11.2,52.8,47.2,3.2,5.8,0.2,0.8,90.8,100,37.6,58.6,4.2
07/04/2015 17:00,0,28.2,53.58,16.92,76.14,12.408,39.48,0.564,0.564,17.484,4.512,71.628,27.072,64.296,75.576,65.424,17.484,5.076,0,2.82,43.428,5.64,63.732,23.124,37.788,5.076,5.64,4.512,2.82,27.072,2.256,23.688,32.712,5.6,33.4,63.4,89.4,33,2.2,0,0,1.8,11.6,40.2,2,23.6,0,26.4,43.8,100,44.6,9,62.6,59.2,3,3.4,0.2,0.2,87.4,100,39.2,78.2,6.8
07/04/2015 18:00,0,25.38,65.424,20.304,76.14,5.64,36.096,0.564,1.692,19.176,3.948,70.5,27.636,56.964,75.576,56.4,14.664,9.588,0,5.076,43.992,7.332,69.372,36.096,19.176,6.768,5.076,1.128,1.128,35.532,1.128,31.02,28.2,11.4,28,60.8,95.2,28.2,5.2,0,0,1,13.6,49.8,2.2,33.6,0,29.8,49,100,32.4,6.4,63.6,72.2,3,1.4,0,0,94,100,39.2,82.6,8.2
07/04/2015 19:00,0,20.868,87.42,23.124,86.292,3.948,29.328,0.564,2.256,24.252,3.384,82.344,22.56,53.016,66.552,54.708,5.076,19.74,0,9.588,40.608,9.024,75.012,46.248,14.664,8.46,1.692,1.128,1.692,47.376,1.128,28.2,23.124,17.2,25.2,58.6,89.8,37.4,10,0,0.6,0.6,14.4,57,2.8,41.4,0,30.4,62,91.8,11.2,3.4,65,82.8,2.8,0.4,0,0,98.2,100,44.2,71,7.8
07/04/2015 20:00,0,14.1,100,25.38,100,5.64,25.38,0.564,1.692,36.096,3.384,90.804,18.048,56.964,48.504,32.712,2.82,28.764,0,14.664,37.788,9.588,84.036,50.196,12.408,9.588,1.128,0.564,2.82,64.296,0.564,32.712,17.484,21,22.8,57.8,77.2,42.4,9.8,0,8.4,0.6,22.4,56.8,5,48.6,0,27.2,69.2,84.4,1.4,1.4,64.8,89.2,2.6,0.2,0,0.2,97,100,50.2,57.8,7.6
07/04/2015 21:00,0,7.896,100,28.2,100,9.588,15.228,0.564,1.128,51.888,1.692,70.5,6.204,50.196,15.228,3.948,2.256,26.508,0.564,18.048,29.328,7.332,68.244,49.068,4.512,9.588,2.82,0.564,2.82,82.908,0,28.2,9.588,21.6,22,55.6,68.6,38,7,0.2,14,0.2,35.4,56.4,9,46.6,0,22.4,65,75.8,0.8,0.8,60.8,80.2,2.4,0.8,0,1,89.8,79,56.8,50.4,8.2
07/04/2015 22:00,0.564,4.512,100,34.404,100,11.844,9.024,2.256,0.564,50.76,0.564,38.352,0.564,44.556,2.256,1.692,1.692,12.972,1.692,15.792,19.74,7.332,15.228,18.048,0.564,7.896,5.076,0,3.948,96.444,0,28.764,4.512,20,18.8,54.8,62,33.4,11,0.4,14.6,0,32.2,55.4,13.8,38.6,0,16.2,54,69.4,8.8,0.6,56.6,62.4,2.4,2.2,0,2.6,94.2,52.2,59.2,42,9.4
07/04/2015 23:00,0.564,2.256,100,34.404,42.864,9.588,7.332,7.896,0,10.716,0,13.536,0.564,54.144,0.564,2.82,0,6.768,0.564,15.228,7.332,2.256,12.972,1.128,0.564,5.64,7.896,0,3.948,39.48,0,25.944,2.82,18,14,31,52.2,28.8,18,0.4,12,0,13.6,22.8,14.8,30.8,0,17,42.6,56.2,23.6,0.2,39.2,42,2.8,5.4,0,5,87.2,31,48.2,24,10.2
08/04/2015 00:00,0.564,0.564,30.456,7.896,2.82,8.46,0.564,2.82,0,0,0,0.564,0.564,68.808,1.128,5.076,0,2.82,0.564,15.228,1.128,0.564,21.432,0.564,0,3.384,3.384,0,8.46,1.128,0,11.28,1.128,12.6,5.8,31.2,27.6,16.6,21.6,0.4,1.2,0,6.4,3.8,5.2,27.6,0,25,44,56.4,31.6,0.2,76.8,27.6,0.6,2,0,2.2,100,16,42.2,34,6.4
08/04/2015 01:00,0,0.564,9.588,1.692,0,6.204,0,0,0,0,0,0,0.564,73.32,2.82,7.332,0,1.128,0.564,14.1,0.564,0,23.124,5.076,0,2.82,1.692,0,19.74,0.564,0,2.256,0,56.2,19.2,91.4,44,11.8,75.8,0.4,1.2,0,15.8,24,3.4,24.8,0,32.4,79.2,100,40.6,0,76.2,16.2,7,0,3.4,0.2,100,6,70.6,32.6,6
08/04/2015 02:00,0.564,0.564,3.948,0,0,5.076,0,1.692,0,0,0,0,3.948,58.656,3.384,9.588,0,0.564,1.128,12.972,0.564,0,31.02,14.1,1.128,2.256,0.564,0,31.02,0.564,0,0.564,0,75.8,16.8,100,44,9.6,90,0.4,1.4,0,27.8,53.8,2.6,20.8,0,38.6,74,100,57,0,67.6,4.6,19.2,0,7.2,0.2,100,1,100,13.8,6.8
08/04/2015 03:00,2.256,0.564,5.076,0,0,6.204,0,9.588,1.692,0,0.564,0.564,7.332,47.94,4.512,15.228,0,0,1.692,15.228,0.564,0,40.044,20.868,1.692,2.256,0,0,37.224,0.564,0,0.564,0,86.4,9,100,45.8,2.6,65.6,0.2,1.4,0,37,88.8,2.2,18,0.4,41.8,48.6,95.8,65,0,61,0.8,30.8,0.4,7.8,0.6,100,0,100,3.8,6.2
08/04/2015 04:00,6.204,0,7.896,1.692,0,7.896,2.82,5.64,4.512,0,5.64,2.256,6.204,42.864,6.768,20.868,0,0,1.692,18.048,1.128,0.564,46.248,27.636,1.692,3.384,0,0,45.684,1.692,0,1.128,0,85.6,5.8,100,57,0,32.2,0,1.6,0,37.4,100,2.2,16.4,1.2,44,31,71,59,0.2,57.8,0.2,38.8,0.6,7.8,1.2,100,0,100,1.2,4.8
08/04/2015 05:00,10.152,0,10.152,6.768,0,9.588,10.152,3.384,6.204,0.564,14.1,4.512,2.256,38.352,7.332,24.816,0,0,1.128,20.868,2.82,1.692,46.812,28.764,1.128,3.384,0,0.564,52.452,3.948,0.564,1.692,0,80.2,5,100,68.2,0.8,10.2,0,1.8,0,31,98.2,2.2,14.4,1.8,45.6,23,53,51,1,56.2,0,43.8,1,7.6,2.2,100,0,100,1.2,3.6
08/04/2015 06:00,18.048,0,14.664,11.28,0,12.972,19.74,2.256,6.204,0.564,17.484,5.076,0.564,39.48,5.64,18.048,0,0,0.564,18.612,4.512,3.384,27.636,23.124,1.128,2.256,0,4.512,60.912,6.204,2.256,3.384,1.692,75.8,4.6,100,64,4.2,1.4,0,1.6,0,23.6,62,2,13.8,1.6,48,19.2,42.4,48.2,2.2,56.2,0,46.4,1.8,7.8,4.2,100,0,99,2.6,2.8
08/04/2015 07:00,25.38,0,21.432,14.1,0.564,16.92,25.38,1.128,6.204,0,11.844,1.692,0,42.864,2.82,9.588,0,0,0,12.408,2.82,2.82,23.124,11.28,0.564,1.128,0,12.972,62.04,7.896,4.512,4.512,5.64,70.8,4.6,100,45.4,5.6,0,0.2,1.2,0,13.8,29,1.4,13.8,0.6,50,17,37,51.6,3.6,59.2,0,47,3.6,8.6,7.6,100,0,88,4,1.8
08/04/2015 08:00,29.892,0,25.944,11.28,1.128,21.996,26.508,0,5.076,0,5.076,0,0,47.94,1.128,8.46,0,0,0,6.204,1.128,0.564,40.608,7.332,0,0.564,0.564,13.536,48.504,9.588,2.82,3.948,11.844,65.8,4.6,100,26.6,5.6,0,1,1.2,0.2,6.2,20,0.8,13.6,0.4,50.2,15,35.2,59.4,4.4,65.6,0,43.2,6.2,9.8,12.4,100,0.2,97,4.4,0.6
08/04/2015 09:00,31.02,0,27.636,6.768,4.512,34.968,33.84,0,2.256,0.564,1.692,0,0,53.016,1.692,5.076,0,0,0,1.692,1.128,0.564,71.064,28.764,0,0.564,1.128,14.664,30.456,15.228,7.332,2.82,16.92,54.8,5.4,100,11.8,4.4,0,1.6,2.2,0.4,4.8,22.4,0.4,11.8,1.4,51,13.4,36.6,59,3.4,65,0,31,12.4,9.8,19.4,100,8,100,4.2,0.2
08/04/2015 10:00,17.484,0,25.38,3.948,11.28,47.94,44.556,0,1.128,0.564,0.564,0,1.692,55.272,5.64,3.948,2.82,0,0,0,1.128,0,69.936,42.864,0,0.564,1.692,20.868,26.508,21.432,17.484,1.692,28.2,34,6,100,2.4,2.6,0,0.8,7.4,0.6,6.4,41,0.4,13.6,3.4,60.6,15,43,55.6,2.6,81.4,0,22.4,24.4,8.4,32.6,100,36.4,100,3.4,0
08/04/2015 11:00,7.896,0,20.868,3.384,22.56,53.016,56.4,0,0.564,0.564,1.128,0,6.204,56.4,10.716,3.948,5.64,0.564,0,0,0.564,0,40.044,46.812,0.564,0.564,2.82,21.432,25.944,30.456,21.432,4.512,47.376,21.2,5.8,98.2,0.2,1,1.2,0.4,20,1.2,12.6,43.4,0.8,13.2,7.6,67.6,20.6,61.4,56,3.4,87,0,16.8,37.6,5.2,47.2,91.4,60.4,92.8,2.2,0
08/04/2015 12:00,11.28,0,15.792,7.332,38.352,49.632,60.912,0.564,0.564,0.564,5.64,0.564,2.256,56.964,10.152,3.384,0,0,0,0,0,0,33.276,47.94,3.384,1.128,4.512,21.432,34.404,33.276,22.56,7.332,66.552,11.6,6.8,92.8,1.2,6.4,10,0,24.6,1.6,18.2,35.8,3,13.2,7.6,70.4,25,87.4,60.2,2.6,67.4,0.2,9,43.8,4.8,44.6,88.4,66,75.8,1.6,0.2
08/04/2015 13:00,13.536,0,12.408,10.716,56.964,42.864,55.836,1.128,0,1.692,15.228,2.256,0.564,63.732,6.768,1.692,0,0,0,0,0,0,25.38,45.684,9.588,1.128,7.332,19.176,41.736,29.892,15.228,9.588,80.088,3.4,7.6,84.4,12.4,17.6,29.6,0,26,2,21.2,35.4,7.8,14.4,8.4,67.4,25.4,100,59.8,1.4,56,0.4,3.4,43.6,4.4,31.4,82.6,67.6,55.2,1.6,1.2
08/04/2015 14:00,11.844,0,10.716,14.664,73.884,37.788,44.556,4.512,0,6.204,18.048,4.512,0,78.396,5.64,0.564,0,0,1.692,0.564,0,0,18.048,42.3,12.408,1.128,10.716,10.716,46.812,22.56,8.46,11.844,83.472,0.6,7.2,76,33.8,23.2,49,0.2,24.8,3.4,26.6,37.8,15.8,15.6,28.4,57.8,22.2,100,48.2,0.6,55.2,1,1,44.6,3,20.2,79.8,70.4,42.8,2,5.8
08/04/2015 15:00,7.332,0,11.844,16.356,74.448,34.404,32.712,6.204,0.564,10.152,12.972,4.512,0.564,91.368,5.076,0,1.692,0,6.204,0.564,0,0,14.1,23.688,7.332,1.128,13.536,5.64,48.504,15.792,5.64,14.1,73.32,0,6.4,67.4,53.4,24.6,47.8,1.2,22.8,5.8,36.4,41,27,16.8,71.2,45.6,20.2,100,25.2,0.2,49.8,2.6,0.2,47.2,2.6,14.4,72.6,66.8,31,1.6,12.8
08/04/2015 16:00,3.384,0,14.1,23.688,66.552,29.892,28.764,5.076,1.128,12.408,10.152,3.948,2.82,100,5.64,2.256,0,0,13.536,0.564,0,0,10.716,3.948,1.128,2.256,16.356,5.076,53.58,15.228,4.512,9.024,58.656,0,6.4,60.6,69.4,25.2,35.8,0.2,16.6,3.4,30.6,43.6,35.2,18.6,95.2,36.8,18.6,100,17.6,0,41.8,5.8,0,41.8,2,11.2,62.8,54,30.6,0.8,20.6
08/04/2015 17:00,1.692,0,18.612,31.584,60.348,19.176,27.072,4.512,2.82,16.356,11.28,2.82,3.948,100,6.768,6.768,0,0.564,21.432,1.692,0,0,9.588,0,0,2.82,21.996,12.972,56.4,23.688,3.384,2.82,51.888,0,5.8,56.6,100,29.4,24,0,7.4,0.2,31.4,48.2,35.4,19.8,100,27.8,15.4,100,27.2,0,39.8,8.2,0,31,1.4,7.8,58.8,36,31,0.2,25.4
08/04/2015 18:00,1.128,0,23.688,27.072,57.528,7.332,20.868,3.948,6.204,19.176,10.716,1.128,1.128,100,7.332,9.588,0,1.692,30.456,5.076,0,0,9.588,13.536,4.512,2.82,29.892,21.432,54.144,39.48,3.384,0.564,49.632,0,4.8,55.2,100,28.8,13.2,0,1,0.2,36.2,50.2,30.8,20.2,100,18.6,12.4,96.4,40.4,0,38.8,8.6,0,16.8,0.8,4.2,63.4,20,29,0.2,25.4
