Datetime,IDNJW,IDNKA,IDNML,IDNNU,IDNPP,IDNSL,IDNSM,LAOXX,MMRXX,MYSPE,MYSSH,MYSSK,PHLLU,PHLMI,PHLVI,THACE,THANO,THASO,VNMCE,VNMNO,VNMSO,BRNXX,KHMXX,SGPXX
21/01/2015 15:00,50,39.762,50,50,21.714,50,50,0,7.4,45.8,12,0,50.2,42.8,37.4,18,0,19.4,16.9,34.4,50,0,8.4,64
21/01/2015 16:00,50,38.352,50,50,19.176,50,50,0,14.4,46.8,4,0,45.4,45,46.2,16.6,0,19,16.9,42,50,0,6.4,64
21/01/2015 17:00,50,33.84,50,50,13.254,50,50,0,19.6,53.2,0.8,0,42.2,50,54.8,18.6,0,20.2,16,44.5,50,0,6.6,68.4
21/01/2015 18:00,50,35.25,50,50,8.46,50,50,0,22.7,56.2,0.2,0,41.2,54.8,68,24.2,0,22.6,14.2,42.5,50,0,10,72.2
21/01/2015 19:00,50,37.506,50,49.632,7.614,50,50,0,24.4,58.8,0,0,44.4,61.4,78.2,31,0,24.2,12.7,39.4,50,0,16.8,75.2
21/01/2015 20:00,50,50,50,45.966,5.076,50,50,0,25.1,57.4,0,0,44.6,60.8,86.2,36,0,24.4,12.6,36.8,50,0,21.4,81.4
21/01/2015 21:00,50,50,50,45.966,4.23,50,50,0,23.6,57.8,0,0.2,46.2,47.4,83,40.6,0,22.4,12.6,32.3,50,0.4,26.4,84.4
21/01/2015 22:00,50,50,50,41.454,2.538,50,50,0,24.3,56.2,0.2,2.2,47,31.8,73.8,44.6,0,19,11.5,27.6,46.7,1,31,80.2
21/01/2015 23:00,50,32.43,50,32.994,7.332,50,50,0,25.6,45.4,1.4,7,37.4,16.8,63.2,43,0,16,9.6,24.6,41.3,1.4,29.2,69.2
22/01/2015 00:00,50,50,50,35.532,9.588,50,50,0,26,30.8,0,0,38,7,54.6,30.2,0,10,5.4,14.8,37,0,21,52.2
22/01/2015 01:00,50,50,50,41.736,2.256,50,50,0,7.3,35.2,0.2,0,39.6,1.4,38.8,31,0,7.6,6.7,14.9,30.2,0,31,46.8
22/01/2015 02:00,50,50,50,44.556,1.692,50,50,0,0.8,26.6,1.8,0,31.2,0.2,21.6,30.8,0,4.6,3.6,27,22,0,27.6,37.2
22/01/2015 03:00,50,50,50,43.71,5.358,50,50,0,1.3,18.2,4.2,0,23.6,0.4,12.8,25.6,0,2.4,2.3,38.1,16,0,18,27.6
22/01/2015 04:00,50,50,48.222,39.198,14.1,50,50,0,3.4,11.4,6.4,0,19.8,2.8,9.4,24.8,0,1.6,1.7,43.8,12,0.2,11.6,19.8
22/01/2015 05:00,50,50,50,44.274,25.38,50,50,0,8.7,6.4,9,0.4,18.4,9.8,8.8,27.8,0,0.8,1.4,45.9,9.6,2.2,8.4,13.4
22/01/2015 06:00,50,50,50,50,27.636,50,50,0,15.9,3.4,12.8,2.2,18,20.6,11.6,32.8,0,0.6,1.3,50,8.4,6.2,6.8,8.8
22/01/2015 07:00,50,50,50,50,23.406,50,50,0,18.2,1.8,14.6,3.8,17.8,31.4,17.4,35.8,0,0.4,1.3,50,8.4,7,5.2,5.4
22/01/2015 08:00,50,50,39.198,50,23.688,50,50,0,19.7,1.6,10,2.6,16.6,35.4,22.8,36.6,0,0.4,2.4,48.5,10.4,4.4,3.4,3
22/01/2015 09:00,50,40.608,39.762,50,29.61,50,50,0,17.4,2,7.6,2,11.8,31,20.8,38.4,0,1,3.3,37.4,14.8,3.4,2.4,2.4
22/01/2015 10:00,50,50,43.71,50,29.046,50,50,0,14.2,3.6,16.6,11.8,14.2,28.8,20.6,44.6,0,2.4,6.8,32.4,24.8,10,1.8,4.2
22/01/2015 11:00,50,50,42.3,50,31.866,50,50,0,14.7,9.2,18.2,29.6,19,25.8,23.8,58.2,0,7.4,11.7,34.4,33.8,15.6,1,9.6
22/01/2015 12:00,50,50,35.25,50,27.072,50,50,0,16.7,15.4,18.4,33.6,24,23.6,27.4,62.2,0,11.6,13.6,34.1,37.1,14.2,1,15.8
22/01/2015 13:00,50,50,27.354,50,22.56,50,50,0,14.1,20.6,17.2,35.6,30.6,20.8,37,57.4,0,11.6,12.6,34.2,37.2,13.2,2,21.6
22/01/2015 14:00,50,50,20.868,50,19.176,50,50,0,9.5,25,17.2,42.2,36.2,20.2,40,51,0,9,10.3,31.7,35.2,14.2,4.2,24.4
22/01/2015 15:00,50,50,19.74,50,13.536,50,50,0,4.1,25,23.4,40.6,39.8,23,40.2,46.2,0,6.4,8.6,25.9,32.8,14.6,5.8,23.6
22/01/2015 16:00,50,50,23.688,50,12.126,50,50,0,3.5,22.4,15.6,5.4,43,26.6,40.2,39.8,0,4.2,7.7,23.8,30.5,4.4,6,22.2
22/01/2015 17:00,50,45.12,27.354,50,12.972,50,50,0,7.6,20.4,4.2,3.2,46.8,29.2,41.8,31.6,0,2.4,6.9,18.4,27.9,0.6,5.8,22.4
22/01/2015 18:00,50,39.198,29.892,50,12.126,50,50,0,12,20.4,1.6,10.6,51.2,34,50.6,24,0,1.6,6.1,12.1,25.3,0.2,5,23.8
22/01/2015 19:00,50,44.838,34.122,50,8.46,50,50,0,14.4,21.6,4.6,15.4,50,41.4,65.6,18.8,0,1.2,5.8,7.6,23.5,0.2,2.6,25.2
22/01/2015 20:00,50,43.71,38.916,50,6.768,50,50,0,16.8,23,7.4,17.2,51.6,50.4,81,17.2,0,1,6,4.1,22.3,0.8,1.8,26.6
22/01/2015 21:00,50,44.838,39.198,50,4.23,50,50,0,19.9,22,4.2,13.8,50.6,57.8,95.2,19.4,0,1,6.2,3.3,22.7,2.2,1.8,24.6
22/01/2015 22:00,50,38.634,33.558,50,0.564,50,50,0,23.7,18.8,1.2,8,48.8,57.8,100,23.2,0,1,6.7,3.2,23.3,2.4,2.4,21.2
22/01/2015 23:00,50,31.584,29.046,50,0.564,50,50,0,28.4,15.4,0.2,3.2,47,47.2,100,27.2,0,1.8,4.9,2.5,21.4,2.4,5.2,18.8
23/01/2015 00:00,50,50,23.97,50,0.564,50,50,0,31.8,8.6,0.2,0,49.8,39,100,17.2,0,2.2,1.9,1.1,20.1,0.2,4.8,14.2
23/01/2015 01:00,50,50,25.38,50,1.41,50,50,0,10.8,8.4,0.4,0.4,49.6,26.4,97.6,11.4,0,2,0.5,1.3,17.9,0,4,12.8
23/01/2015 02:00,50,50,27.918,50,5.076,43.428,50,0,2.6,6.8,0.6,1.2,39.2,16.4,70.2,6.6,0,1.8,0.4,1.9,13.3,0,2.6,10
23/01/2015 03:00,50,40.608,28.764,50,12.69,35.25,50,0,0.2,4.4,1,1,26.4,12.6,52.4,4.4,0,1.8,0.5,3.7,9.7,0,2,7
23/01/2015 04:00,50,32.994,28.482,50,28.482,31.302,50,0,0.1,3,2.4,0.6,14.8,11.6,40.2,3.2,0,1.8,0.6,5.7,6.9,0,1.6,5
23/01/2015 05:00,50,28.482,26.226,50,41.454,31.302,50,0,0.6,3.4,6,0.6,7.8,10.6,29.6,2.4,0,2.2,0.9,8.4,4.9,0.2,1.4,5.2
23/01/2015 06:00,50,36.942,23.406,50,48.504,31.584,50,0,3,6.4,11.6,0.2,6.2,10.8,22.6,2,0,2.6,1.1,11.2,3.7,0.4,1.4,6.8
23/01/2015 07:00,50,43.71,22.56,50,50,28.482,50,0,5.8,12.6,14.6,0,6.8,12.2,20,1.8,0,3.4,1.1,12.8,2.9,1.8,1.2,9.2
23/01/2015 08:00,50,40.044,21.432,50,50,31.584,50,0,7.9,20.4,7.2,0,7.6,10.8,20.2,1.6,0,6.4,1.3,11.7,3.6,2.6,1,13
23/01/2015 09:00,50,25.38,23.688,50,50,42.864,50,0,8.3,27.8,4.8,1.8,7.2,10.2,19.8,1.6,0,13.2,1.8,7.6,5.1,3.6,0.6,19.2
23/01/2015 10:00,50,21.432,26.79,50,50,50,50,0,9.2,35.8,21,14,9,15.6,21.2,2.8,0,22.4,2.9,9.6,10.3,12,0.4,27.2
23/01/2015 11:00,50,45.12,24.534,50,50,50,50,0,6.7,59.8,32.4,33.6,11,23.6,24.8,4,0,37.2,3.1,22.3,14.8,19.4,0.4,40.4
23/01/2015 12:00,50,47.094,20.304,50,39.198,50,50,0,3,59.4,37.6,46.6,12.4,31,30.2,4.8,0,41.6,2.6,29.8,14.7,20.6,0.2,50.4
23/01/2015 13:00,50,45.684,16.92,50,24.816,50,50,0,2.1,50.8,42.2,46.2,15.8,35.2,36,6,0,36.4,2,28.4,13.3,22,0.2,54
23/01/2015 14:00,50,45.684,14.382,50,15.228,44.556,50,0,2.1,47.6,38.4,47,21,38.2,41.8,9,0,29.8,1.6,23.1,11.9,24,0.6,50.4
23/01/2015 15:00,50,32.43,13.536,50,7.332,34.968,50,0,4.1,34.4,28.4,44.6,26.4,39,46.4,13.8,0,22.2,1.7,16.7,11.7,22.6,1,43.6
23/01/2015 16:00,50,24.816,13.536,50,5.358,33.276,50,0,10.3,26.8,28,43.8,32,39.2,51.2,17.6,0,16.4,2.2,10.2,11.7,22,1.6,37.6
23/01/2015 17:00,49.068,25.662,12.69,50,4.23,36.66,50,0,17.2,24,28.6,48.2,35.8,38.4,60,16.4,0,11.2,2.6,5.4,11.6,22.6,1.8,32.4
23/01/2015 18:00,40.608,25.098,14.382,50,1.41,35.814,50,0,21.9,23.6,30.8,52.8,38.4,40.2,67.8,10.8,0,6.8,2.3,2,10.9,23.8,1,26
23/01/2015 19:00,32.994,27.072,16.074,50,0.282,27.354,50,0,25.9,26,32.8,50.6,41,41.6,78.4,5,0,3.6,1.9,0.5,10.6,21.8,0.4,22.2
23/01/2015 20:00,30.174,27.918,17.766,50,0.564,18.33,50,0,28.6,28.6,31.6,49,41.6,45,86.4,2.2,0,1.6,2,0.4,11,19.8,0.2,22.8
23/01/2015 21:00,42.018,25.38,17.766,50,0.564,12.126,50,0,32.8,27.4,26.6,47.8,41.6,50.4,88.8,1.2,0,1.2,2.4,2.8,11,18.2,1.2,25.4
23/01/2015 22:00,50,25.944,8.742,50,0,10.152,50,0,36.8,25.2,23,41.8,40.8,53,82.2,1,0,1.6,2.8,9.2,10.3,16.8,5,25.2
23/01/2015 23:00,50,19.458,7.896,50,0.564,4.794,50,0,41,21.8,5,14.2,37,55.4,93.2,1.6,0,3.4,2.6,18.8,7.9,12.8,7.4,21
24/01/2015 00:00,50,43.71,10.152,50,1.128,4.512,50,0,40.1,10,9.2,0,40.4,68.4,100,0.6,0,2.4,0.6,22.2,5.6,4.6,3.2,10.8
24/01/2015 01:00,50,50,9.87,50,2.538,2.82,50,0,12.3,8.6,15.6,1.8,44.4,66,100,0,0,2,0.3,23.8,3.6,11.8,1.8,7.2
24/01/2015 02:00,50,46.248,6.768,50,3.948,1.974,50,0,11.9,4.4,16.6,4.6,41,59.2,100,0,0,1.8,0.4,19.4,2,22.4,2.2,4.6
24/01/2015 03:00,50,34.122,3.948,50,5.64,2.538,50,0,19.5,2,16.6,19.6,35.8,55.6,100,0,0,2.2,0.4,10.5,1.8,30,3.2,3.2
24/01/2015 04:00,50,20.022,2.538,50,8.178,7.05,50,0,27.9,1.6,18.8,37.2,32,56.8,100,0,0,3,0.4,3.6,2.5,38.4,2.6,2.6
24/01/2015 05:00,50,13.818,2.256,50,12.126,15.228,50,0,34.5,3.4,21.8,35.6,30.8,57.8,100,0,0,3.8,0.5,2.3,2.1,46.2,1.4,2.6
24/01/2015 06:00,50,15.228,3.384,50,14.946,21.714,50,0,34.4,4,28.4,20,31.8,50.2,99.2,0,0,4.6,1.3,2.7,2.8,45.4,0.8,3
24/01/2015 07:00,50,11.844,4.512,50,20.586,20.586,50,0,27.4,3.4,31,9.4,34.4,37.2,90.8,0,0,6,3.8,3.5,7.5,39.8,0.4,3.6
24/01/2015 08:00,50,4.794,4.794,50,29.046,9.588,50,0,18.5,3,20.4,13.8,33.2,26.2,67.4,0,0,8.4,7.4,5.7,15.3,37.6,0.2,4.4
24/01/2015 09:00,50,3.948,19.74,50,43.71,13.536,50,0,11.8,4.2,17.2,32.4,28,29.4,49.4,0,0,11,9.3,15.8,18.6,35.8,0.2,5.2
24/01/2015 10:00,50,8.46,20.304,50,45.966,19.176,50,0,6.7,7.8,23.4,51.4,32,40,44.8,0.2,0,16.6,11.4,34.6,19.1,37.4,0.8,6.4
24/01/2015 11:00,50,11.844,14.1,50,40.89,23.688,50,0,3.4,12.2,30.2,58,42.2,54.4,46.6,1.2,0,27.6,13,42.2,22.5,26.4,2.4,9.2
24/01/2015 12:00,50,17.202,7.896,50,34.122,27.072,50,0,7.3,13.6,34.4,42,45.6,74.4,49.4,2.4,0,33.2,14.9,39.6,28.8,22.4,6.6,13.4
24/01/2015 13:00,50,20.868,4.23,50,23.688,27.918,50,0,7.8,11.2,34.6,40.8,41,75.8,49,3.2,0,32,16.5,37.8,32.5,14,11.4,16.6
24/01/2015 14:00,50,33.276,2.538,50,13.254,26.508,50,0,8.2,9.6,31.6,40.2,34.6,67.2,49,3.2,0,27.2,15.1,36.8,34.5,3.4,15.2,19.8
24/01/2015 15:00,50,38.634,1.41,50,8.46,22.278,50,0,8.7,15.6,27.2,40.4,33.6,65.6,62.2,3,0,21.4,12.1,35.5,33.2,1.6,21,26.6
24/01/2015 16:00,50,33.558,0.846,50,7.614,14.1,50,0,9.3,27.8,32.4,44.6,37.6,70,73.2,3,0,14.4,10.3,35.5,30,2.6,28,36
24/01/2015 17:00,50,32.43,0.564,50,9.306,7.614,50,0,14.2,39.8,38.8,46.2,44.2,75.2,76.6,2.6,0,9.4,9.3,35.7,26.4,6.8,29.4,46
24/01/2015 18:00,50,50,1.128,50,12.69,4.794,50,0,18,46.2,42.8,42.6,51.4,83,83.2,2.2,0,6,8.4,37.4,24.1,13.8,29.6,53
24/01/2015 19:00,50,39.198,2.256,50,14.1,2.538,50,0,20,49.6,37.4,29.8,56,88.4,89.4,1.8,0,3.6,8.3,38.6,22.6,20.6,27,58.2
24/01/2015 20:00,50,29.892,3.666,50,13.254,1.41,50,0,21.3,50.4,31.6,18.6,58.8,88.8,87,1.6,0,2.6,9.1,40.6,21.9,23.6,23.4,62.8
24/01/2015 21:00,50,36.942,3.384,50,7.896,2.256,50,0,23.1,50.6,27.8,6,61,86.4,85,1.2,0,2.8,9.9,41.9,21.5,17.2,18,62.8
24/01/2015 22:00,50,39.48,0.846,50,1.974,3.384,50,0,27.4,50,23.6,1.2,62.8,81.4,80,1,0,4.6,10.4,43.2,22.7,13.6,12.4,58.2
24/01/2015 23:00,50,7.332,0,50,2.256,2.256,50,0,31.3,38.4,8.2,0.8,67.4,75.8,75,0.8,0,7.4,9.1,43.3,24.3,6.8,7,47.6
25/01/2015 00:00,50,7.332,0,50,2.256,1.128,50,0,30.7,21.8,0.6,0.2,88.8,86,84,0.2,0,7,8.3,37.5,27.8,1.2,2.2,30
25/01/2015 01:00,50,12.408,0,50,3.102,0.564,50,0,13.1,24.6,5.4,0.6,100,85,100,0,0,6.4,11.4,36.8,29.1,2.2,1.4,28.8
25/01/2015 02:00,50,13.818,0,50,5.64,0.282,50,0,14.5,22.2,16.6,0.6,100,74.2,100,0,0,7.6,11.8,35.9,26.4,2.8,1.4,26
25/01/2015 03:00,50,10.152,0,50,11.562,0.282,50,0,17.9,20.8,18.8,0.8,100,69.6,100,0,0,9,12.6,31.6,23.5,2.8,2.4,23.6
25/01/2015 04:00,50,6.204,0,50,19.458,0.846,50,0,22.2,21.8,13.6,2.2,100,72.8,100,0,0,11.6,13.4,25.6,21.2,3.4,2.8,24.2
25/01/2015 05:00,50,3.948,0.846,50,31.302,4.512,50,0,25.4,24.4,6.8,4.2,100,49.6,100,0,0,14.4,14.4,20.7,23.4,4.8,2.2,27.6
25/01/2015 06:00,50,4.794,2.82,50,37.506,10.998,50,0,25.9,28.2,2,5.4,100,35,100,0,0,16.6,15.9,17.9,26.5,6.6,1.2,31
25/01/2015 07:00,50,5.358,3.666,50,25.662,15.51,50,0,24.9,31.8,0.4,3,100,19.8,100,0,0,19,17.7,16.2,27.8,6,0.6,34.4
25/01/2015 08:00,50,4.794,3.102,50,20.022,11.562,50,0,23.6,38.8,0.6,2.2,100,10.6,90.6,0,0,20.8,19.7,16.7,34.1,4.2,0.4,41
25/01/2015 09:00,50,2.82,2.256,50,26.226,10.434,50,0,21.3,47.4,3.6,2.4,90.8,12,91.4,0,0,22.8,18.1,19.5,41.9,6.8,0.8,49.8
25/01/2015 10:00,50,5.922,2.256,50,28.482,13.536,50,0,15.7,52.8,20.2,12.8,81,19.2,90.8,0,0,27.2,22.3,25.2,48.6,17,2.2,55.4
25/01/2015 11:00,50,14.664,3.666,50,29.328,13.818,50,0,7,68.6,34.6,32,81.4,26.4,92.8,0,0,40.6,20.9,28,50,24.6,7,65.6
25/01/2015 12:00,50,25.38,4.794,50,27.636,15.51,50,0,0.9,68,31.4,37.8,82.6,28.8,86,0,0,44,17.6,27.5,50,26.4,15,69.4
25/01/2015 13:00,50,37.506,5.922,50,26.508,15.792,50,0,0.8,60.4,30.2,41.2,82.6,28.8,90.8,0.4,0,38.4,15.6,26.1,50,26.2,22.4,68.2
25/01/2015 14:00,50,25.38,5.076,50,23.406,13.818,50,0,1.3,52.2,29.8,39.8,79.6,24.8,95,1,0,28.4,14.2,24.9,50,29.2,27.8,64.6
25/01/2015 15:00,50,6.204,2.82,50,23.688,13.536,50,0,3.1,57.4,28,42.4,80.2,22,99.8,2.2,0,19.2,13.5,23.6,50,31.2,28.2,64.6
25/01/2015 16:00,50,1.692,1.41,50,26.508,12.69,50,0,4.8,67.4,27.6,45.2,82.6,33.4,99.6,4.4,0,13.2,13.2,21.5,50,31.6,26.6,67.4
25/01/2015 17:00,50,8.742,0.846,50,29.892,12.69,50,0,6.4,62.4,34.4,47.4,84.6,38.4,94.4,6.4,0,9,13.5,18.5,50,34.4,26.6,71.8
25/01/2015 18:00,50,12.408,0.846,50,35.25,10.716,50,0,10.2,61,38.8,46.6,87.2,39.6,89.4,8.4,0,6,14.1,16.7,50,39,27.2,81.4
25/01/2015 19:00,50,12.69,1.128,50,36.942,6.768,50,0,12.1,69.6,37.2,40,92.6,40,93.4,10.2,0,5,14.8,17.9,50,40.4,24,90.4
25/01/2015 20:00,50,19.176,1.41,50,29.328,7.332,50,0,14.6,70.6,32.2,20,97.6,32.2,100,11.8,0,5.2,15.4,17.1,50,36,22.2,87.6
25/01/2015 21:00,50,11.562,1.974,50,14.1,7.896,50,0,19.1,60.4,25.2,5,100,21,100,9.8,0,6.2,17.1,16.4,50,25.8,22.4,76.2
25/01/2015 22:00,50,34.686,1.41,50,5.922,6.768,50,0,20.4,62.2,19.4,5.4,100,9,100,5.6,0,7.8,18.6,16.7,43.5,15.8,20.8,75.2
25/01/2015 23:00,50,9.87,0,50,9.87,1.692,50,0,19.9,60.2,6.8,4.6,100,7.2,100,2.4,0,9.6,16.4,16.4,35.7,7,16,73.4
26/01/2015 00:00,50,6.204,0,50,9.024,0.846,50,0,20.1,44,0.6,0,100,18.2,100,0.2,0,8.2,13.1,10.8,31.9,3.4,17,63.4
26/01/2015 01:00,50,4.794,0,50,8.742,1.41,50,0,4.9,66.4,3.2,0,100,19.2,100,0,0,8.6,18.8,9.6,30.2,5,23.6,67.4
26/01/2015 02:00,50,7.332,0,50,8.46,1.692,50,0,5.5,50.4,7.4,0.2,100,20.2,100,0,0,9.4,18.8,12.1,26.5,7.4,20.2,55.4
26/01/2015 03:00,50,7.05,0,50,11.844,1.974,50,0,9.5,34.4,6.2,1,100,17.6,100,0,0,9.8,19.2,16.7,24.9,9.8,14.6,43.8
26/01/2015 04:00,50,6.768,0.564,50,20.868,3.948,50,0,17,25.4,4.4,1.8,100,14.2,100,0,0,11.6,19.9,20.8,25.9,13.4,9.8,36
26/01/2015 05:00,50,9.024,2.82,50,27.354,9.024,50,0,25.5,21,3.2,5,82.8,9.6,100,0,0,15.8,21.2,24.5,28.3,18,6.4,32.2
26/01/2015 06:00,50,14.382,3.384,50,23.406,18.048,50,0,31.4,20,2,10.2,67.8,6,100,0,0,21,23,25.5,32,21.2,4,30
26/01/2015 07:00,50,14.1,2.82,50,27.918,20.304,50,0,32.6,20.2,1,7.6,59,2.8,100,0,0,25.6,25.7,24.5,35.5,17.2,2.6,28.8
26/01/2015 08:00,50,10.152,1.692,50,31.866,16.92,50,0,30.5,23.6,0.4,3.2,55.2,0.8,81.4,0,0,28.2,27.5,22.7,35.2,12.6,2.6,31
26/01/2015 09:00,50,9.306,0.846,31.302,43.146,13.818,50,0,26.1,32.8,1,7,57.2,0.2,60.4,0,0,31.2,26,25.2,29.4,14.6,3.2,36.8
26/01/2015 10:00,50,21.714,5.64,32.43,40.044,13.818,50,0,21.6,42.4,11,31.4,62.4,0.2,59.8,0.2,0,40.2,30.1,31.4,46.3,27.8,7,45.2
26/01/2015 11:00,50,29.892,4.794,36.66,27.918,13.818,50,0,20.7,57.6,19,42.2,62.2,0.2,67.2,2.2,0,56.8,27.5,33.9,50,38.4,15.8,59.6
26/01/2015 12:00,50,33.558,1.41,40.044,12.69,15.51,50,0,15.3,60.4,21.8,50.6,62.8,0.2,72.2,7.6,0,55.6,25.6,32.5,50,47,31.2,68.6
26/01/2015 13:00,50,33.84,0,40.89,7.332,16.074,50,0,9.9,60,20.2,39.8,66.4,0.2,77.6,14.8,0,48,23.8,32.9,50,50.6,46.2,73
26/01/2015 14:00,50,26.79,0,46.812,7.896,14.664,50,0,11.4,53.8,19.4,30.2,73.6,0,86,23.2,0,41.2,22,33.7,50,39,55.2,71
26/01/2015 15:00,50,19.176,0,50,6.204,14.1,50,0,14.4,50,7,20,82.8,0,95.8,32.2,0,36.2,22.4,32.8,50,31,55.6,66
26/01/2015 16:00,50,23.97,0,50,5.076,13.818,50,0,17.3,49,0,36,85,0,94.4,38.8,0,35,23.7,30.4,50,32.4,50.4,62.6
26/01/2015 17:00,50,34.968,0,50,3.102,10.152,50,0,19,50.8,0,51.8,85,0,95.2,38.4,0,35.2,24.6,26.2,44.7,28.4,44.4,62.6
26/01/2015 18:00,48.504,45.402,0,50,2.538,6.768,50,0,18.2,52.8,0,40.6,84,0,95.2,31.8,0,34.8,26,26.2,36.7,17.6,42.8,63.4
26/01/2015 19:00,41.454,43.71,0,50,3.384,5.358,50,0,14.5,51.8,0.2,35.6,84,0,94.6,23.8,0,36,26,28.5,30.2,8.2,47.6,62.8
26/01/2015 20:00,39.198,39.48,0,50,6.204,1.41,50,0,8.9,50,0,24.8,83.2,0,92.8,16.2,0,38.6,26,30.6,31.4,2.4,48.6,60.6
26/01/2015 21:00,49.914,34.686,0.282,50,5.358,2.256,50,0,8.5,47.8,0.2,20,80.2,0,85.2,8.6,0,42.4,26,29.9,32.8,0,50.2,55.6
26/01/2015 22:00,50,40.044,0.564,50,1.128,10.434,50,0,12.6,47.2,2.4,13.6,76.4,0,74,2.4,0,46.6,26.2,29.2,32.9,0,46.2,49.2
26/01/2015 23:00,50,10.716,0,50,5.358,9.306,50,0,13.4,42,8.4,10.8,69.6,2,73,0.2,0,46.4,23.4,26.8,31,0,38.8,44.6
27/01/2015 00:00,50,7.332,0,50,10.434,5.358,50,0,13.3,20.4,0.6,0.6,76.4,3.8,82.8,0,0,23.8,24.3,14.7,32.8,0.2,39.8,31
27/01/2015 01:00,50,7.896,0,50,14.382,0.282,50,0,8.2,31,2,3.8,79.6,1.8,80.4,0,0,26.4,34.1,15.8,46.7,0.2,52,29.6
27/01/2015 02:00,50,5.358,0,50,20.304,0.564,50,0,5.7,25.8,5.2,8.4,77.2,1.4,72.4,0,0,23.6,35,19.5,50,1,41.6,24.2
27/01/2015 03:00,50,2.538,0,50,26.79,1.41,50,0,18.3,20.4,7.2,8.8,74.6,2.2,65.6,0,0,18.8,35.6,21.4,50,3.2,26.6,19
27/01/2015 04:00,50,2.256,0.846,50,37.506,2.82,50,0,32.7,19.2,7.4,14.4,69.4,2.6,59.6,0,0,16.4,35.1,23.1,50,6.6,17.8,17.4
27/01/2015 05:00,50,2.256,2.256,50,50,5.64,50,0,41.1,20.4,5.4,20.2,60.2,1.8,52,0,0,15.4,34,25.8,50,9.6,13.8,17.6
27/01/2015 06:00,50,2.256,3.666,50,50,7.332,50,0,42.2,22.4,1.6,17.8,51,1.4,44.6,0,0,15.2,33.2,29.4,50,10.8,11.2,17.4
27/01/2015 07:00,50,3.102,4.794,50,50,9.588,50,0,39.8,21.4,0,9,43,2.8,38,0,0,14.2,32.9,31.8,50,7.6,10,15.6
27/01/2015 08:00,50,4.512,3.948,47.094,47.658,8.742,50,0,35.7,21.2,0,1.4,31.4,9.4,29.8,0,0,12.6,31.7,34.4,50,2.4,11,15.6
27/01/2015 09:00,50,5.64,2.256,41.736,40.044,9.306,50,0,27.9,25,0,0,29.4,13.8,22.2,0,0,13.6,25.2,34,35.8,0.6,13.8,20.2
27/01/2015 10:00,50,12.972,5.076,50,25.944,11.28,50,0,16.8,35.6,0,0,37.4,9.8,22.4,0,0,20.2,30.4,44.8,32,1.2,25.4,29.6
27/01/2015 11:00,50,21.996,3.666,50,26.79,12.69,50,0,7.1,52.6,0,0.4,47.6,10.4,27.6,0,0,35.8,30.8,50,38.3,2,46.8,43.4
27/01/2015 12:00,50,27.354,1.128,50,29.046,12.69,50,0,4.5,52.8,0,3.6,53.8,17.8,33.8,0.6,0,45.6,28.6,48.4,41.6,2.4,66.4,49.8
27/01/2015 13:00,50,29.328,0.282,45.12,32.148,11.844,50,0,5,46.2,0,9,54,23.6,38.4,4.8,0,45.6,26.6,41,38.4,2.4,73.4,48
27/01/2015 14:00,50,26.508,0.282,46.53,33.276,11.28,50,0,6,36.2,0.2,13.4,53.6,29,41.2,14.4,0,37.6,25,37.3,33.6,1.8,72.8,41.8
27/01/2015 15:00,50,22.842,0.282,50,33.276,10.152,50,0,17.2,32.6,0.4,4.4,51,29.4,45.8,25.4,0,26.8,25,34.1,34.1,0.6,67.4,37.4
27/01/2015 16:00,50,18.894,0.282,50,31.866,9.024,50,0,33.4,33.4,0.8,0,48.8,28.8,49,33.4,0,22.2,26.1,31.7,38.7,0,54.4,36.4
27/01/2015 17:00,50,21.996,0.564,50,32.148,9.588,50,0,43.6,38.2,0.8,0,45.6,28.4,48,35.8,0,17.4,25.9,27,40.1,0,43.2,39.8
27/01/2015 18:00,50,32.712,1.41,50,29.892,12.126,50,0,40.7,42.6,0.4,0.6,41.4,27.6,46.6,34,0,11.4,26.4,22,40.3,4,33.8,45
27/01/2015 19:00,50,34.122,1.692,43.71,34.968,15.51,50,0,34.2,45,0.6,24.2,38.4,29.8,52.8,28.8,0,7.6,28.1,20.2,38.7,17.4,27.6,48.6
27/01/2015 20:00,50,29.61,1.974,39.762,39.198,14.382,50,0,26.8,42.2,0.6,70.2,41.4,35.4,72,23.6,0,7.4,28.4,20.2,38.5,17.4,24.4,44.8
27/01/2015 21:00,50,31.584,3.666,33.558,24.816,12.126,50,0,19.1,38.4,1.4,68.2,46.4,32.4,77.6,15.6,0,10.8,28.5,19.8,38.1,16.8,23,38.4
27/01/2015 22:00,50,24.816,2.256,29.046,6.486,5.358,50,0,13.7,34.2,3.2,57.2,49.6,23.8,62.2,6.4,0,13.6,28.7,19.1,39.5,16.8,21,35
27/01/2015 23:00,50,5.64,0.846,21.432,15.228,3.948,50,0,13.8,31,4.2,38.4,45.2,17,48.4,1.6,0,13.8,25.1,19.2,34.3,14.4,14.2,32.8
28/01/2015 00:00,50,7.332,0.564,42.3,18.612,7.332,50,0,13.3,16.8,1,10,45.6,15.8,46.8,0.2,0,7.2,22.8,14.4,37.7,7.6,16,26.2
28/01/2015 01:00,50,17.766,0.282,50,20.022,3.666,50,0,6.1,25.4,2.2,0.8,43.8,15.6,41,0,0,7,32.6,27.3,50,3.8,24.4,27.4
