Datetime,BTNXX,INDEA,INDNE,INDNO,INDSO,INDWE
05/10/2015 16:00,0,0,0,0,0,0
05/10/2015 17:00,0,0,0,0,0,0
05/10/2015 18:00,0,0,0,0,0,0
05/10/2015 19:00,0,0,0,0,0,0
05/10/2015 20:00,0,0,0,0,0,0
05/10/2015 21:00,0,0,0,0,0,0
05/10/2015 22:00,0,0,0,0,0,0
05/10/2015 23:00,0,0,0,0,0,0
06/10/2015 0:00,18,1.5,3.3,0,0.5,0
06/10/2015 1:00,72.8,24,24,4.3,11.5,5.8
06/10/2015 2:00,115.5,55.3,50.3,36.3,40.3,36
06/10/2015 3:00,144.8,80.5,71.5,70.3,68.3,69.3
06/10/2015 4:00,163.3,96.5,82.5,94,89.3,93.8
06/10/2015 5:00,170,104.8,90,108.5,102,108.8
06/10/2015 6:00,166,105.5,89.5,114.3,105.5,115.5
06/10/2015 7:00,150,98.8,79,113,101.5,114.8
06/10/2015 8:00,124.8,84.3,65.5,104.3,90,106
06/10/2015 9:00,88.5,61.8,43.5,87.8,70.5,89.5
06/10/2015 10:00,43.8,35,20.8,63.3,46,65
06/10/2015 11:00,3.8,9,3,32.8,18.5,34.5
06/10/2015 12:00,0,0,0,5,1.5,6.3
06/10/2015 13:00,0,0,0,0,0,0
06/10/2015 14:00,0,0,0,0,0,0
06/10/2015 15:00,0,0,0,0,0,0
06/10/2015 16:00,0,0,0,0,0,0
06/10/2015 17:00,0,0,0,0,0,0
06/10/2015 18:00,0,0,0,0,0,0
06/10/2015 19:00,0,0,0,0,0,0
06/10/2015 20:00,0,0,0,0,0,0
06/10/2015 21:00,0,0,0,0,0,0
06/10/2015 22:00,0,0,0,0,0,0
06/10/2015 23:00,0,0,0,0,0,0
07/10/2015 0:00,13.8,1.3,3.5,0,0.8,0
07/10/2015 1:00,62.8,19.5,23.5,4.3,11.8,5.3
07/10/2015 2:00,108.3,46.8,47.3,36.8,40,34
07/10/2015 3:00,141,71,64,71,66.3,66.8
07/10/2015 4:00,159.8,88.8,76,94.8,85.5,92.5
07/10/2015 5:00,166.8,98.8,80,108.8,95.8,109
07/10/2015 6:00,161.8,100,79.8,116,98.3,116.3
07/10/2015 7:00,144.8,93.5,71.8,114.8,93.3,115.5
07/10/2015 8:00,119,78.8,56.8,106,81.8,107
07/10/2015 9:00,83.3,56.8,38,88.8,64.5,89.5
07/10/2015 10:00,37.8,30.8,17.5,64.3,41.3,64.8
07/10/2015 11:00,3.3,7.5,2.5,33.8,18.5,34
07/10/2015 12:00,0,0,0,5.3,1.5,6
07/10/2015 13:00,0,0,0,0,0,0
07/10/2015 14:00,0,0,0,0,0,0
07/10/2015 15:00,0,0,0,0,0,0
07/10/2015 16:00,0,0,0,0,0,0
07/10/2015 17:00,0,0,0,0,0,0
07/10/2015 18:00,0,0,0,0,0,0
07/10/2015 19:00,0,0,0,0,0,0
07/10/2015 20:00,0,0,0,0,0,0
07/10/2015 21:00,0,0,0,0,0,0
07/10/2015 22:00,0,0,0,0,0,0
07/10/2015 23:00,0,0,0,0,0,0
08/10/2015 0:00,13.5,1.3,2,0,0.8,0
08/10/2015 1:00,64.5,22,19.5,4.3,9.8,5
08/10/2015 2:00,107.8,53,45,38,34.3,35.3
08/10/2015 3:00,136.8,77.8,66.8,72.3,60.5,69
08/10/2015 4:00,157,95.5,83.3,95.8,78.8,93.5
08/10/2015 5:00,163.5,105,88.8,110.3,89.3,108.5
08/10/2015 6:00,159.5,106.5,86,115.3,92,113.8
08/10/2015 7:00,144.5,99.5,76.5,114.3,87.8,112.5
08/10/2015 8:00,119,84.3,62.3,105.3,75,103.8
08/10/2015 9:00,82.5,62,44.8,88.8,55,85.5
08/10/2015 10:00,39.5,34.5,22.8,64,33.3,60.5
08/10/2015 11:00,3.3,8.5,3.3,33,14,31
08/10/2015 12:00,0,0,0,4.8,1.3,5.5
08/10/2015 13:00,0,0,0,0,0,0
08/10/2015 14:00,0,0,0,0,0,0
08/10/2015 15:00,0,0,0,0,0,0
08/10/2015 16:00,0,0,0,0,0,0
08/10/2015 17:00,0,0,0,0,0,0
08/10/2015 18:00,0,0,0,0,0,0
08/10/2015 19:00,0,0,0,0,0,0
08/10/2015 20:00,0,0,0,0,0,0
08/10/2015 21:00,0,0,0,0,0,0
08/10/2015 22:00,0,0,0,0,0,0
08/10/2015 23:00,0,0,0,0,0,0
09/10/2015 0:00,10,1.3,4.3,0,0.5,0
09/10/2015 1:00,49.3,23.5,29,4.3,8.3,4.8
09/10/2015 2:00,96.3,56.3,58.5,37.3,31,33.8
09/10/2015 3:00,129.8,82.8,79.3,72.3,55.5,67
09/10/2015 4:00,146,101,99.8,96.3,75,91.5
09/10/2015 5:00,146,111,104.8,110.5,86.5,106.8
09/10/2015 6:00,138.5,111.3,102.8,117.3,90.5,113.8
09/10/2015 7:00,121.5,105.3,92.8,115.5,87.5,111.5
09/10/2015 8:00,95.3,91,77.8,106.5,76.5,102
09/10/2015 9:00,63.5,68.5,54,88.3,59.5,84
09/10/2015 10:00,28.3,38.5,25.8,63.5,38.5,60.3
09/10/2015 11:00,2.5,9.8,3.3,32.3,16.3,32.3
09/10/2015 12:00,0,0,0,4.3,1.3,6
09/10/2015 13:00,0,0,0,0,0,0
09/10/2015 14:00,0,0,0,0,0,0
09/10/2015 15:00,0,0,0,0,0,0
09/10/2015 16:00,0,0,0,0,0,0
09/10/2015 17:00,0,0,0,0,0,0
09/10/2015 18:00,0,0,0,0,0,0
09/10/2015 19:00,0,0,0,0,0,0
09/10/2015 20:00,0,0,0,0,0,0
09/10/2015 21:00,0,0,0,0,0,0
09/10/2015 22:00,0,0,0,0,0,0
09/10/2015 23:00,0,0,0,0,0,0
10/10/2015 0:00,5.3,1.3,4.3,0,0.3,0
10/10/2015 1:00,40,25.3,31.8,3.5,8.3,4.3
10/10/2015 2:00,85.5,59,65,35.5,31.8,32
10/10/2015 3:00,122.8,87,92.3,71,57.3,64
10/10/2015 4:00,142,104.3,107.5,95.5,79,89
10/10/2015 5:00,141.8,113.5,113.3,110,93,105.3
10/10/2015 6:00,137.5,115.3,111,117,99,111.5
10/10/2015 7:00,122.5,107.8,101.3,115.3,95.5,110.8
10/10/2015 8:00,95.8,92.5,82.5,106,84.3,102
10/10/2015 9:00,64,69,57.5,89.3,64.3,85
10/10/2015 10:00,28.3,39,26.8,64,39,60.8
10/10/2015 11:00,2,9.8,3.3,32.5,16.3,32
10/10/2015 12:00,0,0,0,4.3,1.3,5.8
10/10/2015 13:00,0,0,0,0,0,0
10/10/2015 14:00,0,0,0,0,0,0
10/10/2015 15:00,0,0,0,0,0,0
10/10/2015 16:00,0,0,0,0,0,0
10/10/2015 17:00,0,0,0,0,0,0
10/10/2015 18:00,0,0,0,0,0,0
10/10/2015 19:00,0,0,0,0,0,0
10/10/2015 20:00,0,0,0,0,0,0
10/10/2015 21:00,0,0,0,0,0,0
10/10/2015 22:00,0,0,0,0,0,0
10/10/2015 23:00,0,0,0,0,0,0
11/10/2015 0:00,8.3,1.3,4,0,0.3,0
11/10/2015 1:00,47.3,24.5,30.8,3.5,7.8,4
11/10/2015 2:00,90.8,57.8,62.3,35.3,30.3,31.8
11/10/2015 3:00,125.5,84.5,84.5,71,54.5,64.5
11/10/2015 4:00,148,102,99.8,95.8,74.5,88.5
11/10/2015 5:00,153.8,109.8,107,110.3,86.5,103.3
11/10/2015 6:00,147.5,109.3,103,116.3,88.8,109.8
11/10/2015 7:00,128.3,103.3,94.8,114.5,85,107.5
11/10/2015 8:00,100.3,88.8,76.3,105.3,72.8,97.8
11/10/2015 9:00,64.5,65.3,50.5,88.3,55,81.3
11/10/2015 10:00,29.3,36.5,22.5,63.3,33.8,58.8
11/10/2015 11:00,2.3,9,2.5,31.8,13,30.5
11/10/2015 12:00,0,0,0,4,0.8,5.3
11/10/2015 13:00,0,0,0,0,0,0
11/10/2015 14:00,0,0,0,0,0,0
11/10/2015 15:00,0,0,0,0,0,0
11/10/2015 16:00,0,0,0,0,0,0
11/10/2015 17:00,0,0,0,0,0,0
11/10/2015 18:00,0,0,0,0,0,0
11/10/2015 19:00,0,0,0,0,0,0
11/10/2015 20:00,0,0,0,0,0,0
11/10/2015 21:00,0,0,0,0,0,0
11/10/2015 22:00,0,0,0,0,0,0
11/10/2015 23:00,0,0,0,0,0,0
12/10/2015 0:00,2.3,0.8,2.8,0,0.8,0
12/10/2015 1:00,20.8,21.3,24.3,3,8.3,4
12/10/2015 2:00,45,53.3,51.8,32.5,27.5,31
12/10/2015 3:00,70.3,80,74,67.8,48.5,62.3
12/10/2015 4:00,80.3,97.8,89.3,92.5,67.8,86.5
12/10/2015 5:00,78,105.8,96,107.5,82,100.8
12/10/2015 6:00,79,107.8,98,114.8,88.3,107
12/10/2015 7:00,75.3,99.8,90,113.5,87,106.3
12/10/2015 8:00,62.3,85,74,104.3,78,97.8
12/10/2015 9:00,41.8,63.3,51.3,86.5,60.5,80.8
12/10/2015 10:00,16.5,35.8,24.5,61.5,37.8,56.3
12/10/2015 11:00,1,9,3,30.8,14.5,27.3
12/10/2015 12:00,0,0,0,4,1,4.5
12/10/2015 13:00,0,0,0,0,0,0
12/10/2015 14:00,0,0,0,0,0,0
12/10/2015 15:00,0,0,0,0,0,0
12/10/2015 16:00,0,0,0,0,0,0
12/10/2015 17:00,0,0,0,0,0,0
12/10/2015 18:00,0,0,0,0,0,0
12/10/2015 19:00,0,0,0,0,0,0
12/10/2015 20:00,0,0,0,0,0,0
12/10/2015 21:00,0,0,0,0,0,0
12/10/2015 22:00,0,0,0,0,0,0
12/10/2015 23:00,0,0,0,0,0,0
13/10/2015 00:00,2,0.8,3,0,0.8,0
13/10/2015 01:00,19,21.5,23,2.5,10.5,4
13/10/2015 02:00,44.8,54,47.3,30.8,37.5,30.3
13/10/2015 03:00,67.5,80.5,66,65.5,65,62.8
13/10/2015 04:00,84.3,97.8,79.5,90,87,87
13/10/2015 05:00,77,106,85.5,105.3,100.8,102.8
13/10/2015 06:00,62.3,106.5,85.8,111.8,105.8,110.3
13/10/2015 07:00,48.3,99,73.8,110.5,102.5,109.3
13/10/2015 08:00,35.5,83.8,54.5,101.5,92,100.5
13/10/2015 09:00,21.5,61.3,33.8,86,72.3,82.3
13/10/2015 10:00,9,33.8,14.8,61.3,47.5,57.8
13/10/2015 11:00,0.5,8,1.3,30.8,20.8,29
13/10/2015 12:00,0,0,0,4,1.5,4.8
13/10/2015 13:00,0,0,0,0,0,0
13/10/2015 14:00,0,0,0,0,0,0
13/10/2015 15:00,0,0,0,0,0,0
13/10/2015 16:00,0,0,0,0,0,0
13/10/2015 17:00,0,0,0,0,0,0
13/10/2015 18:00,0,0,0,0,0,0
13/10/2015 19:00,0,0,0,0,0,0
13/10/2015 20:00,0,0,0,0,0,0
13/10/2015 21:00,0,0,0,0,0,0
13/10/2015 22:00,0,0,0,0,0,0
13/10/2015 23:00,0,0,0,0,0,0
14/10/2015 00:00,2.3,0.8,1,0,0.8,0
14/10/2015 01:00,20.8,20,14.5,2.5,13.8,4.3
14/10/2015 02:00,47,50.8,34,30.3,46.8,32.5
14/10/2015 03:00,65,76.5,42.3,65.5,76.3,65.3
14/10/2015 04:00,80.3,93.3,53.5,90.3,97.5,89
14/10/2015 05:00,81,101.3,62.8,105.5,109.8,104.3
14/10/2015 06:00,78,101.5,64,114.3,113.3,110.5
14/10/2015 07:00,66.3,93.8,58.8,112.8,109,110.3
14/10/2015 08:00,49,78.8,51.3,103.8,97.3,101
14/10/2015 09:00,28.3,57.8,40.5,84.3,78.3,83.5
14/10/2015 10:00,12.3,32.3,20.3,59.8,51.3,58.8
14/10/2015 11:00,0.8,7.3,2.3,29.8,21.8,29.5
14/10/2015 12:00,0,0,0,3.5,1.5,4.3
14/10/2015 13:00,0,0,0,0,0,0
14/10/2015 14:00,0,0,0,0,0,0
14/10/2015 15:00,0,0,0,0,0,0
14/10/2015 16:00,0,0,0,0,0,0
14/10/2015 17:00,0,0,0,0,0,0
14/10/2015 18:00,0,0,0,0,0,0
14/10/2015 19:00,0,0,0,0,0,0
14/10/2015 20:00,0,0,0,0,0,0
14/10/2015 21:00,0,0,0,0,0,0
14/10/2015 22:00,0,0,0,0,0,0
14/10/2015 23:00,0,0,0,0,0,0
15/10/2015 00:00,9,0.8,3.5,0,0.8,0
15/10/2015 01:00,56.3,23,28.3,2,12.3,3.5
15/10/2015 02:00,96.5,57.3,55.8,29.8,42.8,27.3
15/10/2015 03:00,131,83.8,71.8,64.3,71,57.3
15/10/2015 04:00,148.5,101,87,89.3,91.8,82
15/10/2015 05:00,147,108.8,97,105,104.5,98.8
15/10/2015 06:00,134.3,108.8,95,111.5,110.5,106
15/10/2015 07:00,116.5,101.5,84,110.3,107.5,105.5
15/10/2015 08:00,89.5,86,68.8,101.3,97,97.3
15/10/2015 09:00,55,63.8,48,84.8,77.8,80.8
15/10/2015 10:00,22.5,34.8,22,59.8,52.8,56.8
15/10/2015 11:00,1.3,7.8,2.3,29.3,23,28.5
15/10/2015 12:00,0,0,0,3.5,1.5,4.3
15/10/2015 13:00,0,0,0,0,0,0
15/10/2015 14:00,0,0,0,0,0,0
15/10/2015 15:00,0,0,0,0,0,0
15/10/2015 16:00,0,0,0,0,0,0
15/10/2015 17:00,0,0,0,0,0,0
15/10/2015 18:00,0,0,0,0,0,0
15/10/2015 19:00,0,0,0,0,0,0
15/10/2015 20:00,0,0,0,0,0,0
15/10/2015 21:00,0,0,0,0,0,0
15/10/2015 22:00,0,0,0,0,0,0
15/10/2015 23:00,0,0,0,0,0,0
16/10/2015 00:00,1.8,0.8,4,0,0.8,0
16/10/2015 01:00,20.8,22.5,30.8,2,14,3.5
16/10/2015 02:00,53.5,56.5,58.5,30.3,46.5,29
16/10/2015 03:00,84.3,83.5,77,65.5,76.8,60.5
16/10/2015 04:00,100.3,101.5,87,90.3,97.5,85.5
16/10/2015 05:00,107.3,109.8,94.5,105.5,110,101.5
16/10/2015 06:00,96.8,109.8,93.3,113,113.5,110
16/10/2015 07:00,86.5,102.5,87,111.8,109.8,109.8
16/10/2015 08:00,74.3,87.3,70.8,102.8,96.3,101.5
16/10/2015 09:00,47.3,64,49.8,83.3,76.8,84
16/10/2015 10:00,20.8,33.8,23.3,57.8,50.5,59.5
16/10/2015 11:00,1.3,6.5,2.3,27.5,20.8,29.8
16/10/2015 12:00,0,0,0,3,1.3,4.5
16/10/2015 13:00,0,0,0,0,0,0
16/10/2015 14:00,0,0,0,0,0,0
16/10/2015 15:00,0,0,0,0,0,0
16/10/2015 16:00,0,0,0,0,0,0
16/10/2015 17:00,0,0,0,0,0,0
16/10/2015 18:00,0,0,0,0,0,0
16/10/2015 19:00,0,0,0,0,0,0
16/10/2015 20:00,0,0,0,0,0,0
16/10/2015 21:00,0,0,0,0,0,0
16/10/2015 22:00,0,0,0,0,0,0
16/10/2015 23:00,0,0,0,0,0,0
17/10/2015 00:00,1.5,0.8,3.8,0,1,0
17/10/2015 01:00,20.8,22,29.5,1.8,12.8,3.5
17/10/2015 02:00,49.5,55,59.3,26.8,44,29.8
17/10/2015 03:00,73.3,81.5,79.8,61.3,75.5,62.8
17/10/2015 04:00,91,99.3,94.5,86.8,97,88.8
17/10/2015 05:00,99,109.3,101,102.5,109.5,105.3
17/10/2015 06:00,98.3,111.5,100.5,109.5,113.3,109.8
17/10/2015 07:00,89.8,104.8,89.3,108.3,108.8,109.3
17/10/2015 08:00,68.8,89.5,72.3,98.3,96,101
17/10/2015 09:00,44.3,67.5,52.3,78.5,73.3,84
17/10/2015 10:00,19.5,37.3,24.8,53,49,59.8
17/10/2015 11:00,1,8,2.5,24.8,20.3,28.8
17/10/2015 12:00,0,0,0,2.5,1.3,4
17/10/2015 13:00,0,0,0,0,0,0
17/10/2015 14:00,0,0,0,0,0,0
17/10/2015 15:00,0,0,0,0,0,0
17/10/2015 16:00,0,0,0,0,0,0
17/10/2015 17:00,0,0,0,0,0,0
17/10/2015 18:00,0,0,0,0,0,0
17/10/2015 19:00,0,0,0,0,0,0
17/10/2015 20:00,0,0,0,0,0,0
17/10/2015 21:00,0,0,0,0,0,0
17/10/2015 22:00,0,0,0,0,0,0
17/10/2015 23:00,0,0,0,0,0,0
18/10/2015 00:00,2.8,0.8,4.8,0,0.5,0
18/10/2015 01:00,31,23,32.5,1.5,9,3
18/10/2015 02:00,72.8,57.8,65,25.8,36,26.8
18/10/2015 03:00,112,86,87.8,60,62.8,58
18/10/2015 04:00,145.5,103.5,103.5,85.5,80,83.3
18/10/2015 05:00,153.3,112.5,109.3,101.5,91,99.5
18/10/2015 06:00,146.5,111.3,105.3,108.3,93.3,108.3
18/10/2015 07:00,129.5,103.5,95,107.5,89.3,107.5
18/10/2015 08:00,103.3,88.3,76.8,98.3,78.5,98.8
18/10/2015 09:00,64.3,64,51,82.8,61.3,81.3
18/10/2015 10:00,27,34,24,58.3,39.8,57.3
18/10/2015 11:00,1.5,7.3,2,28,16.8,28
18/10/2015 12:00,0,0,0,3,1,4
18/10/2015 13:00,0,0,0,0,0,0
18/10/2015 14:00,0,0,0,0,0,0
18/10/2015 15:00,0,0,0,0,0,0
18/10/2015 16:00,0,0,0,0,0,0
18/10/2015 17:00,0,0,0,0,0,0
18/10/2015 18:00,0,0,0,0,0,0
18/10/2015 19:00,0,0,0,0,0,0
18/10/2015 20:00,0,0,0,0,0,0
18/10/2015 21:00,0,0,0,0,0,0
18/10/2015 22:00,0,0,0,0,0,0
18/10/2015 23:00,0,0,0,0,0,0
19/10/2015 00:00,4,0.5,4.8,0,0.8,0
19/10/2015 01:00,34.5,20.8,32.3,1.3,10.3,3
19/10/2015 02:00,79,55,64.8,22.8,37,27
19/10/2015 03:00,113,83.5,87.5,52.3,63.3,59.5
19/10/2015 04:00,128,101.8,103.5,75.3,82.8,85
19/10/2015 05:00,130,111,108.5,90.8,93.3,101
19/10/2015 06:00,127.5,112.8,107.3,96.5,96.5,107.3
19/10/2015 07:00,114,105.5,97,92.8,91.8,107
19/10/2015 08:00,93.5,90,78,77.3,82,98.3
19/10/2015 09:00,60,67,53.8,53.8,64.3,80.3
19/10/2015 10:00,27,36.3,24,34.5,41.3,55.5
19/10/2015 11:00,1.3,8,2,16.8,16.8,26.3
19/10/2015 12:00,0,0,0,2,1,3.5
19/10/2015 13:00,0,0,0,0,0,0
19/10/2015 14:00,0,0,0,0,0,0
19/10/2015 15:00,0,0,0,0,0,0
19/10/2015 16:00,0,0,0,0,0,0
19/10/2015 17:00,0,0,0,0,0,0
19/10/2015 18:00,0,0,0,0,0,0
19/10/2015 19:00,0,0,0,0,0,0
19/10/2015 20:00,0,0,0,0,0,0
19/10/2015 21:00,0,0,0,0,0,0
19/10/2015 22:00,0,0,0,0,0,0
19/10/2015 23:00,0,0,0,0,0,0
20/10/2015 00:00,2.3,0.5,4.3,0,0.8,0
20/10/2015 01:00,26,20.3,30.8,1.3,10.3,2.3
20/10/2015 02:00,68.3,54.5,63.3,24,37.8,22.8
20/10/2015 03:00,102.3,82.5,86.8,58.3,66.3,51.8
20/10/2015 04:00,126.5,101,101.8,84.5,88,76.8
20/10/2015 05:00,130,110.3,108.3,101,102,93.8
20/10/2015 06:00,126.8,109.8,104.3,104.5,107.5,103.3
20/10/2015 07:00,118.3,101.8,95,103.8,105.3,103.3
20/10/2015 08:00,89.5,86,76,95,95.3,96.5
20/10/2015 09:00,52.8,61,50.8,81.8,76.8,80
20/10/2015 10:00,19.8,32.3,22.5,57,50.8,56.3
20/10/2015 11:00,0.5,6.5,1.8,27.3,20.8,27.3
20/10/2015 12:00,0,0,0,2.5,1.3,3.8
20/10/2015 13:00,0,0,0,0,0,0
20/10/2015 14:00,0,0,0,0,0,0
20/10/2015 15:00,0,0,0,0,0,0
20/10/2015 16:00,0,0,0,0,0,0
20/10/2015 17:00,0,0,0,0,0,0
20/10/2015 18:00,0,0,0,0,0,0
20/10/2015 19:00,0,0,0,0,0,0
20/10/2015 20:00,0,0,0,0,0,0
20/10/2015 21:00,0,0,0,0,0,0
20/10/2015 22:00,0,0,0,0,0,0
20/10/2015 23:00,0,0,0,0,0,0
21/10/2015 00:00,2,0.3,4,0,0.8,0
21/10/2015 01:00,26.3,17,29.5,1.3,12.3,2
21/10/2015 02:00,66.8,48.8,60.5,25.5,43.8,21.8
21/10/2015 03:00,106,77.5,86,61.3,75,50.8
21/10/2015 04:00,136.8,96.8,101.3,88.3,97,76.5
21/10/2015 05:00,136.3,106.5,107.8,105.3,109.5,93.3
21/10/2015 06:00,132.3,109.3,104.8,112.5,113,101
21/10/2015 07:00,113.3,101.8,93.8,110.8,109.3,102
21/10/2015 08:00,95,86.3,76,101.3,97.5,95.5
21/10/2015 09:00,64,62.5,50.5,79.5,78.3,74.5
21/10/2015 10:00,25.3,33.3,21.8,54.8,51.8,52
21/10/2015 11:00,1,6.8,1.5,25.8,20.5,25.3
21/10/2015 12:00,0,0,0,2.3,1.3,3.5
21/10/2015 13:00,0,0,0,0,0,0
21/10/2015 14:00,0,0,0,0,0,0
21/10/2015 15:00,0,0,0,0,0,0
21/10/2015 16:00,0,0,0,0,0,0
21/10/2015 17:00,0,0,0,0,0,0
21/10/2015 18:00,0,0,0,0,0,0
21/10/2015 19:00,0,0,0,0,0,0
21/10/2015 20:00,0,0,0,0,0,0
21/10/2015 21:00,0,0,0,0,0,0
21/10/2015 22:00,0,0,0,0,0,0
21/10/2015 23:00,0,0,0,0,0,0
22/10/2015 00:00,2.8,0.3,4,0,0.8,0
22/10/2015 01:00,35.5,18.5,29.5,1.5,12.8,1.5
22/10/2015 02:00,91.5,51.8,62.3,29,46.3,21.3
22/10/2015 03:00,128,80,87,66.3,77.8,50.8
22/10/2015 04:00,152,98.8,102,92.8,98.8,76.8
22/10/2015 05:00,159,108.8,108,108.8,111.5,96
22/10/2015 06:00,151.8,108,100.3,115.8,117,106.3
22/10/2015 07:00,136.3,100.8,92,114.5,113.3,107.5
22/10/2015 08:00,106.3,85.3,73.3,105.3,102,99.5
22/10/2015 09:00,69.5,61,46.3,88.3,81.8,82.3
22/10/2015 10:00,29.3,32,19.8,62.8,54.8,57
22/10/2015 11:00,1,6.5,1.5,30.8,22.5,27.3
22/10/2015 12:00,0,0,0,2.8,1.3,3.8
22/10/2015 13:00,0,0,0,0,0,0
22/10/2015 14:00,0,0,0,0,0,0
22/10/2015 15:00,0,0,0,0,0,0
22/10/2015 16:00,0,0,0,0,0,0
22/10/2015 17:00,0,0,0,0,0,0
22/10/2015 18:00,0,0,0,0,0,0
22/10/2015 19:00,0,0,0,0,0,0
22/10/2015 20:00,0,0,0,0,0,0
22/10/2015 21:00,0,0,0,0,0,0
22/10/2015 22:00,0,0,0,0,0,0
22/10/2015 23:00,0,0,0,0,0,0
23/10/2015 00:00,1.5,0.3,3.3,0,1.3,0
23/10/2015 01:00,21.8,16.8,26.3,1.5,15,2
23/10/2015 02:00,55.8,49.8,56,32.5,48.8,26.8
23/10/2015 03:00,84.3,78.3,78.3,70,79,61
23/10/2015 04:00,105.3,97,93.8,95.8,100.5,87.3
23/10/2015 05:00,125.8,106.5,100,110.5,112.8,103.8
23/10/2015 06:00,123.5,107.5,101.8,118,114.8,111
23/10/2015 07:00,111.3,100.3,91.5,116.5,111,110.3
23/10/2015 08:00,90.5,85,73,106.8,98.5,100.8
23/10/2015 09:00,60,61.3,47.5,87.8,78.8,82.3
23/10/2015 10:00,26.3,32.3,20.8,60.5,52,56.8
23/10/2015 11:00,0.8,6.3,1.5,28.5,21.8,27.8
23/10/2015 12:00,0,0,0,2.3,1.3,3.8
23/10/2015 13:00,0,0,0,0,0,0
23/10/2015 14:00,0,0,0,0,0,0
23/10/2015 15:00,0,0,0,0,0,0
23/10/2015 16:00,0,0,0,0,0,0
23/10/2015 17:00,0,0,0,0,0,0
23/10/2015 18:00,0,0,0,0,0,0
23/10/2015 19:00,0,0,0,0,0,0
23/10/2015 20:00,0,0,0,0,0,0
23/10/2015 21:00,0,0,0,0,0,0
23/10/2015 22:00,0,0,0,0,0,0
23/10/2015 23:00,0,0,0,0,0,0
24/10/2015 00:00,5.5,0.3,3.3,0,1.5,0
24/10/2015 01:00,50.8,20.3,30,1.3,13.3,2.3
24/10/2015 02:00,95.8,55.8,62.8,24.8,43.3,28
24/10/2015 03:00,128,84.5,88.3,61.3,71.8,62.5
24/10/2015 04:00,147,103.3,104.5,88,92,88.3
24/10/2015 05:00,150.3,112.5,110.5,104,102.5,104.3
24/10/2015 06:00,142,113.8,108.3,111.5,105.8,110.8
24/10/2015 07:00,125.3,106,98.3,110.3,102,110
24/10/2015 08:00,93,90.8,81.3,100.5,89.3,100.5
24/10/2015 09:00,55,66.3,54.8,83.3,69.8,82.8
24/10/2015 10:00,22,35.8,23.5,57.8,45.8,57.3
24/10/2015 11:00,0.8,7,1.8,26.8,18,27.8
24/10/2015 12:00,0,0,0,2,0.8,3.5
24/10/2015 13:00,0,0,0,0,0,0
24/10/2015 14:00,0,0,0,0,0,0
24/10/2015 15:00,0,0,0,0,0,0
24/10/2015 16:00,0,0,0,0,0,0
24/10/2015 17:00,0,0,0,0,0,0
24/10/2015 18:00,0,0,0,0,0,0
24/10/2015 19:00,0,0,0,0,0,0
24/10/2015 20:00,0,0,0,0,0,0
24/10/2015 21:00,0,0,0,0,0,0
24/10/2015 22:00,0,0,0,0,0,0
24/10/2015 23:00,0,0,0,0,0,0
25/10/2015 00:00,4.3,0.3,3.5,0,0.8,0
25/10/2015 01:00,46.3,20.8,31.3,1,12,1.3
25/10/2015 02:00,98.3,56.8,65.5,25.8,42.3,20.3
25/10/2015 03:00,138.3,86.5,93,61.8,73,50.8
25/10/2015 04:00,157.3,104.8,108.3,87.8,95.5,77.3
25/10/2015 05:00,162.5,113.8,114.3,103.3,108.3,95.8
25/10/2015 06:00,155.5,113.3,112,109.8,111.3,104.3
25/10/2015 07:00,139.8,105.8,101.5,108.8,107,103
25/10/2015 08:00,114,90,83.3,99.8,94.3,93
25/10/2015 09:00,77.8,65.8,57.3,81.5,75.5,73.8
25/10/2015 10:00,33.3,35,25,56.3,50.8,51
25/10/2015 11:00,1.3,6.5,1.8,26.3,21.8,25
25/10/2015 12:00,0,0,0,2,1.3,3.5
25/10/2015 13:00,0,0,0,0,0,0
25/10/2015 14:00,0,0,0,0,0,0
25/10/2015 15:00,0,0,0,0,0,0
25/10/2015 16:00,0,0,0,0,0,0
25/10/2015 17:00,0,0,0,0,0,0
25/10/2015 18:00,0,0,0,0,0,0
25/10/2015 19:00,0,0,0,0,0,0
25/10/2015 20:00,0,0,0,0,0,0
25/10/2015 21:00,0,0,0,0,0,0
25/10/2015 22:00,0,0,0,0,0,0
25/10/2015 23:00,0,0,0,0,0,0
26/10/2015 00:00,4.8,0.3,4.3,0,0.5,0
26/10/2015 01:00,48.3,21.3,33.8,0.8,10.8,1.5
26/10/2015 02:00,98.3,57.5,67.8,25.3,43.3,22.5
26/10/2015 03:00,134,86.5,92.5,62.5,73.8,54
26/10/2015 04:00,156.5,104.3,107.8,89.5,94.3,78.3
26/10/2015 05:00,164,113.5,115.3,105.8,106,94.3
26/10/2015 06:00,161.8,116,116,111.8,107.8,100.3
26/10/2015 07:00,146,108.3,106,110.8,102.8,100.3
26/10/2015 08:00,115.3,92.3,85.8,101.3,90.8,92.5
26/10/2015 09:00,77,67.3,57.5,81.3,70.5,76
26/10/2015 10:00,32.3,36.3,27.3,55.5,45,53
26/10/2015 11:00,1,6.5,1.8,24.8,18,25.3
26/10/2015 12:00,0,0,0,1.8,0.8,3.3
26/10/2015 13:00,0,0,0,0,0,0
26/10/2015 14:00,0,0,0,0,0,0
26/10/2015 15:00,0,0,0,0,0,0
26/10/2015 16:00,0,0,0,0,0,0
