Datetime,AS-IDN-AC,AS-IDN-BA,AS-IDN-BB,AS-IDN-BE,AS-IDN-BT,AS-IDN-GO,AS-IDN-JA,AS-IDN-JB,AS-IDN-JI,AS-IDN-JK,AS-IDN-JT,AS-IDN-KB,AS-IDN-KI,AS-IDN-KR,AS-IDN-KS,AS-IDN-KT,AS-IDN-KU,AS-IDN-LA,AS-IDN-MA,AS-IDN-MU,AS-IDN-NB,AS-IDN-NT,AS-IDN-PA,AS-IDN-PB,AS-IDN-RI,AS-IDN-SA,AS-IDN-SB,AS-IDN-SG,AS-IDN-SN,AS-IDN-SS,AS-IDN-ST,AS-IDN-SU,AS-IDN-YO,AS-LAO-CE,AS-LAO-NO,AS-LAO-SO,AS-MMR-CE,AS-MMR-NO,AS-MMR-SO,AS-MYS-CE,AS-MYS-EA,AS-MYS-NO,AS-MYS-SH,AS-MYS-SK,AS-MYS-SO,AS-PHL-LU,AS-PHL-MI,AS-PHL-VI,AS-THA-CE,AS-THA-NE,AS-THA-NO,AS-THA-SO,AS-VNM-CH,AS-VNM-ME,AS-VNM-NC,AS-VNM-NE,AS-VNM-NW,AS-VNM-RR,AS-VNM-SC,AS-VNM-SE,AS-BRN-XX,AS-KHM-XX,AS-SGP-XX
08/04/2015 10:00,5.828,0,8.46,1.316,3.76,15.98,14.852,0,0.376,0.188,0.188,0,0.564,18.424,1.88,1.316,0.94,0,0,0,0.376,0,23.312,14.288,0,0.188,0.564,6.956,8.836,7.144,5.828,0.564,9.4,17,3,54.6,1.2,1.3,0,0.4,3.7,0.3,3.2,20.5,0.2,6.8,1.7,30.3,7.5,21.5,27.8,1.3,40.7,0,11.2,12.2,4.2,16.3,50.1,18.2,56.6,1.7,0
08/04/2015 11:00,2.632,0,6.956,1.128,7.52,17.672,18.8,0,0.188,0.188,0.376,0,2.068,18.8,3.572,1.316,1.88,0.188,0,0,0.188,0,13.348,15.604,0.188,0.188,0.94,7.144,8.648,10.152,7.144,1.504,15.792,10.6,2.9,49.1,0.1,0.5,0.6,0.2,10,0.6,6.3,21.7,0.4,6.6,3.8,33.8,10.3,30.7,28,1.7,43.5,0,8.4,18.8,2.6,23.6,45.7,30.2,46.4,1.1,0
08/04/2015 12:00,3.76,0,5.264,2.444,12.784,16.544,20.304,0.188,0.188,0.188,1.88,0.188,0.752,18.988,3.384,1.128,0,0,0,0,0,0,11.092,15.98,1.128,0.376,1.504,7.144,11.468,11.092,7.52,2.444,22.184,5.8,3.4,46.4,0.6,3.2,5,0,12.3,0.8,9.1,17.9,1.5,6.6,3.8,35.2,12.5,43.7,30.1,1.3,33.7,0.1,4.5,21.9,2.4,22.3,44.2,33,37.9,0.8,0.1
08/04/2015 13:00,4.512,0,4.136,3.572,18.988,14.288,18.612,0.376,0,0.564,5.076,0.752,0.188,21.244,2.256,0.564,0,0,0,0,0,0,8.46,15.228,3.196,0.376,2.444,6.392,13.912,9.964,5.076,3.196,26.696,1.7,3.8,42.2,6.2,8.8,14.8,0,13,1,10.6,17.7,3.9,7.2,4.2,33.7,12.7,58.3,29.9,0.7,28,0.2,1.7,21.8,2.2,15.7,41.3,33.8,27.6,0.8,0.6
08/04/2015 14:00,3.948,0,3.572,4.888,24.628,12.596,14.852,1.504,0,2.068,6.016,1.504,0,26.132,1.88,0.188,0,0,0.564,0.188,0,0,6.016,14.1,4.136,0.376,3.572,3.572,15.604,7.52,2.82,3.948,27.824,0.3,3.6,38,16.9,11.6,24.5,0.1,12.4,1.7,13.3,18.9,7.9,7.8,14.2,28.9,11.1,66.3,24.1,0.3,27.6,0.5,0.5,22.3,1.5,10.1,39.9,35.2,21.4,1,2.9
08/04/2015 15:00,2.444,0,3.948,5.452,24.816,11.468,10.904,2.068,0.188,3.384,4.324,1.504,0.188,30.456,1.692,0,0.564,0,2.068,0.188,0,0,4.7,7.896,2.444,0.376,4.512,1.88,16.168,5.264,1.88,4.7,24.44,0,3.2,33.7,26.7,12.3,23.9,0.6,11.4,2.9,18.2,20.5,13.5,8.4,35.6,22.8,10.1,69.2,12.6,0.1,24.9,1.3,0.1,23.6,1.3,7.2,36.3,33.4,15.5,0.8,6.4
08/04/2015 16:00,1.128,0,4.7,7.896,22.184,9.964,9.588,1.692,0.376,4.136,3.384,1.316,0.94,33.84,1.88,0.752,0,0,4.512,0.188,0,0,3.572,1.316,0.376,0.752,5.452,1.692,17.86,5.076,1.504,3.008,19.552,0,3.2,30.3,34.7,12.6,17.9,0.1,8.3,1.7,15.3,21.8,17.6,9.3,47.6,18.4,9.3,63.1,8.8,0,20.9,2.9,0,20.9,1,5.6,31.4,27,15.3,0.4,10.3
08/04/2015 17:00,0.564,0,6.204,10.528,20.116,6.392,9.024,1.504,0.94,5.452,3.76,0.94,1.316,38.352,2.256,2.256,0,0.188,7.144,0.564,0,0,3.196,0,0,0.94,7.332,4.324,18.8,7.896,1.128,0.94,17.296,0,2.9,28.3,52.3,14.7,12,0,3.7,0.1,15.7,24.1,17.7,9.9,53.8,13.9,7.7,55,13.6,0,19.9,4.1,0,15.5,0.7,3.9,29.4,18,15.5,0.1,12.7
08/04/2015 18:00,0.376,0,7.896,9.024,19.176,2.444,6.956,1.316,2.068,6.392,3.572,0.376,0.376,44.18,2.444,3.196,0,0.564,10.152,1.692,0,0,3.196,4.512,1.504,0.94,9.964,7.144,18.048,13.16,1.128,0.188,16.544,0,2.4,27.6,64.4,14.4,6.6,0,0.5,0.1,18.1,25.1,15.4,10.1,52.7,9.3,6.2,48.2,20.2,0,19.4,4.3,0,8.4,0.4,2.1,31.7,10,14.5,0.1,12.7
08/04/2015 19:00,0.188,0,9.212,7.144,18.988,0.94,2.256,1.316,3.384,6.956,2.632,0.188,0.188,48.88,2.444,3.008,0,2.256,12.596,3.196,0,0,3.572,15.416,11.656,0.94,10.152,5.828,15.228,15.792,1.504,0.94,16.356,0,1.4,27.9,56.8,11,2.2,0.3,0,0.4,19.3,26.7,11.9,10.3,43.4,6.2,5.3,43,27.1,0,18.4,3.6,0,3.3,0.2,0.9,35.8,4.8,14.4,0.3,11.4
08/04/2015 20:00,0,0,10.152,8.46,19.364,0.564,0.376,1.316,4.136,8.084,2.068,0,0.188,43.804,3.008,1.128,0,6.016,13.348,4.7,0,0,4.324,21.996,13.16,1.504,8.084,8.46,11.28,13.348,3.196,4.324,16.168,0,0.8,29.7,48.6,8.2,0.4,1.2,0,0.9,18,29.4,8.6,10.2,34.6,4.3,5.3,38.8,39.8,0,18.8,2.6,0,0.9,0.1,0.3,36,2.4,14.3,1.2,9.7
08/04/2015 21:00,0,0.188,9.024,4.136,19.176,0.376,1.692,1.88,4.512,9.776,1.88,0,0.564,23.5,7.52,0,0,2.82,11.28,4.888,0,0,4.888,22.184,9.4,1.88,6.768,12.408,10.716,15.416,4.512,7.144,14.476,0,0.8,30,36.4,6.8,0.1,2.2,0,0.7,18.8,29,5.7,9,27.9,2.7,6,34.6,53.8,0,18.1,1.8,0.1,0.3,0.1,0,37.4,1.3,13.7,2.6,6.7
08/04/2015 22:00,0,0.376,7.332,1.692,15.416,0.376,6.58,2.444,3.948,9.4,1.316,1.128,1.88,10.904,16.732,0,1.316,0.188,7.708,3.948,0.188,0,1.504,4.512,14.288,1.504,7.332,11.468,10.904,16.168,5.264,8.272,10.904,0.2,1.1,29.7,28,7.1,0.2,2.9,0,0.3,14.7,27.6,3.5,7.2,20.6,1.6,7.7,30.9,64.7,0,16.5,1,0.2,0.2,0.1,0,38,1,14.4,6.5,3.9
08/04/2015 23:00,0,0.188,6.956,0.188,9.212,0,7.708,1.692,2.256,6.016,0.376,3.948,0.564,10.152,7.144,0.564,3.572,0,2.632,4.7,0.376,0,3.008,0,15.04,0.94,8.272,5.828,6.392,9.964,3.196,7.144,5.64,0.4,2,15.6,18.5,7.2,0.5,3.5,0,0.1,2.9,12.3,2.4,6.5,13.2,1.1,9.4,21,69.5,0,12.7,0.4,0.4,0.1,0.1,0,32.2,0.8,11.9,8.3,2
09/04/2015 00:00,0,0,5.452,0,4.512,0,2.444,0.376,1.504,1.504,0,0,0,16.92,6.58,0.188,0.376,0.188,1.128,5.076,0.376,0,8.836,0,5.076,0.94,3.76,3.384,7.52,2.632,1.692,2.068,2.444,0,0.6,27.3,14.9,6.5,0.6,3.6,0,0.1,3.2,2.8,0.7,7.6,9.5,1.3,5.9,24.3,74.2,0,20.9,0.1,2.5,0.1,0,0,45.4,0.9,8.6,15.4,0.7
09/04/2015 01:00,0,0,5.076,0,1.316,0,2.444,0,0.94,0,0,0,0,23.688,13.348,0,0.188,0,2.068,5.64,0.188,0,12.596,0,1.316,1.316,0.564,3.384,7.896,2.632,2.068,0,0.94,2.3,1.2,34.3,13.4,5.8,0.2,3.7,0,0.1,4.6,9.8,0.3,5.8,6.9,1.9,6.2,30.5,76.3,0,17.8,0,7,10,0.1,0.5,45,0.9,9.1,14.1,0.9
09/04/2015 02:00,0.376,0,4.136,0,0.188,0,5.264,0,0.564,0,0,0,0,23.688,16.92,0.188,0.188,0,3.572,7.144,0,0,17.296,2.256,2.068,1.316,0,6.392,7.896,2.256,1.692,0,0.188,5.7,4.5,29.4,6.1,4.3,0.1,3.7,0,0.1,5.1,12.1,0.7,3.6,6.1,2.1,2.5,17.6,76.6,0,13.2,0,9.4,15.5,0,3.2,39.9,1.1,18.9,5.8,2.7
09/04/2015 03:00,2.256,0,2.632,0,0,0,5.64,0,0,0,0,0,0,19.928,14.852,0.188,0,0,5.264,10.716,0,0,22.184,7.332,1.316,1.88,0,7.144,8.084,0.94,1.88,0.188,0,6.5,4.1,23.5,5.3,4.4,0.1,4.2,0,0.7,6.3,14.7,0.8,2,6,1.4,1.2,10.1,79.3,0.1,10.8,0,10.8,15.4,0,5.4,34.9,1,29,2.2,3.3
09/04/2015 04:00,4.888,0,1.504,0,0,0,3.76,0.188,0,0,0,0,0.188,16.356,12.22,0.188,0,0,5.452,14.476,0,0,26.132,12.032,0.564,2.632,0,6.58,7.896,0.376,2.444,0.188,0,5.5,2.5,20.7,6.8,4,0.1,5.9,0,2.6,6.9,15.5,0.5,1.2,6.8,0.5,1,7.9,78.4,0.2,9.5,0,11.2,15.2,0,7.5,31.7,0.6,35.2,1.7,2.4
09/04/2015 05:00,7.708,0,0.94,0.188,0,0.188,2.068,0.188,0,0,0,0,0.188,11.468,10.904,0.376,0,0,4.324,16.92,0.188,0,25.38,15.228,0.188,3.196,0,5.64,8.46,0.376,3.008,0.564,0,4.6,1.4,21,7.6,3.1,0.4,8.9,0,6.3,5.1,15.9,0.3,1,8,0.1,0.9,7.4,73.6,0.8,8.6,0.1,11.2,16,0.2,9.9,31,0.1,40,2,1.3
09/04/2015 06:00,9.964,0,0.564,0.94,0,0.376,1.504,0.564,0,0.376,0.188,0,0.188,6.58,10.904,0.376,0,0,2.256,18.048,0.376,0.752,18.048,14.288,0,3.008,0,5.264,8.648,0.376,2.068,0.752,0.188,4.5,0.8,22.9,8.4,3.4,1.5,12.7,0,10.6,3.2,13,0.1,0.8,8.6,0,0.7,7.1,68.7,1.5,8.6,0.4,11.4,17.7,0.4,12.4,32.9,0,40.2,2.7,0.5
09/04/2015 07:00,11.468,0.376,0.376,1.88,0,1.128,1.692,1.128,0,1.504,0.376,0,0,3.572,7.896,0.188,0,0.188,0.376,17.672,0.564,1.88,15.792,9.964,0,2.068,0.188,8.836,8.084,0.188,0.94,0.564,0.188,5.2,0.8,26.4,8.8,5.4,4.1,15.9,0,13.5,0.8,5.9,0.1,0.9,7.7,0,0.4,6.5,65.8,2,10.1,0.9,11.9,19.9,0.6,15.8,36.8,0,31.1,3.4,0.2
09/04/2015 08:00,11.656,0.564,0.188,1.88,0.376,3.008,2.256,2.068,0,3.196,0.564,0,0,2.82,3.572,0,0.376,0.188,0,15.416,0.376,1.504,18.8,7.708,0,1.692,1.504,15.604,6.392,0,1.504,0.376,0.188,6.9,1.2,31.1,8.8,6.8,8.8,16.7,0,13.6,0.1,3.7,0.1,1.3,6,0.1,0.2,5.7,66.6,1.9,14.9,1.6,12.3,22.6,0.8,19.9,40.1,0.7,24.8,3.1,0.1
09/04/2015 09:00,9.4,0.188,0.188,1.504,0.94,5.076,3.196,1.128,0,3.196,0.188,0,0,3.948,2.632,0,0.376,0,0.188,12.032,0.188,0.564,19.928,17.484,0,1.504,2.068,21.62,5.076,0,3.76,0.376,0.376,8.4,2.2,30.5,8.1,5.3,13.3,11.2,0.1,9.3,0.1,4.5,0,1.1,4.1,0.3,0,4.9,65.5,1.4,21.9,2.5,10.5,23.7,0.9,24.1,36.6,5.6,18.5,2.4,0
09/04/2015 10:00,4.136,0,0.564,3.384,2.632,4.888,4.888,0.188,0,2.068,0,0.188,0.188,5.264,5.452,0,1.692,0,0.188,9.4,0.188,0.564,18.8,28.388,0,0.564,2.256,27.636,6.016,0,5.264,0.188,1.692,11.7,3.5,35.8,6.1,2.5,14,5.5,1,6,0.7,11.6,0,0.7,2.6,0.8,0.1,5,58.3,1,38.8,4.1,9.9,28.7,0.4,28.9,32.1,16.7,18.9,1.5,0
09/04/2015 11:00,3.948,0,1.504,6.016,7.144,4.136,8.648,0.188,0,1.692,0,6.956,1.692,6.956,6.58,0,3.572,0.188,0.188,7.52,0.188,0.752,16.92,31.772,0,0.188,2.82,25.944,5.64,0,4.512,0.376,6.204,20.5,4.5,54.4,3.6,0.6,18.7,2.7,2.7,3.9,4.1,16.7,0,0.7,1.8,1.5,0.3,4.9,47.4,1.1,43.5,6.5,11.1,40.1,0,32.5,30.6,29.5,18.4,1.2,0
09/04/2015 12:00,4.7,0,2.444,7.708,14.288,3.76,11.656,1.128,0,3.196,0.752,21.996,5.076,8.836,5.64,0,3.76,0.752,0.188,6.58,0.564,0.752,16.544,28.952,0,0.188,2.82,23.688,5.076,0,3.948,0.564,11.844,17.9,7.2,48.8,0.8,1,25.1,0.5,3.1,2.5,13.7,9.2,0,1,2.7,2.2,1.5,6,45.4,1.1,28.7,8.3,8.7,46.5,0.3,29.1,26.4,32.9,16.2,2.2,0
09/04/2015 13:00,3.948,0,3.196,8.46,22.372,3.384,14.1,3.76,0,7.708,4.136,29.892,9.212,11.468,4.324,0,2.444,1.504,0,6.956,0.752,0.376,14.476,23.312,0,0.188,3.008,22.372,4.136,0,3.572,0.564,17.672,10.4,10.7,42,0.1,3.9,22.1,0,1.8,1.6,17.5,2.1,0,1.4,5.5,2.9,3.3,8.8,52.5,0.8,19.9,8.9,7.9,45.4,1.1,23.8,25.2,30.2,16.4,4.5,0
09/04/2015 14:00,2.444,0,2.82,8.836,27.636,2.632,13.16,6.956,0.376,15.792,8.084,25.38,14.664,15.604,2.256,0.188,1.316,3.76,0,8.084,1.128,0.188,11.468,19.364,0,0,2.82,15.604,3.76,0,3.196,0.564,21.432,4.3,12.1,36.3,0.4,8,19.9,0,0.4,1,17.2,0.1,0.2,2.4,9.3,3,4.7,13.9,50,0.6,15.3,9,7.9,35.5,2,19.3,24.5,27.4,17.8,8.1,0.1
09/04/2015 15:00,1.692,0.188,2.068,8.648,27.636,2.068,10.34,8.648,0.376,22.936,9.588,21.056,15.792,18.8,1.128,0.188,1.88,1.504,0,8.46,1.316,0,10.152,11.844,0.188,0,3.196,8.648,5.452,0,3.76,0.564,21.996,1,11.9,31.6,1.7,11,15.5,0.1,0,0.6,19.4,0,0.6,5.3,11.3,2.8,5.8,22.7,55.3,0.4,11.6,9.4,8.1,25.6,3.1,16.8,23.2,25.6,21.9,11.3,0.2
09/04/2015 16:00,0.94,0.188,1.692,12.784,26.32,1.88,8.836,10.152,0.376,28.764,8.836,18.048,12.032,18.612,0.564,0,3.948,0.188,0.188,8.836,2.068,0,9.964,6.016,0.188,0,3.384,2.632,6.58,0,4.7,1.128,19.552,0,11.1,26.7,4.6,11.8,12.6,0.4,0,0.3,22.5,1.2,0.8,6.7,11.1,3,7,31.5,68.7,0.2,8.1,10.2,7,17.6,3.7,15.2,21.8,24.5,19.4,12.4,0.1
09/04/2015 17:00,0.564,0.188,1.504,14.288,25.756,1.88,10.716,13.912,0.376,33.088,7.144,15.04,9.212,16.544,0.376,0,5.828,1.128,0.564,9.776,3.008,0,12.972,4.7,0.564,0,3.76,0.376,5.828,0,4.7,1.692,16.168,0,9.4,22.5,7.2,12.2,10.2,0.4,0,0.2,23.3,6.8,0.9,7.2,11.2,3.2,7.9,35.5,69.7,0.1,8.8,10.9,5,11.2,3.3,13.4,19.3,23.3,17.9,10.2,0.1
09/04/2015 18:00,0.376,0.752,0.94,16.356,25.944,2.068,15.04,17.86,0.188,36.096,5.64,11.28,8.648,15.228,0.376,0,4.7,8.46,1.504,10.34,3.384,0,16.732,9.588,1.128,0,4.136,0,3.384,0.188,3.76,1.316,13.912,0,8.2,19.1,8.2,13.6,7.7,0.1,0,0.1,23.6,14.5,1.2,6.2,12.5,3.4,7.6,33.4,71.8,0,8.6,10.7,3.1,6.8,2.6,10.9,17,22.2,16.1,5.6,0.1
09/04/2015 19:00,0.376,1.128,0.376,13.348,27.448,2.256,18.424,22.372,0.188,39.104,4.324,5.828,11.844,16.732,0.376,0,2.068,17.296,2.256,10.716,3.196,0.188,19.74,16.356,1.692,0,3.196,0.188,0.752,1.504,3.008,1.128,12.972,0,8,17.1,7.9,15.2,5.4,0,0,0.2,25.2,17.8,1.5,4.2,14,3.3,6.4,27.8,73.9,0,6.3,9.6,2.1,4.4,1.7,7.4,15.1,20.5,13.3,1.7,0.2
09/04/2015 20:00,0.376,0.94,0,9.588,29.704,2.632,16.544,26.32,0.188,41.924,3.196,2.444,10.152,22.56,0.376,0.188,0.94,16.356,3.76,10.904,3.384,0.564,19.552,25.192,2.632,0,1.692,1.692,0,8.46,2.068,1.128,12.22,0,7.6,15.7,8,18,3.1,0,0,0.2,27.4,15.7,1.9,3.4,14.5,3,4.7,22.5,72.7,0.1,5.4,7.8,1.4,3.3,0.9,4.1,13.3,18,11.2,0.5,0.5
09/04/2015 21:00,0.376,0.376,0,9.964,30.644,2.068,10.904,27.072,0.188,37.788,2.444,2.068,2.444,29.14,0.188,1.128,2.068,12.596,6.768,10.34,4.136,0.188,12.784,30.456,3.196,0,0.752,3.948,0,13.536,1.88,1.692,11.468,0,9.4,14.7,8.9,22.7,1.8,0,0,0.2,27.2,15.9,2.4,3.8,9.3,2,2.8,17.6,71.4,0.1,5.1,6.6,0.9,2.9,0.4,1.7,14.2,15.3,13.3,0.6,0.8
09/04/2015 22:00,0.376,0,0,13.536,30.644,1.128,7.708,22.184,0.188,30.644,2.068,4.324,0.188,26.696,0.188,5.264,8.084,8.836,7.332,8.46,4.512,0.188,2.632,10.904,0.376,0,0.376,3.196,0,8.648,1.88,4.888,10.528,0.1,12.5,13.9,11.3,25.8,1.1,0,0,0.2,25.8,16.2,2.4,4.9,7.1,1.2,1.3,12.8,71.9,0,4.4,6.1,0.6,2.6,0.1,0.6,14.5,12.4,12.3,1.1,1
09/04/2015 23:00,0.564,0,0,12.032,27.072,0.188,6.016,17.296,0,23.688,1.88,3.196,0.752,13.536,0,2.068,2.068,3.196,3.196,7.896,3.948,0.188,11.468,4.7,0,0,0.752,0.188,0,3.572,1.128,9.024,7.896,0.1,14.7,4.5,13.6,20.1,0.6,0,0,0.2,14.6,7.6,2,6.1,10.1,1.7,0.4,6.1,71.8,0,1.2,5.4,0.5,1.2,0.1,0.2,7.5,9,6,0.8,1.1
10/04/2015 00:00,1.692,0,0,7.332,21.432,0,1.128,9.964,0,16.356,3.384,0.188,0.188,4.7,0.188,0,0.564,0.376,5.452,9.024,2.444,0.376,14.852,7.144,0,0,1.692,0,0,0.376,0.376,4.136,6.204,0,4,0.2,7.4,4.9,0.7,0,0,0.2,20.9,0.2,0.5,9.3,11.6,2.2,0,0.9,66.2,0,0.4,3.9,1.3,0.7,0,0.4,4.7,4.8,3,0.4,0.4
10/04/2015 01:00,1.504,0,0,6.956,13.16,0.188,0.564,4.7,0,7.896,5.076,0.376,0.188,0.564,0.188,0.188,4.7,0.564,6.768,11.656,3.008,0.94,14.476,8.836,0,0,1.88,0,0,0,0.188,0.94,6.58,0,9.2,0.5,1.6,0.4,4.1,0,0,0.1,44,0.7,0,11.9,17.5,3.5,0,1.4,56.1,0,0,2.8,2.9,3.5,0,1,4.5,1.2,7.8,0,0
10/04/2015 02:00,4.136,0,0,8.084,1.88,0.188,0.94,0.376,0,0.188,4.136,0.188,0.188,0.188,0,0,5.828,0.188,7.708,15.228,4.136,0.94,23.5,12.408,0.564,0,2.256,0,0,0,0.376,0.376,7.52,0,17.3,0,0.1,0,4.5,0,0,0.1,51.3,2.6,0,12.2,27,8.6,0.1,0,54.7,0,0.3,1.8,1.6,4.2,0.2,1.9,4.3,0.2,13,0,0
10/04/2015 03:00,6.392,0,0.188,7.708,0,0.752,0.564,0,0,0,1.504,0,0,0,0,0,3.008,0,7.332,21.432,6.392,0.376,33.652,14.664,1.504,0.188,3.948,0,0.188,0,0.752,0,6.392,0,19.5,0,0.8,0.5,4.5,0,0,0.1,48.2,5.7,0,11.9,46,14.3,0.1,0,59.9,0,1.9,0.7,0.4,4.7,0.8,3.1,3.9,0,14.6,0,0
10/04/2015 04:00,6.956,0,0.376,7.144,0,2.632,0,0,0,0.188,0.376,0,0,0,0,0,0.564,0,4.7,27.636,7.144,0,40.044,15.604,3.572,0.752,5.452,0,0.188,0,1.316,0,4.512,0.1,19.6,0.2,3.5,3.6,5.3,0.1,0,0.1,40.1,6.9,0,10.8,65.5,16.2,0,0,69,0,2.5,0.1,0.2,5.4,1.1,3.9,4.5,0,13.5,0,0
10/04/2015 05:00,7.896,0,0.752,8.836,0,6.204,0,0,0,0.564,0,0,0,0,0,0,0.188,0,1.504,29.892,6.016,0,36.66,15.792,4.888,1.316,5.264,0,0.376,0.188,2.632,0,4.136,0.2,20.8,0.5,7.6,6.6,6.9,0.7,0,0.4,28.8,6.3,0,9.6,75.6,17.2,0,0,78.8,0,2.7,0,0.4,5.9,1.8,4.5,7,0,11,0.2,0
10/04/2015 06:00,6.768,0.376,1.128,10.34,0.188,11.468,0,0,0.188,1.316,0.188,0,0,0,0,0,1.128,0,0.376,28.388,6.768,0,31.396,11.656,3.948,1.504,5.452,1.128,0.94,1.128,3.948,0,4.7,0.2,20.1,0.7,11.4,8.4,8.9,1.7,0,1.2,19.2,5.5,0,7.6,79.2,19.3,0,0,87.4,0.2,2.8,0,1.7,5.8,2.3,5.1,11.3,0,8.7,0.6,0
10/04/2015 07:00,3.572,2.068,1.692,12.784,0.94,16.356,0,0,0.376,2.256,0.376,0,0,0,0,0,1.692,0,0.188,25.004,6.768,0,26.32,6.392,2.068,1.128,6.768,2.068,1.88,2.82,3.948,0,6.392,0.2,18.2,0.9,14.1,9.3,10.9,2.2,0,2,17.5,3.1,0,6.2,77.4,21.3,0,0,92.8,0.3,2.7,0.1,4,5.5,2.2,6,17.9,0.4,4.3,1.3,0
10/04/2015 08:00,1.692,3.008,2.068,11.844,2.068,19.74,0,0,0.94,3.384,0.94,0,0,0,0,0,1.504,0,0,19.928,3.948,0.188,26.508,4.888,0.564,0.752,7.708,2.444,2.82,5.264,2.82,0,7.896,0.7,13.8,1.5,15.4,8.6,11.8,1.9,0,1.8,22,0.2,0,8.2,72,21.5,0,0,93.1,0.6,2.8,0.5,7.7,5.3,1.8,7.4,24.5,1.9,0.6,1.7,0
10/04/2015 09:00,1.128,3.948,2.444,12.22,4.136,17.484,0,0.188,2.068,3.384,1.692,0,0,0,0,0,3.76,0,0,15.228,2.82,0.376,34.216,12.408,0.188,0.564,5.828,4.888,3.196,8.836,3.948,0,10.152,4.7,10.2,4,15.2,6.1,11.2,0.9,0,0.9,29.2,0,0,12.7,62.9,21.8,0.1,0,91.3,0.5,4.1,0.9,11.5,5.7,0.7,10.2,26.6,5.1,0.1,2.1,0
10/04/2015 10:00,0.564,5.828,3.572,13.724,8.648,14.288,0.188,0.188,2.82,2.82,2.444,0,0.564,0,0,0,8.46,0.376,0,10.904,1.88,0.564,29.892,13.348,0.188,0.376,4.512,9.588,3.948,12.784,7.896,0,11.468,8.4,7.1,13.7,13.2,3.1,9.1,0.2,0,0.4,35.8,0.1,0,14.2,54,24.1,1.9,0,88.4,0.5,9.5,1.3,14.6,10,0.4,16.7,23.1,11.3,0.5,2.1,0
10/04/2015 11:00,0.188,6.204,5.828,15.98,16.356,13.348,0.188,0.188,3.384,3.572,3.008,0,2.444,0,0.188,0,15.792,1.88,0,7.52,0.564,0.752,29.516,10.34,1.128,0.376,6.768,9.4,3.196,20.304,7.708,0,12.784,8.8,3,45.1,11.8,1.1,12.4,0,0.1,0.1,35.2,1.7,0.1,7.8,48.8,26.8,12.5,0,86,0.8,21,2.6,16.9,19.3,0,23.5,19.2,19.1,1.1,0.8,0
10/04/2015 12:00,0,4.7,8.084,18.8,24.44,12.596,0,0.188,4.324,4.7,3.572,0.376,3.76,0,0.376,0.376,21.056,3.008,0,6.58,0.188,0.752,29.516,7.332,2.632,0.188,7.332,8.648,2.256,24.628,6.204,0,12.22,5,3.3,56.6,6.5,1.3,21.4,0,0.7,0,37.6,7.8,0.8,4,47.6,28.6,27.4,0,83.2,1.3,35.5,4.5,14,28.8,0.4,22.7,13.6,20,1.5,0,0.1
10/04/2015 13:00,0,3.384,10.904,17.672,30.644,12.596,0,0.376,5.076,7.708,3.948,0.564,7.332,0,0.94,3.196,19.74,3.384,0,7.896,0.376,0.752,28.952,4.888,1.692,0.376,11.092,4.7,0.94,24.816,5.64,0,10.152,3.5,4.3,50.2,1.9,2.7,24.2,0,2.6,0,36.7,14,2.9,4.2,47.6,35.8,30.2,0.1,82,1.1,32.5,6.5,12.8,33.4,2.2,17.9,10.6,18.2,1.3,0,0.1
10/04/2015 14:00,0,2.068,12.784,17.484,34.78,12.596,0,1.316,4.136,12.784,2.256,0.564,14.476,0,2.82,6.392,15.604,3.008,0,10.528,1.128,0.94,28.576,4.136,0.564,0.376,12.408,1.316,0.376,22.56,4.136,0,4.888,1.5,4.9,35.2,0.2,5.4,23.6,0,6.1,0,33.6,15.8,5.9,3.5,50,45.9,26.1,0.3,75.7,0.8,23.7,8.4,12.4,30.7,3.3,13.2,11.5,18.5,0.8,0.2,0.5
10/04/2015 15:00,0,2.82,15.228,18.048,35.344,13.16,0,3.572,1.316,18.988,0.564,0.564,20.304,0,4.7,9.024,13.16,2.256,0,12.784,2.82,1.128,24.44,1.692,0,0.752,16.732,0.188,0.188,18.048,2.632,0.188,0,0.4,5.4,25.9,0,8.5,23.8,0,7.1,0,29.6,9.2,8.4,2.4,52.2,54.1,23.8,1.1,68.7,0.5,12.9,10.4,10.2,23.9,3.6,10.4,11.7,19.3,0.3,2.3,2.3
10/04/2015 16:00,0.188,4.7,17.296,18.612,37.036,13.16,0,4.512,0.188,25.192,2.068,0.752,23.876,0,5.264,9.4,11.656,2.256,0,14.288,5.264,1.316,21.432,1.128,0.188,1.128,16.544,0.188,0,12.972,2.632,1.128,0,0.3,5.5,20,0.1,13.8,26.4,0,5.1,0.7,20,2.8,10.6,2,52.3,59.7,22.3,3.1,71.3,0.2,8.9,12.6,8.7,16.8,3.5,9.3,13.1,18.9,0.1,5.1,4.7
10/04/2015 17:00,0.376,2.256,18.988,18.988,36.096,12.032,0,2.632,0.94,26.696,2.82,1.316,27.448,0,6.016,7.708,12.408,2.82,0.188,15.792,8.648,0.94,17.296,1.692,2.632,1.128,17.672,0.188,0,8.46,3.948,2.444,0.188,0.3,5.4,16.6,0.7,20.4,25.4,0,2.3,3,18.6,0.5,11.9,2.3,49.4,61.4,20,5.8,71.7,0.1,6.8,14.2,6.9,10.7,2.6,8.5,13.4,17.9,0.1,6.6,6.1
