Month,Day,Hour,BTNXX,INDEA,INDNE,INDNO,INDSO,INDWE,BGDXX,COLXX,GHAXX,HONXX
7,4,12,0.00012,0.00012,0.00012,0.00009,0.00012,0.00012,0.000129488,0.00010727,0.00011482,0.00012347
7,4,13,0.00012,0.00014,0.00012,0.0001,0.00013,0.00013,0.000128588,0.00010606,0.00011326,0.000124496
7,4,14,0.00013,0.00014,0.00013,0.00011,0.00013,0.00013,0.000126988,0.00010343,0.00011445,0.000125225
7,4,15,0.00013,0.00014,0.00013,0.0001,0.00013,0.00013,0.000126188,0.00010119,0.00011552,0.000124749
7,4,16,0.00012,0.00014,0.00013,0.0001,0.00013,0.00013,0.000122489,9.99E-05,0.00011976,0.000122189
7,4,17,0.00011,0.00013,0.00012,0.0001,0.00013,0.00013,0.000120989,0.00010014,0.00012738,0.000120629
7,4,18,0.00011,0.00013,0.00008,0.00009,0.00012,0.00013,0.000135237,0.00011298,0.00013775,0.000129299
7,4,19,0.0001,0.00012,0.00008,0.00009,0.00012,0.00012,0.000140987,0.00012287,0.0001463,0.000131903
7,4,20,0.0001,0.00012,0.00008,0.00009,0.00012,0.00012,0.000142487,0.0001209,0.00014802,0.000128079
7,4,21,0.0001,0.00012,0.00008,0.00009,0.00012,0.00012,0.000141487,0.00011547,0.00014169,0.000122931
7,4,22,0.00011,0.00012,0.00008,0.00009,0.00012,0.00012,0.000140187,0.00010733,0.00013091,0.000116477
7,4,23,0.00011,0.00012,0.00008,0.00009,0.00012,0.00012,0.000138787,0.00010003,0.00011634,0.00010986
8,4,0,0.00011,0.00011,0.00009,0.0001,0.00012,0.00012,0.000125688,9.90E-05,8.98E-05,0.000104195
8,4,1,0.00012,0.00011,0.00009,0.0001,0.00012,0.00012,0.000121989,9.58E-05,9.01E-05,0.000100315
8,4,2,0.00012,0.00011,0.00009,0.00009,0.00012,0.00012,0.000118389,9.38E-05,9.09E-05,9.73E-05
8,4,3,0.00012,0.00012,0.00009,0.00009,0.00012,0.00012,0.00010763,9.34E-05,9.29E-05,9.51E-05
8,4,4,0.00012,0.00012,0.0001,0.0001,0.00012,0.00013,0.00011149,9.65E-05,9.56E-05,9.52E-05
8,4,5,0.00012,0.00012,0.0001,0.0001,0.00012,0.00013,0.00010829,0.00010446,9.95E-05,9.79E-05
8,4,6,0.00012,0.00012,0.0001,0.0001,0.00012,0.00013,0.00010729,0.00010641,0.00010505,9.95E-05
8,4,7,0.00012,0.00012,0.00009,0.00009,0.00012,0.00013,0.00010984,0.00011164,0.00011114,0.000104379
8,4,8,0.00012,0.00012,0.0001,0.00009,0.00011,0.00013,0.000118189,0.00011834,0.00011552,0.000110791
8,4,9,0.00012,0.00012,0.00009,0.00009,0.00012,0.00013,0.000118089,0.00012252,0.00011662,0.000114277
8,4,10,0.00012,0.00013,0.00009,0.00009,0.00012,0.00013,0.000120589,0.00012688,0.00011582,0.000118328
8,4,11,0.00012,0.00012,0.0001,0.00009,0.00012,0.00012,0.000126188,0.00012991,0.0001157,0.000123251
8,4,12,0.00012,0.00013,0.00012,0.00009,0.00012,0.00012,0.000129088,0.00012675,0.00011425,0.00012347
8,4,13,0.00012,0.00014,0.00013,0.0001,0.00013,0.00012,0.000127488,0.00012793,0.00011371,0.000124496
8,4,14,0.00013,0.00014,0.00013,0.00011,0.00013,0.00013,0.000127388,0.00013104,0.00011451,0.000125225
8,4,15,0.00013,0.00014,0.00012,0.0001,0.00013,0.00013,0.000120789,0.00013075,0.00011519,0.000124749
8,4,16,0.00012,0.00013,0.00011,0.0001,0.00013,0.00013,0.00011309,0.00012883,0.00011973,0.000122189
8,4,17,0.00011,0.00013,0.00009,0.0001,0.00013,0.00013,0.00010502,0.0001256,0.00012778,0.000120629
8,4,18,0.00011,0.00013,0.00008,0.0001,0.00012,0.00012,0.000127088,0.00013449,0.00013869,0.000129299
8,4,19,0.00011,0.00012,0.00008,0.0001,0.00012,0.00012,0.000130988,0.0001406,0.00014528,0.000131903
8,4,20,0.00011,0.00012,0.00008,0.0001,0.00012,0.00012,0.000130888,0.00013666,0.00014763,0.000128079
8,4,21,0.00011,0.00012,0.00008,0.00009,0.00012,0.00012,0.000129888,0.0001284,0.00014343,0.000122931
8,4,22,0.00011,0.00012,0.00008,0.00009,0.00012,0.00012,0.000130988,0.00011587,0.00013063,0.000116477
8,4,23,0.00011,0.00012,0.00009,0.0001,0.00012,0.00012,0.000130088,0.00010513,0.0001172,0.00010986
9,4,0,0.00012,0.00011,0.00009,0.0001,0.00012,0.00012,0.000137987,9.85E-05,9.05E-05,0.000104195
9,4,1,0.00012,0.00011,0.0001,0.0001,0.00012,0.00012,0.000137987,9.44E-05,9.16E-05,0.000100315
9,4,2,0.00012,0.00012,0.00009,0.0001,0.00011,0.00012,0.000132988,9.14E-05,9.09E-05,9.73E-05
9,4,3,0.00012,0.00012,0.00009,0.0001,0.00011,0.00012,0.000131988,8.97E-05,9.09E-05,9.51E-05
9,4,4,0.00012,0.00013,0.00009,0.0001,0.00012,0.00012,0.000128988,8.90E-05,9.50E-05,9.52E-05
9,4,5,0.00012,0.00013,0.00008,0.0001,0.00012,0.00013,0.000123489,8.80E-05,1.00E-04,9.79E-05
9,4,6,0.00012,0.00013,0.00009,0.0001,0.00012,0.00012,0.000120489,8.55E-05,0.00010528,9.95E-05
9,4,7,0.00012,0.00013,0.00009,0.00009,0.00011,0.00012,0.000121489,8.95E-05,0.00011124,0.000104379
9,4,8,0.00012,0.00012,0.00009,0.0001,0.00011,0.00012,0.000125488,9.56E-05,0.00011633,0.000110791
9,4,9,0.00012,0.00013,0.00009,0.0001,0.00011,0.00012,0.000128488,0.00010031,0.00011689,0.000114277
9,4,10,0.00012,0.00013,0.00009,0.0001,0.00011,0.00012,0.000131988,0.00010458,0.00011702,0.000118328
9,4,11,0.00012,0.00012,0.00011,0.0001,0.00011,0.00012,0.000137987,0.00010721,0.00011558,0.000123251
9,4,12,0.00012,0.00013,0.00013,0.0001,0.00011,0.00012,0.000138987,0.00010815,0.00011558,0.00012347
9,4,13,0.00012,0.00014,0.00014,0.00011,0.00013,0.00013,0.000137987,0.00010716,0.00011425,0.000124496
9,4,14,0.00013,0.00014,0.00014,0.00011,0.00012,0.00013,0.000138687,0.00010529,0.0001159,0.000125225
9,4,15,0.00013,0.00012,0.00013,0.00011,0.00013,0.00013,0.000137487,0.00010428,0.00011599,0.000124749
9,4,16,0.00012,0.00012,0.00012,0.00011,0.00013,0.00013,0.000133488,0.00010269,0.00011999,0.000122189
9,4,17,0.00011,0.00012,0.0001,0.0001,0.00012,0.00012,0.000130988,0.0001033,0.00012903,0.000120629
9,4,18,0.00011,0.00013,0.00008,0.0001,0.00012,0.00012,0.000147986,0.000118,0.00013825,0.000129299
9,4,19,0.00011,0.00012,0.00008,0.0001,0.00012,0.00012,0.000150986,0.0001231,0.00014678,0.000131903
9,4,20,0.00011,0.00012,0.00008,0.0001,0.00012,0.00012,0.000153486,0.00012207,0.00014946,0.000128079
9,4,21,0.00011,0.00012,0.00008,0.00009,0.00012,0.00012,0.000150986,0.00011602,0.0001437,0.000122931
9,4,22,0.00011,0.00012,0.00008,0.00009,0.00012,0.00012,0.000150986,0.00010761,0.00013119,0.000116477
9,4,23,0.00011,0.00012,0.00009,0.0001,0.00012,0.00012,0.000149986,9.98E-05,0.00011675,0.00010986
10,4,0,0.00012,0.00011,0.00009,0.0001,0.00012,0.00012,0.000122169,9.74E-05,9.16E-05,0.000104195
10,4,1,0.00012,0.00011,0.0001,0.0001,0.00012,0.00012,0.000116679,9.36E-05,9.07E-05,0.000100315
10,4,2,0.00012,0.00012,0.00009,0.0001,0.00011,0.00012,0.00011175,9.19E-05,9.20E-05,9.73E-05
10,4,3,0.00012,0.00012,0.00009,0.0001,0.00011,0.00012,0.00010743,9.12E-05,9.25E-05,9.51E-05
10,4,4,0.00012,0.00012,0.00009,0.0001,0.00012,0.00013,0.0001068,9.50E-05,9.41E-05,9.52E-05
10,4,5,0.00012,0.00012,0.00009,0.0001,0.00012,0.00013,0.000100611,0.00010366,9.95E-05,9.79E-05
10,4,6,0.00012,0.00012,0.00009,0.0001,0.00012,0.00013,9.64E-05,0.00010563,0.00010491,9.95E-05
10,4,7,0.00012,0.00012,0.00009,0.0001,0.00012,0.00013,9.66E-05,0.00011206,0.00011115,0.000104379
10,4,8,0.00012,0.00012,0.00008,0.0001,0.00012,0.00012,9.53E-05,0.00011982,0.00011589,0.000110791
10,4,9,0.00012,0.00013,0.00009,0.0001,0.00012,0.00013,9.61E-05,0.00012547,0.00011683,0.000114277
10,4,10,0.00012,0.00012,0.0001,0.0001,0.00012,0.00013,9.81E-05,0.00012941,0.00011687,0.000118328
10,4,11,0.00012,0.00012,0.0001,0.0001,0.00012,0.00012,0.00010525,0.00013269,0.00011549,0.000123251
10,4,12,0.00012,0.00012,0.00013,0.0001,0.00012,0.00012,0.00010817,0.00012985,0.0001146,0.00012347
10,4,13,0.00012,0.00014,0.00012,0.00011,0.00013,0.00013,9.82E-05,0.0001309,0.00011489,0.000124496
10,4,14,0.00013,0.00014,0.00013,0.00011,0.00013,0.00013,9.93E-05,0.00013438,0.00011496,0.000125225
10,4,15,0.00013,0.00014,0.00012,0.00011,0.00013,0.00013,9.51E-05,0.00013381,0.00011679,0.000124749
10,4,16,0.00012,0.00014,0.00011,0.0001,0.00013,0.00013,9.51E-05,0.00013247,0.00012175,0.000122189
10,4,17,0.00011,0.00013,0.0001,0.0001,0.00013,0.00013,0.00010816,0.00013194,0.00012944,0.000120629
10,4,18,0.00011,0.00013,0.00009,0.0001,0.00012,0.00013,0.000115039,0.00014332,0.00013856,0.000129299
10,4,19,0.00011,0.00013,0.00009,0.0001,0.00012,0.00012,0.000115029,0.00014332,0.00014757,0.000131903
10,4,20,0.0001,0.00012,0.00009,0.0001,0.00012,0.00012,0.000114609,0.00013855,0.00015043,0.000128079
10,4,21,0.0001,0.00012,0.00009,0.00009,0.00012,0.00012,0.000113829,0.00012992,0.00014405,0.000122931
10,4,22,0.00011,0.00012,0.00009,0.0001,0.00012,0.00012,0.00011267,0.00011761,0.00013215,0.000116477
10,4,23,0.00011,0.00012,0.00009,0.0001,0.00012,0.00012,0.00011057,0.00010635,0.00011792,0.00010986
11,4,0,0.00011,0.00011,0.0001,0.0001,0.00012,0.00012,0.000115989,9.91E-05,9.20E-05,0.000104195
11,4,1,0.00012,0.00011,0.0001,0.0001,0.00012,0.00012,0.000113989,9.53E-05,9.13E-05,0.000100315
11,4,2,0.00012,0.00011,0.0001,0.0001,0.00012,0.00012,0.00010999,9.30E-05,9.14E-05,9.73E-05
11,4,3,0.00012,0.00012,0.00009,0.0001,0.00011,0.00013,0.00010488,9.21E-05,9.30E-05,9.51E-05
11,4,4,0.00012,0.00012,0.0001,0.0001,0.00012,0.00013,0.000102131,9.59E-05,9.62E-05,9.52E-05
11,4,5,0.00012,0.00012,0.00009,0.0001,0.00012,0.00013,9.94E-05,0.00010405,0.00010004,9.79E-05
11,4,6,0.00012,0.00012,0.00009,0.0001,0.00011,0.00013,0.00010315,0.00010644,0.00010563,9.95E-05
11,4,7,0.00012,0.00012,0.00009,0.0001,0.00012,0.00013,0.00010292,0.00011227,0.00011004,0.000104379
11,4,8,0.00012,0.00012,0.00009,0.0001,0.00011,0.00013,0.00010711,0.00011993,0.00011588,0.000110791
11,4,9,0.00012,0.00012,0.0001,0.00009,0.00012,0.00013,0.00010976,0.00012553,0.00011777,0.000114277
11,4,10,0.00012,0.00012,0.0001,0.00009,0.00011,0.00013,0.000113939,0.00012973,0.00011643,0.000118328
11,4,11,0.00012,0.00011,0.0001,0.00009,0.00011,0.00012,0.000120489,0.00013241,0.00011614,0.000123251
11,4,12,0.00012,0.00012,0.00013,0.0001,0.00011,0.00012,0.000122989,0.00012907,0.00011456,0.00012347
11,4,13,0.00012,0.00013,0.00014,0.00011,0.00013,0.00013,0.000121489,0.00012946,0.000115,0.000124496
11,4,14,0.00012,0.00013,0.00014,0.00011,0.00013,0.00012,0.000122489,0.00013187,0.00011518,0.000125225
11,4,15,0.00012,0.00013,0.00014,0.0001,0.00013,0.00012,0.000117589,0.0001324,0.00011597,0.000124749
11,4,16,0.00011,0.00013,0.00012,0.0001,0.00013,0.00012,0.000118689,0.00013014,0.00012166,0.000122189
11,4,17,0.00011,0.00012,0.00011,0.0001,0.00013,0.00012,0.000131988,0.00013282,0.00012853,0.000120629
11,4,18,0.0001,0.00012,0.0001,0.0001,0.00013,0.00012,0.000133538,0.00014213,0.00014003,0.000129299
11,4,19,0.0001,0.00011,0.00009,0.0001,0.00013,0.00012,0.000132288,0.00014009,0.0001477,0.000131903
11,4,20,0.0001,0.0001,0.0001,0.0001,0.00013,0.00012,0.000128988,0.00013547,0.00015212,0.000128079
11,4,21,0.0001,0.0001,0.0001,0.0001,0.00013,0.00012,0.000125368,0.00012639,0.00014524,0.000122931
11,4,22,0.0001,0.00009,0.00009,0.0001,0.00013,0.00012,0.000123739,0.00011646,0.00013166,0.000116477
11,4,23,0.00011,0.00009,0.0001,0.0001,0.00013,0.00012,0.000121609,0.0001069,0.00011817,0.00010986
12,4,0,0.00011,0.00009,0.0001,0.0001,0.00012,0.00012,8.28E-05,9.53E-05,9.19E-05,0.000104195
12,4,1,0.00011,0.00009,0.00009,0.0001,0.00012,0.00012,7.83E-05,9.05E-05,9.16E-05,0.000100315
12,4,2,0.00011,0.0001,0.00009,0.0001,0.00012,0.00012,7.59E-05,8.76E-05,9.24E-05,9.73E-05
12,4,3,0.00011,0.0001,0.00009,0.0001,0.00012,0.00012,7.42E-05,8.58E-05,9.42E-05,9.51E-05
12,4,4,0.00011,0.0001,0.00009,0.0001,0.00012,0.00012,7.37E-05,8.57E-05,9.69E-05,9.52E-05
12,4,5,0.00011,0.00011,0.00009,0.0001,0.00012,0.00012,7.66E-05,8.54E-05,0.00010133,9.79E-05
12,4,6,0.00011,0.00011,0.00009,0.0001,0.00012,0.00012,8.36E-05,8.33E-05,0.00010693,9.95E-05
12,4,7,0.00011,0.00011,0.00009,0.00009,0.00012,0.00012,9.07E-05,8.86E-05,0.000111,0.000104379
12,4,8,0.00011,0.00011,0.00009,0.00009,0.00011,0.00012,9.05E-05,9.47E-05,0.00011634,0.000110791
12,4,9,0.00011,0.00011,0.00009,0.00009,0.00011,0.00012,8.88E-05,9.98E-05,0.00011982,0.000114277
12,4,10,0.00011,0.00011,0.00008,0.00009,0.00012,0.00012,9.10E-05,0.00010338,0.00011806,0.000118328
12,4,11,0.00011,0.00011,0.00008,0.00009,0.00011,0.00012,9.59E-05,0.0001062,0.00011633,0.000123251
12,4,12,0.00011,0.00012,0.00011,0.00009,0.00011,0.00011,9.97E-05,0.00010694,0.0001143,0.00012347
12,4,13,0.00011,0.00013,0.0001,0.0001,0.00012,0.00012,9.39E-05,0.00010587,0.0001144,0.000124496
12,4,14,0.00012,0.00013,0.0001,0.00011,0.00012,0.00012,9.19E-05,0.0001039,0.00011447,0.000125225
12,4,15,0.00012,0.00013,0.00011,0.00011,0.00013,0.00012,9.18E-05,0.00010235,0.0001164,0.000124749
12,4,16,0.00011,0.00011,0.0001,0.0001,0.00013,0.00012,9.51E-05,0.00010149,0.00012071,0.000122189
12,4,17,0.00011,0.00011,0.00009,0.0001,0.00013,0.00013,0.00010888,0.00010617,0.00012943,0.000120629
12,4,18,0.0001,0.00011,0.00008,0.0001,0.00012,0.00012,0.00010312,0.0001221,0.00013927,0.000129299
12,4,19,0.0001,0.00011,0.00008,0.0001,0.00012,0.00012,0.000102291,0.00012411,0.00014836,0.000131903
12,4,20,0.0001,0.0001,0.00007,0.0001,0.00012,0.00012,9.96E-05,0.00012226,0.00015101,0.000128079
12,4,21,0.0001,0.0001,0.00007,0.0001,0.00012,0.00012,9.49E-05,0.00011635,0.00014604,0.000122931
12,4,22,0.0001,0.0001,0.00007,0.0001,0.00012,0.00012,9.06E-05,0.0001082,0.00013332,0.000116477
12,4,23,0.00011,0.0001,0.00007,0.0001,0.00012,0.00012,8.63E-05,0.00010002,0.00012,0.00010986
4,13,0,0.00011,0.0001,0.00008,0.0001,0.00012,0.00012,0.00011264,9.21E-05,9.17E-05,0.000104195
4,13,1,0.00011,0.0001,0.00008,0.0001,0.00012,0.00012,0.00010909,8.83E-05,9.15E-05,0.000100315
4,13,2,0.00011,0.0001,0.00008,0.0001,0.00012,0.00012,0.00010709,8.63E-05,9.14E-05,9.73E-05
4,13,3,0.00011,0.0001,0.00007,0.0001,0.00011,0.00012,0.00010389,8.53E-05,9.39E-05,9.51E-05
4,13,4,0.00011,0.00011,0.00008,0.0001,0.00012,0.00013,0.000101441,8.84E-05,9.56E-05,9.52E-05
4,13,5,0.00011,0.00011,0.00008,0.0001,0.00012,0.00013,9.64E-05,9.51E-05,0.00010022,9.79E-05
4,13,6,0.00011,0.00011,0.00008,0.0001,0.00011,0.00013,9.62E-05,9.80E-05,0.00010587,9.95E-05
4,13,7,0.00011,0.00011,0.00008,0.0001,0.00012,0.00013,9.87E-05,0.00010689,0.00011344,0.000104379
4,13,8,0.00011,0.00011,0.00008,0.0001,0.00012,0.00013,9.80E-05,0.00011566,0.00011647,0.000110791
4,13,9,0.00011,0.00012,0.00007,0.0001,0.00012,0.00013,9.80E-05,0.00011832,0.00011812,0.000114277
4,13,10,0.00011,0.00012,0.00008,0.0001,0.00012,0.00012,9.94E-05,0.00012201,0.00011774,0.000118328
4,13,11,0.00011,0.00012,0.00008,0.0001,0.00012,0.00012,0.00010398,0.00012551,0.00011704,0.000123251
4,13,12,0.00011,0.00012,0.00012,0.0001,0.00012,0.00012,0.00010853,0.00012527,0.00011699,0.00012347
4,13,13,0.00012,0.00014,0.00011,0.00011,0.00013,0.00013,0.00011229,0.00012569,0.00011512,0.000124496
4,13,14,0.00012,0.00014,0.00013,0.00011,0.00013,0.00013,0.00011279,0.00012819,0.00011669,0.000125225
4,13,15,0.00012,0.00014,0.00012,0.00011,0.00013,0.00013,0.00010972,0.00012825,0.00011644,0.000124749
4,13,16,0.00011,0.00013,0.00011,0.00011,0.00013,0.00013,0.00010643,0.00012593,0.00012312,0.000122189
4,13,17,0.00011,0.00013,0.00011,0.00011,0.00013,0.00013,0.000102041,0.00012262,0.00012932,0.000120629
4,13,18,0.0001,0.00013,0.0001,0.0001,0.00013,0.00013,0.000121759,0.00013259,0.00014025,0.000129299
4,13,19,0.0001,0.00012,0.0001,0.0001,0.00012,0.00012,0.000126488,0.00013679,0.00014896,0.000131903
4,13,20,0.0001,0.00012,0.00009,0.0001,0.00012,0.00012,0.000126988,0.00013223,0.00015165,0.000128079
4,13,21,0.0001,0.00012,0.00009,0.0001,0.00012,0.00012,0.000124988,0.00012447,0.00014577,0.000122931
4,13,22,0.00011,0.00012,0.00008,0.0001,0.00012,0.00012,0.000124388,0.00011329,0.00013332,0.000116477
4,13,23,0.00011,0.00012,0.00008,0.0001,0.00012,0.00012,0.000122439,0.00010074,0.00011981,0.00010986
4,14,0,0.00011,0.00011,0.00009,0.0001,0.00012,0.00012,0.000118189,9.46E-05,9.20E-05,0.000104195
4,14,1,0.00012,0.00011,0.00009,0.00011,0.00012,0.00012,0.000114989,9.17E-05,9.15E-05,0.000100315
4,14,2,0.00012,0.00011,0.00009,0.0001,0.00011,0.00012,0.00011069,9.06E-05,9.31E-05,9.73E-05
4,14,3,0.00012,0.00012,0.00009,0.0001,0.00011,0.00012,0.00010819,9.01E-05,9.50E-05,9.51E-05
4,14,4,0.00012,0.00012,0.00009,0.0001,0.00012,0.00013,0.00010699,9.39E-05,9.65E-05,9.52E-05
4,14,5,0.00012,0.00012,0.00008,0.0001,0.00012,0.00013,0.000100991,0.00010322,0.00010003,9.79E-05
4,14,6,0.00012,0.00012,0.00008,0.0001,0.00012,0.00012,0.000101491,0.0001041,0.0001076,9.95E-05
4,14,7,0.00012,0.00012,0.00009,0.0001,0.00012,0.00012,0.000102391,0.00010974,0.00011227,0.000104379
4,14,8,0.00012,0.00012,0.00009,0.0001,0.00012,0.00012,0.00010309,0.00011721,0.00011692,0.000110791
4,14,9,0.00012,0.00012,0.0001,0.0001,0.00012,0.00012,0.00010339,0.00012196,0.00011826,0.000114277
4,14,10,0.00012,0.00012,0.00009,0.0001,0.00012,0.00012,0.00010599,0.00012741,0.00011876,0.000118328
4,14,11,0.00012,0.00011,0.00011,0.0001,0.00012,0.00012,0.00011019,0.00013037,0.00011727,0.000123251
4,14,12,0.00012,0.00012,0.00013,0.0001,0.00012,0.00012,0.000113889,0.00012657,0.00011654,0.00012347
4,14,13,0.00012,0.00013,0.00014,0.00011,0.00013,0.00012,0.000116989,0.00012755,0.00011628,0.000124496
4,14,14,0.00013,0.00013,0.00015,0.00012,0.00013,0.00013,0.000116989,0.00013122,0.0001158,0.000125225
4,14,15,0.00012,0.00014,0.00014,0.00011,0.00013,0.00013,0.000114989,0.00013153,0.0001179,0.000124749
4,14,16,0.00012,0.00013,0.00012,0.00011,0.00013,0.00013,0.00011199,0.00012891,0.00012105,0.000122189
4,14,17,0.00011,0.00013,0.00012,0.00011,0.00013,0.00013,0.00010969,0.00012485,0.00013058,0.000120629
4,14,18,0.00011,0.00012,0.00011,0.00011,0.00013,0.00013,0.000126738,0.00013439,0.00013961,0.000129299
4,14,19,0.0001,0.00012,0.00009,0.0001,0.00012,0.00012,0.000127988,0.00013909,0.00014796,0.000131903
4,14,20,0.0001,0.00012,0.00009,0.0001,0.00012,0.00012,0.000128788,0.00013491,0.0001533,0.000128079
4,14,21,0.0001,0.00012,0.00009,0.0001,0.00012,0.00012,0.000129988,0.00012782,0.0001463,0.000122931
4,14,22,0.00011,0.00012,0.00009,0.0001,0.00012,0.00012,0.000128988,0.00011634,0.0001341,0.000116477
4,14,23,0.00011,0.00012,0.00008,0.0001,0.00012,0.00012,0.000128988,0.00010551,0.00011989,0.00010986
4,15,0,0.00011,0.00011,0.00009,0.00011,0.00012,0.00012,0.000125788,9.87E-05,9.24E-05,0.000104195
4,15,1,0.00012,0.00011,0.00011,0.00011,0.00012,0.00012,0.000121189,9.58E-05,9.19E-05,0.000100315
4,15,2,0.00012,0.00011,0.00011,0.0001,0.00012,0.00012,0.000118689,9.32E-05,9.18E-05,9.73E-05
4,15,3,0.00012,0.00011,0.00011,0.0001,0.00012,0.00012,0.000116489,9.22E-05,9.32E-05,9.51E-05
4,15,4,0.00012,0.00011,0.0001,0.0001,0.00012,0.00013,0.00011319,9.61E-05,9.66E-05,9.52E-05
4,15,5,0.00012,0.00012,0.00009,0.0001,0.00012,0.00013,0.00010799,0.00010435,0.00010212,9.79E-05
4,15,6,0.00012,0.00012,0.00009,0.0001,0.00012,0.00013,0.00010789,0.00010434,0.00010729,9.95E-05
4,15,7,0.00012,0.00012,0.00009,0.0001,0.00012,0.00012,0.00010749,0.0001111,0.00011265,0.000104379
4,15,8,0.00012,0.00012,0.00009,0.0001,0.00012,0.00012,0.00011249,0.00011904,0.00011609,0.000110791
4,15,9,0.00012,0.00012,0.00009,0.0001,0.00011,0.00013,0.000113989,0.00012407,0.00012088,0.000114277
4,15,10,0.00012,0.00012,0.0001,0.0001,0.00012,0.00012,0.000119289,0.00012993,0.00011859,0.000118328
4,15,11,0.00012,0.00011,0.0001,0.0001,0.00011,0.00012,0.000122989,0.00013343,0.00011739,0.000123251
4,15,12,0.00012,0.00012,0.00013,0.0001,0.00012,0.00012,0.000127488,0.00013006,0.00011747,0.00012347
4,15,13,0.00012,0.00012,0.00014,0.00011,0.00013,0.00012,0.000127988,0.0001307,0.00011702,0.000124496
4,15,14,0.00013,0.00012,0.00014,0.00011,0.00013,0.00013,0.000130988,0.00013399,0.00011649,0.000125225
4,15,15,0.00013,0.00012,0.00015,0.00011,0.00013,0.00013,0.000128988,0.00013413,0.00011809,0.000124749
4,15,16,0.00012,0.00012,0.00013,0.00011,0.00013,0.00013,0.000125488,0.00013178,0.00012183,0.000122189
4,15,17,0.00011,0.00011,0.00011,0.00011,0.00013,0.00013,0.000121789,0.00012739,0.00013052,0.000120629
4,15,18,0.00011,0.00011,0.00011,0.00011,0.00012,0.00013,0.000138462,0.00013525,0.00014085,0.000129299
4,15,19,0.00011,0.00011,0.00009,0.0001,0.00012,0.00012,0.000139787,0.00013924,0.00014966,0.000131903
4,15,20,0.0001,0.0001,0.00009,0.0001,0.00012,0.00012,0.000143487,0.00013508,0.00015204,0.000128079
4,15,21,0.00011,0.0001,0.00008,0.0001,0.00012,0.00012,0.000141787,0.00012844,0.0001459,0.000122931
4,15,22,0.00011,0.0001,0.00014,0.0001,0.00012,0.00012,0.000141487,0.00011862,0.0001339,0.000116477
4,15,23,0.00011,0.00011,0.00009,0.0001,0.00012,0.00012,0.000140987,0.00010966,0.00011915,0.00010986
4,16,0,0.00011,0.0001,0.0001,0.00011,0.00012,0.00012,0.000136487,0.00010289,9.30E-05,0.000104195
4,16,1,0.00012,0.0001,0.0001,0.00011,0.00012,0.00012,1.33E-05,9.86E-05,9.30E-05,0.000100315
4,16,2,0.00012,0.00011,0.0001,0.0001,0.00012,0.00012,0.000129988,9.60E-05,9.23E-05,9.73E-05
4,16,3,0.00012,0.00011,0.0001,0.0001,0.00012,0.00012,0.000126488,9.50E-05,9.36E-05,9.51E-05
4,16,4,0.00012,0.00011,0.00009,0.0001,0.00012,0.00013,0.000125788,9.58E-05,9.81E-05,9.52E-05
4,16,5,0.00012,0.00011,0.00009,0.0001,0.00012,0.00013,0.000121689,9.80E-05,0.0001021,9.79E-05
4,16,6,0.00012,0.00011,0.00009,0.0001,0.00012,0.00013,0.000119489,9.95E-05,0.00010685,9.95E-05
4,16,7,0.00012,0.00011,0.0001,0.0001,0.00012,0.00012,0.001209888,0.00010634,0.00011238,0.000104379
4,16,8,0.00012,0.00011,0.0001,0.0001,0.00012,0.00013,0.000124488,0.00011478,0.00011783,0.000110791
4,16,9,0.00012,0.00011,0.0001,0.0001,0.00012,0.00012,0.000127988,0.0001186,0.00011925,0.000114277
4,16,10,0.00012,0.00011,0.00011,0.0001,0.00012,0.00012,0.000128988,0.00012283,0.00011979,0.000118328
4,16,11,0.00012,0.00011,0.00011,0.0001,0.00012,0.00012,0.000134987,0.00012539,0.00011794,0.000123251
4,16,12,0.00012,0.00012,0.00014,0.0001,0.00012,0.00011,0.000137487,0.00012536,0.00011806,0.00012347
4,16,13,0.00012,0.00013,0.00015,0.00011,0.00013,0.00012,0.000137987,0.00012327,0.00011628,0.000124496
4,16,14,0.00013,0.00013,0.00015,0.00012,0.00013,0.00012,0.000138737,0.00012055,0.00011597,0.000125225
4,16,15,0.00013,0.00013,0.00013,0.00011,0.00013,0.00012,0.000118989,0.00011859,0.00011735,0.000124749
4,16,16,0.00012,0.00013,0.00013,0.00011,0.00013,0.00012,0.000113739,0.000116,0.0001238,0.000122189
4,16,17,0.00011,0.00012,0.00011,0.00011,0.00013,0.00012,0.00010793,0.00011584,0.0001304,0.000120629
4,16,18,0.00011,0.00012,0.00011,0.00011,0.00012,0.00012,0.000123589,0.00012822,0.00014331,0.000129299
4,16,19,0.00011,0.00011,0.00009,0.0001,0.00012,0.00012,0.000124788,0.00013176,0.00014921,0.000131903
4,16,20,0.00011,0.00011,0.00009,0.0001,0.00012,0.00011,0.000128288,0.00012838,0.00015204,0.000128079
4,16,21,0.00011,0.00011,0.00009,0.0001,0.00012,0.00011,0.000129988,0.00012162,0.00014753,0.000122931
4,16,22,0.00011,0.00011,0.00008,0.0001,0.00012,0.00011,0.000129988,0.00011332,0.00013487,0.000116477
4,16,23,0.00011,0.00011,0.00008,0.0001,0.00012,0.00011,0.000130488,0.00010558,0.00012081,0.00010986
4,17,0,0.00011,0.00011,0.0001,0.00011,0.00012,0.00011,0.000125988,9.86E-05,9.22E-05,0.000104195
