Datetime,BTNXX,INDEA,INDNE,INDNO,INDSO,INDWE,BGDXX,COLXX,FJIXX,GMBXX,GHAXX,HNDXX,MDGXX,PAKXX,PHLXX,TZAXX,CPVXX
17/05/2015 11:00,8.9,5.1,3.3,8.6,14.1,26.8,0.054,0.219,0.613,0,0.002,0.017,0.046,0.153,0.278,0.376,0.633
17/05/2015 12:00,3.6,8,3.4,7.5,15.2,30.4,0.16,0.179,0.586,0,0.002,0.032,0.03,0.251,0.328,0.414,0.666
17/05/2015 13:00,3.4,10.2,3.8,8,16.2,33.4,0.488,0.209,0.561,0,0.002,0.041,0.02,0.342,0.356,0.457,0.695
17/05/2015 14:00,3.1,11.9,3.7,9.4,14.6,33.4,0.636,0.14,0.548,0,0.005,0.037,0.022,0.481,0.375,0.459,0.7
17/05/2015 15:00,2,13.6,3.6,12.6,12.8,30.4,0.58,0.069,0.557,0,0.01,0.022,0.047,0.601,0.379,0.39,0.687
17/05/2015 16:00,1.2,14.8,3.3,19.9,10.8,27.6,0.442,0.038,0.563,0,0.022,0.012,0.119,0.651,0.358,0.327,0.668
17/05/2015 17:00,1.1,14.5,3.4,30.4,9.4,25.8,0.374,0.041,0.568,0,0.051,0.007,0.225,0.652,0.328,0.283,0.641
17/05/2015 18:00,0.7,13,3.8,39.5,9,25.4,0.331,0.064,0.572,0.002,0.115,0.005,0.315,0.629,0.297,0.248,0.605
17/05/2015 19:00,0.5,11.5,4.1,42.9,9,25.5,0.279,0.071,0.574,0.061,0.178,0.006,0.367,0.538,0.266,0.207,0.567
17/05/2015 20:00,0.3,9.5,4.3,41.1,9.1,25.5,0.241,0.061,0.578,0.214,0.205,0.013,0.397,0.484,0.251,0.173,0.535
17/05/2015 21:00,0.3,8.3,4.5,38.7,8.8,24.2,0.251,0.059,0.566,0.315,0.207,0.023,0.404,0.449,0.245,0.149,0.516
17/05/2015 22:00,0.4,7.6,4.2,35.1,8.4,22.9,0.3,0.09,0.537,0.349,0.189,0.024,0.407,0.43,0.245,0.126,0.506
17/05/2015 23:00,0.3,7,3.5,30.5,8.3,22,0.334,0.127,0.519,0.377,0.158,0.019,0.413,0.413,0.255,0.103,0.498
18/05/2015 00:00,0.3,5.8,1.9,26.1,8,21.2,0.259,0.179,0.525,0.374,0.126,0.011,0.434,0.37,0.262,0.089,0.479
18/05/2015 01:00,1.3,8.1,2.1,22.9,7.1,19.7,0.288,0.178,0.542,0.348,0.105,0.01,0.452,0.231,0.252,0.094,0.447
18/05/2015 02:00,2.1,7.8,2.3,21.7,6.2,24.5,0.302,0.155,0.571,0.305,0.094,0.01,0.471,0.157,0.227,0.099,0.421
18/05/2015 03:00,3.4,6.4,2.7,18.8,6.6,25.3,0.213,0.146,0.609,0.264,0.093,0.016,0.47,0.167,0.197,0.096,0.406
18/05/2015 04:00,5,5.8,3.3,15,7.8,23.4,0.134,0.134,0.644,0.241,0.105,0.025,0.327,0.185,0.167,0.091,0.402
18/05/2015 05:00,6.5,5.8,3.9,10.6,9.6,21.1,0.078,0.11,0.672,0.23,0.132,0.03,0.248,0.183,0.139,0.28,0.406
18/05/2015 06:00,8.5,6.1,4.4,7,11.8,19,0.039,0.073,0.7,0.212,0.153,0.024,0.125,0.192,0.117,0.368,0.421
18/05/2015 07:00,10,6.6,4.6,5.8,13.7,18,0.017,0.037,0.726,0.19,0.125,0.021,0.042,0.222,0.103,0.368,0.448
18/05/2015 08:00,11.3,7.2,4.7,5.7,14.3,18,0.006,0.014,0.744,0.182,0.132,0.022,0.011,0.275,0.102,0.352,0.479
18/05/2015 09:00,10.9,8.1,4.1,5.7,14.4,20,0.005,0.003,0.739,0.167,0.183,0.029,0.004,0.341,0.122,0.349,0.51
18/05/2015 10:00,10.2,9.6,3.1,5.2,13.5,22.9,0.021,0.001,0.717,0.135,0.171,0.035,0.002,0.419,0.173,0.354,0.541
18/05/2015 11:00,7.1,11.1,2.4,4.7,13.7,26.4,0.106,0,0.672,0.092,0.115,0.043,0.003,0.51,0.251,0.367,0.568
18/05/2015 12:00,3.9,11.2,2.6,4.3,15.7,31,0.429,0,0.621,0.057,0.068,0.059,0.005,0.622,0.33,0.403,0.593
18/05/2015 13:00,3.8,10.7,3.3,4.5,19.3,36.4,0.625,0,0.591,0.038,0.037,0.112,0.009,0.732,0.395,0.46,0.623
18/05/2015 14:00,3.3,11.3,3,5.7,20.3,37.3,0.582,0.001,0.572,0.023,0.021,0.161,0.015,0.808,0.437,0.469,0.65
18/05/2015 15:00,2.8,12.1,3,6.5,19.9,34.9,0.479,0.002,0.571,0.014,0.013,0.149,0.021,0.805,0.421,0.395,0.667
18/05/2015 16:00,2.1,12.1,2.9,7.1,18.7,32.2,0.376,0.002,0.587,0.019,0.006,0.116,0.027,0.797,0.376,0.32,0.674
18/05/2015 17:00,1.8,12.1,2.7,8.5,16.6,30.4,0.327,0.002,0.6,0.042,0.002,0.084,0.028,0.765,0.341,0.251,0.677
18/05/2015 18:00,1.7,11.8,2.4,11.3,15.3,29.5,0.281,0.002,0.605,0.095,0,0.06,0.026,0.737,0.314,0.207,0.679
18/05/2015 19:00,1.6,10.8,2.1,13.7,14.9,29.1,0.25,0.002,0.606,0.241,0,0.045,0.02,0.705,0.302,0.172,0.675
18/05/2015 20:00,1.6,9.3,1.9,14.7,14.4,28.6,0.221,0.002,0.603,0.379,0,0.032,0.013,0.668,0.294,0.136,0.661
18/05/2015 21:00,1.5,8.6,2.1,14.8,13.3,27.4,0.191,0.002,0.574,0.395,0,0.024,0.009,0.591,0.284,0.105,0.642
18/05/2015 22:00,1.3,8.4,2.3,14.2,12,25.5,0.174,0.003,0.537,0.341,0.001,0.013,0.008,0.521,0.27,0.084,0.615
18/05/2015 23:00,1.1,7.7,2.1,13,10.8,23.6,0.169,0.006,0.513,0.281,0.004,0.003,0.009,0.444,0.263,0.061,0.583
19/05/2015 00:00,0.9,6.3,1.1,11.2,10,22.5,0.117,0.031,0.504,0.251,0.011,0.003,0.013,0.359,0.245,0.043,0.544
19/05/2015 01:00,1.6,8.1,1.6,9,9,25.2,0.106,0.201,0.502,0.246,0.021,0.005,0.02,0.206,0.201,0.036,0.509
19/05/2015 02:00,2.9,13.3,1.6,7,11.1,27.3,0.095,0.486,0.51,0.234,0.029,0.009,0.032,0.142,0.145,0.04,0.49
19/05/2015 03:00,4.3,15,1.4,5.5,13.3,25.9,0.059,0.592,0.535,0.213,0.036,0.019,0.051,0.078,0.112,0.051,0.499
19/05/2015 04:00,5.3,13.7,1.3,3.9,13.3,24.2,0.029,0.518,0.57,0.191,0.043,0.035,0.035,0.036,0.096,0.045,0.535
19/05/2015 05:00,6.3,13.3,1.3,2.8,13,23.6,0.009,0.369,0.601,0.165,0.054,0.071,0.013,0.017,0.095,0.112,0.583
19/05/2015 06:00,6.9,13.2,2.3,3.4,13.2,23.5,0.001,0.261,0.633,0.124,0.058,0.087,0.013,0.015,0.093,0.243,0.624
19/05/2015 07:00,8.2,12.9,3.1,5.2,14.2,23.9,0,0.245,0.659,0.12,0.052,0.081,0.009,0.022,0.087,0.337,0.646
19/05/2015 08:00,10.8,12.5,3.8,7.4,15.5,24.7,0,0.253,0.668,0.151,0.09,0.061,0.007,0.026,0.088,0.376,0.656
19/05/2015 09:00,12.3,12.3,3.8,8.5,17.1,27.4,0,0.259,0.692,0.145,0.106,0.045,0.005,0.03,0.094,0.381,0.662
19/05/2015 10:00,11.3,11.5,3.6,8.1,19,30.9,0,0.262,0.727,0.141,0.099,0.039,0.003,0.033,0.101,0.401,0.669
19/05/2015 11:00,7.8,10.4,2.8,7.2,20.4,34,0.002,0.14,0.748,0.112,0.081,0.043,0.003,0.039,0.129,0.439,0.672
19/05/2015 12:00,3.1,9.7,2,6.1,21.4,36.8,0.027,0.203,0.74,0.073,0.065,0.061,0.004,0.049,0.181,0.472,0.674
19/05/2015 13:00,1.7,10,1.4,5.1,23.4,38,0.131,0.211,0.718,0.039,0.056,0.124,0.014,0.073,0.251,0.496,0.676
19/05/2015 14:00,1.6,10.3,1.1,4.4,23.1,35.8,0.284,0.176,0.708,0.02,0.054,0.126,0.061,0.084,0.339,0.477,0.68
19/05/2015 15:00,1.4,10.8,1.1,3.6,22.3,33.8,0.421,0.157,0.721,0.011,0.056,0.095,0.116,0.062,0.391,0.401,0.663
19/05/2015 16:00,1.1,10.9,1.3,3,21,32.8,0.454,0.175,0.737,0.008,0.061,0.065,0.156,0.026,0.386,0.325,0.623
19/05/2015 17:00,0.9,11.1,1.6,3.6,19.9,31.8,0.395,0.206,0.742,0.007,0.069,0.047,0.152,0.006,0.343,0.258,0.581
19/05/2015 18:00,0.7,10.8,1.9,5.8,19.8,31,0.29,0.238,0.738,0.008,0.089,0.037,0.122,0.002,0.294,0.215,0.538
19/05/2015 19:00,0.7,10,2.1,9.3,19.4,30.6,0.212,0.278,0.732,0.022,0.126,0.033,0.103,0.003,0.264,0.174,0.499
19/05/2015 20:00,0.6,8.5,1.9,12.5,19.8,30.2,0.166,0.328,0.726,0.084,0.181,0.034,0.093,0.013,0.264,0.127,0.459
19/05/2015 21:00,0.5,7,1.6,14.6,19.3,28.6,0.14,0.388,0.711,0.225,0.238,0.045,0.083,0.033,0.289,0.091,0.433
19/05/2015 22:00,0.3,5.6,1.2,15.6,18.2,27,0.135,0.42,0.684,0.407,0.282,0.063,0.074,0.053,0.328,0.069,0.428
19/05/2015 23:00,0.2,4.5,1.1,15.8,16.5,25,0.133,0.46,0.654,0.523,0.304,0.071,0.082,0.067,0.364,0.057,0.433
20/05/2015 00:00,0,2.9,0.4,15.4,15,23.6,0.082,0.628,0.636,0.547,0.313,0.071,0.112,0.074,0.375,0.041,0.444
20/05/2015 01:00,0.1,2,0.4,12.9,13.4,24,0.05,0.689,0.637,0.513,0.296,0.068,0.185,0.063,0.354,0.03,0.441
20/05/2015 02:00,0.2,2.2,0.8,11.6,14.7,22,0.057,0.559,0.655,0.437,0.268,0.083,0.282,0.013,0.319,0.042,0.423
20/05/2015 03:00,1.1,2.3,1.3,10,14.7,17.3,0.051,0.466,0.707,0.305,0.225,0.111,0.361,0,0.285,0.057,0.404
20/05/2015 04:00,2.3,2.1,1.3,7,12.5,13.5,0.042,0.363,0.766,0.184,0.203,0.142,0.219,0,0.249,0.036,0.393
20/05/2015 05:00,3.9,2.4,1,4.9,9.8,11.2,0.047,0.353,0.808,0.101,0.208,0.115,0.058,0,0.22,0.196,0.388
20/05/2015 06:00,5.8,2.7,0.8,3.8,8.6,10.5,0.051,0.342,0.837,0.052,0.179,0.08,0.005,0,0.214,0.374,0.398
20/05/2015 07:00,7.8,3.1,0.8,2.9,8.5,11.1,0.049,0.31,0.856,0.023,0.12,0.064,0,0,0.233,0.416,0.436
20/05/2015 08:00,10.3,3.8,0.9,2.6,8.9,13.2,0.044,0.334,0.86,0.007,0.221,0.051,0,0.001,0.261,0.415,0.496
20/05/2015 09:00,11.1,5.3,1.2,2.6,10.3,17,0.046,0.317,0.845,0.001,0.212,0.041,0,0.001,0.28,0.415,0.551
20/05/2015 10:00,10,7,1.8,2.9,12.6,21.5,0.06,0.278,0.809,0,0.143,0.041,0,0.004,0.3,0.414,0.587
20/05/2015 11:00,6.2,7.9,2,3.3,15.2,26.1,0.077,0.152,0.765,0,0.092,0.035,0,0.018,0.338,0.413,0.61
20/05/2015 12:00,2.2,7.7,1.9,3.7,20.2,31.2,0.135,0.13,0.711,0,0.068,0.076,0,0.051,0.396,0.407,0.635
20/05/2015 13:00,1.4,9,1.8,5.2,27.6,36.4,0.259,0.114,0.644,0,0.058,0.116,0,0.112,0.447,0.395,0.674
20/05/2015 14:00,1,10.5,1.8,8,29.1,37.6,0.369,0.106,0.567,0.001,0.046,0.1,0.001,0.212,0.447,0.37,0.725
20/05/2015 15:00,0.6,10.7,1.6,9.5,28.8,36.6,0.431,0.117,0.494,0.007,0.033,0.067,0.003,0.345,0.396,0.328,0.759
20/05/2015 16:00,0.3,10.4,1.5,10.2,28.2,34.7,0.469,0.131,0.426,0.02,0.025,0.045,0.006,0.523,0.331,0.307,0.766
20/05/2015 17:00,0.2,10.2,1.2,11.4,25.5,33.4,0.484,0.133,0.366,0.045,0.019,0.039,0.037,0.647,0.287,0.278,0.75
20/05/2015 18:00,0.3,9.8,1,13.9,24.2,32.6,0.459,0.134,0.32,0.101,0.017,0.039,0.075,0.668,0.284,0.233,0.713
20/05/2015 19:00,0.4,9.1,1,18.5,23.2,32,0.401,0.128,0.274,0.328,0.024,0.046,0.11,0.635,0.32,0.186,0.669
20/05/2015 20:00,0.5,8.1,1.2,24.5,22,31.6,0.317,0.122,0.238,0.579,0.039,0.06,0.17,0.622,0.381,0.144,0.634
20/05/2015 21:00,0.7,6,1.7,29,21,30.2,0.208,0.119,0.206,0.66,0.074,0.083,0.215,0.568,0.41,0.112,0.615
20/05/2015 22:00,0.5,3.9,2.6,30.6,19.7,29,0.129,0.118,0.175,0.651,0.138,0.105,0.259,0.461,0.328,0.085,0.599
20/05/2015 23:00,0.4,2.7,3.4,29,19.3,27.6,0.091,0.101,0.156,0.602,0.238,0.112,0.308,0.345,0.225,0.066,0.57
21/05/2015 00:00,1.1,1.7,2.4,26.1,19.5,26.2,0.047,0.102,0.159,0.537,0.313,0.098,0.346,0.245,0.145,0.048,0.537
21/05/2015 01:00,2.5,0.9,4,19.9,19.7,28.2,0.03,0.086,0.175,0.445,0.3,0.079,0.362,0.132,0.094,0.035,0.51
21/05/2015 02:00,5.2,0.7,4.9,17.2,24.4,28,0.031,0.056,0.197,0.339,0.248,0.071,0.354,0.06,0.066,0.024,0.491
21/05/2015 03:00,8.3,0.5,4.5,14.7,26.7,24.9,0.035,0.034,0.225,0.264,0.203,0.05,0.345,0.062,0.047,0.014,0.488
21/05/2015 04:00,10.7,0.8,3.7,11.2,25.9,21.7,0.036,0.026,0.251,0.196,0.167,0.035,0.191,0.052,0.035,0.009,0.501
21/05/2015 05:00,13.5,1.3,3.9,9.2,24.7,20,0.036,0.017,0.284,0.147,0.133,0.029,0.076,0.031,0.028,0.079,0.522
21/05/2015 06:00,16.7,2.2,4.9,9.3,24.2,19.8,0.035,0.01,0.317,0.114,0.077,0.024,0.015,0.016,0.025,0.137,0.541
21/05/2015 07:00,18.8,3.4,6,9.9,23.7,20.5,0.031,0.012,0.345,0.101,0.076,0.018,0.001,0.01,0.027,0.142,0.556
21/05/2015 08:00,19.4,4.9,7,10.5,23.3,22.1,0.029,0.016,0.369,0.087,0.096,0.021,0,0.01,0.034,0.137,0.559
21/05/2015 09:00,18.1,6.2,7.3,10.8,23.4,25.9,0.03,0.019,0.352,0.054,0.05,0.02,0,0.012,0.048,0.134,0.552
21/05/2015 10:00,15.5,7,6.9,10.7,23.5,30.4,0.039,0.024,0.306,0.024,0.007,0.022,0,0.01,0.083,0.136,0.527
21/05/2015 11:00,8.7,7.5,5.2,10.8,24.6,34.4,0.045,0.007,0.261,0.004,0,0.027,0.001,0.007,0.149,0.151,0.494
21/05/2015 12:00,3.4,9.3,5.1,10.8,28,37.7,0.064,0.004,0.22,0,0,0.047,0.005,0.005,0.233,0.188,0.468
21/05/2015 13:00,3.1,10.2,5.3,11.5,30.6,38.6,0.178,0,0.181,0,0,0.063,0.013,0.007,0.311,0.242,0.455
21/05/2015 14:00,3.3,9.8,5,12.8,30,37,0.355,0,0.145,0,0,0.076,0.019,0.044,0.357,0.289,0.454
21/05/2015 15:00,3.9,8.8,4.3,14.7,28.6,35.8,0.494,0,0.158,0,0,0.077,0.013,0.175,0.351,0.338,0.454
21/05/2015 16:00,3.7,7.7,3.9,19.3,27.4,34.9,0.546,0,0.215,0,0,0.084,0.009,0.398,0.319,0.391,0.457
21/05/2015 17:00,2.6,7.2,3.8,27.4,25.2,34.3,0.509,0,0.278,0.001,0.001,0.103,0.004,0.574,0.288,0.338,0.473
21/05/2015 18:00,1.9,7.5,3.7,36.3,23.4,33.3,0.363,0,0.334,0.027,0.009,0.127,0.001,0.657,0.259,0.265,0.495
21/05/2015 19:00,1.6,7.8,3.4,41.8,22,32.4,0.272,0,0.393,0.288,0.035,0.143,0,0.665,0.227,0.21,0.506
21/05/2015 20:00,1.5,8.3,2.8,42.6,21.4,31.6,0.247,0,0.457,0.607,0.073,0.148,0.014,0.601,0.194,0.172,0.506
21/05/2015 21:00,1.5,8.5,2.9,40,20.9,30.5,0.219,0,0.469,0.727,0.1,0.146,0.046,0.491,0.17,0.147,0.507
21/05/2015 22:00,1,8.1,3.3,36.6,20.7,29.4,0.212,0,0.442,0.73,0.106,0.137,0.041,0.391,0.181,0.125,0.494
21/05/2015 23:00,0.5,7.6,3.5,33.4,20,27.6,0.235,0,0.422,0.67,0.113,0.1,0.007,0.326,0.232,0.101,0.458
22/05/2015 00:00,0.6,5.5,1.4,31.1,21.7,26.2,0.183,0.025,0.406,0.556,0.119,0.074,0,0.234,0.252,0.082,0.414
22/05/2015 01:00,1.6,2.7,1.2,27.1,22.4,27.7,0.154,0.146,0.394,0.435,0.12,0.1,0,0.101,0.214,0.067,0.386
22/05/2015 02:00,1.6,2.6,2.2,26.7,27.4,29.8,0.13,0.317,0.382,0.331,0.117,0.111,0,0.025,0.157,0.058,0.388
22/05/2015 03:00,2.8,2.6,4.3,24.3,29.7,28.1,0.11,0.36,0.368,0.262,0.114,0.118,0.002,0.005,0.117,0.054,0.394
22/05/2015 04:00,6.2,3.5,5.6,24.5,27.2,25.9,0.101,0.298,0.346,0.22,0.115,0.117,0.005,0.013,0.09,0.073,0.4
22/05/2015 05:00,11.3,5.1,6.1,25.1,22.5,24.5,0.106,0.251,0.314,0.186,0.117,0.113,0.019,0.024,0.074,0.27,0.407
22/05/2015 06:00,16.8,6.2,7.3,26.9,18.3,24.3,0.114,0.192,0.277,0.152,0.09,0.114,0.039,0.026,0.064,0.352,0.41
22/05/2015 07:00,20.5,6.8,8.8,28.5,15.8,25.4,0.118,0.157,0.235,0.138,0.103,0.097,0.042,0.024,0.058,0.354,0.41
22/05/2015 08:00,23.1,7.2,10.2,28.4,14.7,27.4,0.118,0.163,0.193,0.122,0.135,0.077,0.039,0.02,0.056,0.355,0.411
22/05/2015 09:00,22.7,7.3,11.1,26.1,14.5,30.9,0.117,0.155,0.147,0.113,0.072,0.067,0.043,0.016,0.054,0.379,0.422
22/05/2015 10:00,17.2,6.6,10.7,22.8,15.2,34.9,0.123,0.114,0.11,0.132,0.018,0.053,0.059,0.016,0.06,0.422,0.451
22/05/2015 11:00,9.6,5.2,8.6,20,16.5,38.1,0.127,0.037,0.092,0.112,0.001,0.04,0.088,0.017,0.092,0.47,0.487
22/05/2015 12:00,4.9,4.4,9,18,20.7,40.4,0.179,0.021,0.084,0.069,0,0.069,0.131,0.02,0.149,0.518,0.525
22/05/2015 13:00,5.2,6.9,9,18.3,25.1,40,0.337,0.021,0.076,0.045,0,0.134,0.179,0.042,0.213,0.57,0.547
22/05/2015 14:00,8.4,11.5,9.5,22.2,26.6,36.4,0.468,0.03,0.063,0.036,0,0.121,0.272,0.078,0.256,0.592,0.564
22/05/2015 15:00,10.9,14.3,9.9,27.6,25.4,34.4,0.491,0.03,0.047,0.035,0,0.083,0.328,0.101,0.276,0.513,0.59
22/05/2015 16:00,13.6,13.8,9.5,34.2,23.5,34.1,0.432,0.02,0.033,0.039,0,0.057,0.343,0.11,0.284,0.352,0.62
22/05/2015 17:00,13.6,14.2,8.5,39.8,22.1,34.1,0.332,0.013,0.021,0.053,0,0.058,0.345,0.108,0.292,0.249,0.651
22/05/2015 18:00,15.1,13.8,7.6,42.2,21.9,35,0.244,0.011,0.015,0.095,0.001,0.084,0.328,0.095,0.292,0.188,0.68
22/05/2015 19:00,11.6,13.6,6.6,42,21.3,36.1,0.183,0.018,0.012,0.278,0.001,0.126,0.294,0.071,0.284,0.143,0.695
22/05/2015 20:00,7.3,12.8,5.6,40.1,19.7,36.8,0.154,0.037,0.009,0.531,0.003,0.182,0.244,0.047,0.274,0.114,0.697
22/05/2015 21:00,4.9,11.4,5.4,41,17.2,36.4,0.149,0.092,0.009,0.667,0.004,0.209,0.201,0.034,0.268,0.167,0.7
22/05/2015 22:00,3.6,10,5.5,41.7,16,36,0.163,0.223,0.011,0.707,0.003,0.166,0.175,0.037,0.259,0.248,0.707
22/05/2015 23:00,2.7,9.1,5.3,40.9,14.2,34.8,0.182,0.428,0.01,0.724,0.005,0.103,0.177,0.062,0.245,0.318,0.703
23/05/2015 00:00,1.7,6.8,4.1,40,12.4,32.8,0.144,0.607,0.01,0.659,0.017,0.061,0.221,0.126,0.219,0.379,0.676
23/05/2015 01:00,1.9,4.9,6.4,37.9,11.8,34.5,0.123,0.627,0.012,0.557,0.045,0.061,0.327,0.135,0.187,0.392,0.637
23/05/2015 02:00,2.2,5.2,8.6,38.4,16.4,37,0.133,0.583,0.011,0.459,0.079,0.082,0.455,0.126,0.15,0.362,0.605
23/05/2015 03:00,3.3,4.4,8.4,33.4,21.5,36.2,0.124,0.431,0.013,0.383,0.101,0.103,0.538,0.162,0.111,0.297,0.566
23/05/2015 04:00,6.3,4.2,8,26.3,21.5,34.8,0.104,0.305,0.018,0.297,0.103,0.108,0.364,0.253,0.077,0.238,0.502
23/05/2015 05:00,10.6,4.4,8.3,18.2,19.4,34,0.084,0.22,0.02,0.233,0.099,0.076,0.499,0.203,0.058,0.556,0.413
23/05/2015 06:00,16.5,4.8,9.3,13.5,18,34.1,0.063,0.169,0.022,0.196,0.071,0.049,0.542,0.146,0.045,0.625,0.332
23/05/2015 07:00,23.6,5.3,10.8,12.8,17.8,34.9,0.046,0.125,0.027,0.221,0.021,0.02,0.42,0.118,0.035,0.552,0.302
23/05/2015 08:00,29.2,6.3,11.8,13,18.4,36.1,0.041,0.122,0.034,0.227,0.015,0.025,0.296,0.107,0.027,0.486,0.323
23/05/2015 09:00,32,7.9,12.5,13.2,20.6,38.7,0.046,0.123,0.045,0.2,0.005,0.037,0.197,0.1,0.022,0.436,0.364
23/05/2015 10:00,27.3,9.9,11.4,13,24,41.5,0.074,0.106,0.058,0.235,0.009,0.041,0.125,0.086,0.022,0.412,0.407
23/05/2015 11:00,17.4,11.4,9,12.8,27.1,43.2,0.126,0.019,0.067,0.237,0.02,0.053,0.077,0.067,0.032,0.413,0.457
23/05/2015 12:00,10.3,13.2,9.5,12.5,28.4,43.8,0.203,0.026,0.07,0.169,0.031,0.07,0.045,0.054,0.058,0.436,0.51
23/05/2015 13:00,8.6,15.3,9.5,12,29.5,42.4,0.32,0.036,0.072,0.118,0.034,0.105,0.032,0.072,0.108,0.474,0.557
23/05/2015 14:00,8.8,19,8.7,12.6,30.7,39.5,0.362,0.03,0.071,0.087,0.031,0.241,0.045,0.112,0.174,0.511,0.581
23/05/2015 15:00,9.4,22.4,8.7,18,30.1,38.9,0.366,0.024,0.067,0.071,0.031,0.293,0.087,0.141,0.225,0.498,0.566
23/05/2015 16:00,7.8,23,8.4,30.7,28.2,38.6,0.354,0.02,0.064,0.059,0.034,0.24,0.162,0.18,0.245,0.436,0.516
23/05/2015 17:00,5,22.4,8.4,44.6,27.2,39,0.319,0.021,0.063,0.054,0.043,0.167,0.268,0.208,0.255,0.379,0.457
23/05/2015 18:00,3.2,20.4,10,50,25.7,40,0.278,0.023,0.067,0.074,0.067,0.121,0.319,0.202,0.266,0.306,0.4
23/05/2015 19:00,1.9,19,10.2,49.3,23.9,40.8,0.241,0.022,0.071,0.201,0.101,0.099,0.327,0.163,0.273,0.237,0.337
23/05/2015 20:00,1.3,18.3,10,45.7,22.3,41.3,0.193,0.017,0.078,0.444,0.15,0.084,0.348,0.114,0.281,0.185,0.278
23/05/2015 21:00,0.7,17.3,9.3,41.8,21.5,41,0.175,0.013,0.076,0.628,0.194,0.076,0.341,0.064,0.286,0.157,0.272
23/05/2015 22:00,0.2,17.1,9,37.5,19.8,40.8,0.175,0.014,0.066,0.688,0.225,0.082,0.284,0.069,0.284,0.14,0.289
23/05/2015 23:00,0.2,17.7,8.9,31.6,18.4,40.3,0.18,0.012,0.057,0.685,0.237,0.089,0.303,0.138,0.277,0.124,0.293
24/05/2015 00:00,0.2,14.3,7.4,27.2,17.8,39.1,0.138,0.012,0.047,0.628,0.227,0.085,0.367,0.205,0.259,0.106,0.282
24/05/2015 01:00,0.7,9.8,8.3,23.9,16.3,40.5,0.129,0.043,0.036,0.51,0.203,0.087,0.376,0.139,0.233,0.086,0.272
24/05/2015 02:00,1.3,14.2,9.1,19.7,20.1,42.3,0.157,0.175,0.023,0.322,0.171,0.12,0.416,0.13,0.201,0.065,0.278
24/05/2015 03:00,3,16.8,10.4,19.4,20.8,42.2,0.182,0.352,0.011,0.126,0.144,0.133,0.445,0.312,0.179,0.051,0.294
24/05/2015 04:00,6.6,15,11.1,27.9,18.2,40.5,0.197,0.435,0.003,0.019,0.136,0.138,0.362,0.259,0.16,0.099,0.315
24/05/2015 05:00,10.4,12.8,10.6,33.6,15.9,38.5,0.208,0.391,0.001,0.002,0.139,0.134,0.278,0.115,0.134,0.474,0.352
24/05/2015 06:00,14.9,10.5,10,36.4,15,37.3,0.231,0.341,0,0.003,0.123,0.093,0.127,0.041,0.111,0.532,0.391
24/05/2015 07:00,21.1,9.4,9.6,38.8,15.5,37.4,0.267,0.311,0,0.003,0.076,0.053,0.044,0.015,0.093,0.456,0.422
24/05/2015 08:00,25.6,10,9.9,40.5,17.4,38.6,0.275,0.284,0,0.005,0.109,0.032,0.026,0.01,0.083,0.376,0.447
24/05/2015 09:00,25.5,11.3,10.7,40.7,20.9,41,0.234,0.274,0,0.005,0.081,0.023,0.02,0.008,0.073,0.32,0.457
24/05/2015 10:00,20,12.8,10.4,39.1,25,43.4,0.2,0.241,0,0.002,0.035,0.031,0.016,0.006,0.068,0.288,0.454
24/05/2015 11:00,10.8,13.2,9,36.1,27.7,44.8,0.203,0.144,0,0.013,0.011,0.044,0.013,0.007,0.065,0.278,0.452
24/05/2015 12:00,5.5,11.3,10.4,30.3,29.1,45.1,0.261,0.303,0,0.024,0.002,0.044,0.012,0.014,0.064,0.286,0.455
24/05/2015 13:00,6.6,9.1,11.8,24,30.4,44.3,0.338,0.311,0.001,0.021,0,0.132,0.015,0.047,0.064,0.323,0.447
24/05/2015 14:00,9.1,8.5,12.1,21.2,29.9,41,0.341,0.233,0.001,0.014,0,0.246,0.034,0.13,0.066,0.403,0.425
24/05/2015 15:00,11.8,9.5,12.5,23.3,27.9,38.8,0.308,0.13,0.004,0.009,0,0.294,0.134,0.236,0.067,0.556,0.381
24/05/2015 16:00,15.6,11.4,12.1,32.4,26.1,37.4,0.261,0.082,0.01,0.007,0,0.27,0.252,0.361,0.065,0.588,0.32
24/05/2015 17:00,16.3,13,11.9,44.3,25,36.1,0.245,0.071,0.017,0.009,0,0.235,0.337,0.451,0.068,0.464,0.256
24/05/2015 18:00,16.3,14.2,11.4,49.7,22.9,35.8,0.231,0.071,0.024,0.017,0.001,0.227,0.378,0.492,0.072,0.359,0.203
24/05/2015 19:00,15.4,15,10.6,49.7,22.6,35.6,0.214,0.071,0.027,0.089,0.003,0.232,0.398,0.494,0.072,0.278,0.167
24/05/2015 20:00,12.2,14.8,9.8,46.3,23.7,35.2,0.218,0.07,0.029,0.291,0.007,0.228,0.395,0.487,0.063,0.229,0.146
24/05/2015 21:00,8.3,13.3,9,43.7,22.9,35.1,0.222,0.073,0.025,0.495,0.006,0.204,0.41,0.441,0.055,0.192,0.138
24/05/2015 22:00,5.2,11.6,9.7,41.4,22.4,34.7,0.243,0.084,0.011,0.561,0.005,0.142,0.434,0.395,0.046,0.178,0.133
24/05/2015 23:00,4.4,10.3,9.7,38.8,21.2,34.4,0.273,0.086,0.004,0.52,0.006,0.088,0.467,0.35,0.035,0.177,0.125
