REGION,FUEL,TIMESLICE,YEAR,VALUE
GLOBAL,ELCGMBXX02,S2D1,2016,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2017,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2018,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2019,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2020,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2021,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2022,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2023,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2024,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2025,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2026,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2027,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2028,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2029,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2030,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2031,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2032,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2033,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2034,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2035,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2036,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2037,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2038,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2039,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2040,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2041,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2042,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2043,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2044,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2045,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2046,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2047,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2048,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2049,0.11124840370817397
GLOBAL,ELCGMBXX02,S2D1,2050,0.11124840370817397
GLOBAL,ELCGNBXX02,S2D1,2015,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2016,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2017,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2018,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2019,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2020,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2021,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2022,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2023,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2024,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2025,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2026,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2027,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2028,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2029,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2030,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2031,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2032,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2033,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2034,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2035,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2036,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2037,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2038,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2039,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2040,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2041,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2042,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2043,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2044,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2045,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2046,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2047,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2048,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2049,0.1166148157878717
GLOBAL,ELCGNBXX02,S2D1,2050,0.1166148157878717
GLOBAL,ELCGNQXX02,S2D1,2015,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2016,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2017,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2018,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2019,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2020,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2021,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2022,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2023,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2024,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2025,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2026,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2027,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2028,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2029,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2030,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2031,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2032,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2033,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2034,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2035,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2036,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2037,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2038,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2039,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2040,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2041,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2042,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2043,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2044,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2045,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2046,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2047,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2048,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2049,0.12174052083444373
GLOBAL,ELCGNQXX02,S2D1,2050,0.12174052083444373
GLOBAL,ELCKENXX02,S2D1,2015,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2016,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2017,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2018,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2019,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2020,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2021,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2022,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2023,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2024,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2025,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2026,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2027,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2028,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2029,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2030,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2031,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2032,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2033,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2034,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2035,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2036,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2037,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2038,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2039,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2040,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2041,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2042,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2043,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2044,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2045,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2046,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2047,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2048,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2049,0.12173677891451576
GLOBAL,ELCKENXX02,S2D1,2050,0.12173677891451576
GLOBAL,ELCLBRXX02,S2D1,2015,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2016,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2017,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2018,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2019,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2020,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2021,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2022,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2023,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2024,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2025,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2026,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2027,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2028,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2029,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2030,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2031,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2032,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2033,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2034,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2035,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2036,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2037,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2038,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2039,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2040,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2041,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2042,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2043,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2044,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2045,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2046,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2047,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2048,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2049,0.11101774520266082
GLOBAL,ELCLBRXX02,S2D1,2050,0.11101774520266082
GLOBAL,ELCLBYXX02,S2D1,2015,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2016,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2017,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2018,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2019,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2020,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2021,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2022,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2023,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2024,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2025,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2026,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2027,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2028,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2029,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2030,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2031,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2032,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2033,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2034,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2035,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2036,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2037,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2038,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2039,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2040,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2041,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2042,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2043,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2044,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2045,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2046,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2047,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2048,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2049,0.1240404632675778
GLOBAL,ELCLBYXX02,S2D1,2050,0.1240404632675778
GLOBAL,ELCLSOXX02,S2D1,2015,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2016,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2017,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2018,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2019,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2020,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2021,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2022,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2023,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2024,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2025,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2026,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2027,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2028,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2029,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2030,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2031,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2032,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2033,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2034,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2035,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2036,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2037,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2038,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2039,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2040,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2041,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2042,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2043,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2044,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2045,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2046,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2047,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2048,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2049,0.12394586927417141
GLOBAL,ELCLSOXX02,S2D1,2050,0.12394586927417141
GLOBAL,ELCMARXX02,S2D1,2015,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2016,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2017,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2018,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2019,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2020,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2021,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2022,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2023,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2024,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2025,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2026,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2027,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2028,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2029,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2030,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2031,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2032,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2033,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2034,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2035,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2036,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2037,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2038,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2039,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2040,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2041,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2042,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2043,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2044,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2045,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2046,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2047,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2048,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2049,0.11212040242089176
GLOBAL,ELCMARXX02,S2D1,2050,0.11212040242089176
GLOBAL,ELCMDGXX02,S2D1,2015,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2016,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2017,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2018,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2019,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2020,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2021,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2022,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2023,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2024,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2025,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2026,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2027,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2028,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2029,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2030,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2031,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2032,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2033,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2034,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2035,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2036,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2037,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2038,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2039,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2040,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2041,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2042,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2043,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2044,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2045,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2046,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2047,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2048,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2049,0.1179125422356582
GLOBAL,ELCMDGXX02,S2D1,2050,0.1179125422356582
GLOBAL,ELCMLIXX02,S2D1,2015,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2016,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2017,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2018,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2019,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2020,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2021,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2022,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2023,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2024,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2025,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2026,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2027,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2028,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2029,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2030,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2031,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2032,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2033,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2034,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2035,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2036,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2037,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2038,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2039,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2040,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2041,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2042,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2043,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2044,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2045,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2046,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2047,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2048,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2049,0.11479866188108756
GLOBAL,ELCMLIXX02,S2D1,2050,0.11479866188108756
GLOBAL,ELCMOZXX02,S2D1,2015,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2016,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2017,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2018,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2019,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2020,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2021,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2022,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2023,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2024,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2025,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2026,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2027,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2028,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2029,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2030,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2031,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2032,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2033,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2034,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2035,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2036,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2037,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2038,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2039,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2040,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2041,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2042,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2043,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2044,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2045,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2046,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2047,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2048,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2049,0.11215541276448755
GLOBAL,ELCMOZXX02,S2D1,2050,0.11215541276448755
GLOBAL,ELCMRTXX02,S2D1,2015,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2016,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2017,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2018,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2019,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2020,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2021,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2022,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2023,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2024,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2025,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2026,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2027,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2028,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2029,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2030,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2031,0.11533043911047933
GLOBAL,ELCMRTXX02,S2D1,2032,0.11533043911047933
