NAME,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
CHE_Hyd_Matte17786,19.0,19.5,26.0,63.4,63.4,63.4,49.7,45.9,61.2,63.4,46.3,19.8
CHE_Hyd_MelsKWStoffe17787,4.8,4.8,19.5,47.6,47.6,47.6,28.7,23.7,41.1,47.6,25.2,14.2
CHE_Hyd_Montbovon17788,49.6,51.6,41.1,50.4,54.8,54.8,46.4,48.2,54.8,54.8,52.9,45.9
CHE_Hyd_Montcherand17789,46.4,45.9,41.1,48.2,51.9,54.8,54.8,53.9,54.8,54.8,49.9,44.7
CHE_Hyd_MontheyTine17790,7.9,12.7,16.6,28.9,51.9,67.1,67.1,65.6,64.1,45.0,19.8,7.1
CHE_Hyd_Mulin17791,54.8,54.8,54.8,28.1,16.1,14.0,13.6,13.4,14.0,20.3,51.6,54.8
CHE_Hyd_Nendaz17792,7.0,9.8,14.9,27.0,43.2,67.1,67.1,67.1,67.1,41.0,10.7,6.8
CHE_Hyd_Neuewelt17793,30.9,30.9,19.9,22.8,14.6,6.5,4.5,3.2,6.1,20.4,30.9,30.9
CHE_Hyd_Niederried17794,47.7,45.0,45.4,54.5,63.4,63.4,63.4,54.8,46.8,63.4,51.3,46.3
CHE_Hyd_OberemsArgess17795,54.8,51.0,45.6,43.0,39.4,37.0,36.7,39.0,38.5,43.1,43.3,51.6
CHE_Hyd_Obermatt17796,6.1,5.7,5.0,5.4,10.2,48.9,48.9,48.9,48.9,31.4,11.9,9.2
CHE_Hyd_ObermattNebenz17797,33.9,37.6,38.8,41.9,47.6,47.6,40.1,20.7,32.7,47.6,47.6,45.9
CHE_Hyd_Oberrickenbach17798,10.4,9.2,7.0,6.8,30.2,67.1,67.1,67.1,67.1,44.3,22.5,7.3
CHE_Hyd_Olivone17799,9.2,8.8,7.3,6.8,18.2,67.1,67.1,67.1,67.1,46.4,17.6,6.8
CHE_Hyd_PecciaSambuco17800,27.9,32.3,42.5,42.5,42.5,21.2,14.3,8.0,18.1,37.3,42.5,39.7
CHE_Hyd_Perlen1WTAH17801,6.8,7.4,7.3,7.4,21.2,67.1,67.1,67.1,67.1,43.2,19.3,7.4
CHE_Hyd_Perlen2WTAP17802,10.1,12.4,14.3,17.1,29.4,67.1,67.1,67.1,67.1,63.0,16.7,7.0
CHE_Hyd_Pintrun17803,9.2,9.2,9.2,10.4,24.8,50.3,50.3,50.3,50.3,46.7,23.4,9.6
CHE_Hyd_Piottino17804,36.7,36.7,21.9,28.7,22.8,12.2,5.7,3.9,6.1,21.2,36.7,36.7
CHE_Hyd_Plons17805,42.5,42.5,33.1,29.7,22.1,15.5,8.0,6.8,17.6,29.5,42.5,42.5
CHE_Hyd_PontdelaTine17806,47.7,49.7,58.3,63.4,63.4,63.4,63.4,55.5,55.9,53.3,51.9,47.5
CHE_Hyd_PonteBrolla17807,54.8,51.0,45.6,43.0,39.4,37.0,36.7,39.0,38.5,43.1,43.3,51.6
CHE_Hyd_Pradella17808,6.2,7.0,7.6,16.0,32.3,62.1,62.1,62.1,39.6,62.1,46.2,10.7
CHE_Hyd_Pravizin1Bru17809,46.4,48.9,59.1,56.5,56.3,59.1,59.1,46.4,41.4,41.2,53.6,59.1
CHE_Hyd_Realta17810,67.2,67.2,67.2,46.0,36.1,34.3,34.3,34.3,33.9,37.0,44.5,67.2
CHE_Hyd_Reckingen17811,54.8,54.8,54.8,32.2,19.4,16.9,14.0,13.4,19.5,19.6,34.5,54.8
CHE_Hyd_Reichenau17812,54.8,51.0,45.6,43.0,39.4,37.0,36.7,39.0,38.5,43.1,43.3,51.6
CHE_Hyd_Rempen17813,34.9,34.7,34.7,13.6,8.3,5.7,5.9,10.4,22.8,34.9,34.9,34.9
CHE_Hyd_Riddes17814,54.8,51.0,45.6,43.0,39.4,37.0,36.7,39.0,38.5,43.1,43.3,51.6
CHE_Hyd_Risi17815,65.5,65.5,65.5,33.2,12.1,8.6,10.6,6.6,12.1,18.2,41.0,65.5
CHE_Hyd_Ritom17816,19.0,19.5,26.0,63.4,63.4,63.4,49.7,45.9,61.2,63.4,46.3,19.8
CHE_Hyd_SafienPlatz17817,6.8,8.0,20.3,38.2,55.5,67.1,67.1,67.1,67.1,35.0,8.3,6.8
CHE_Hyd_SahliGlattalp17818,48.4,47.5,49.1,63.4,63.4,63.4,48.1,48.4,50.2,62.0,63.4,54.2
CHE_Hyd_SainteAnne17819,11.4,10.1,22.1,47.6,47.6,47.6,47.6,34.3,32.2,40.1,30.9,23.1
CHE_Hyd_Sassello17820,47.5,49.7,63.4,63.4,63.4,51.9,48.1,48.4,52.8,55.5,63.4,53.0
CHE_Hyd_Schaffhausen17821,6.8,8.0,20.3,38.2,55.5,67.1,67.1,67.1,67.1,35.0,8.3,6.8
CHE_Hyd_Schlappin17822,19.0,19.5,19.9,30.2,63.4,63.4,45.5,44.9,63.4,63.4,30.5,19.3
CHE_Hyd_Sedrun117823,6.8,8.0,13.2,19.9,32.2,67.1,67.1,67.1,67.1,35.2,9.7,6.8
CHE_Hyd_Sella17824,15.5,15.3,15.7,22.8,57.7,57.7,57.7,57.7,51.2,26.2,19.9,16.3
CHE_Hyd_Seujet17825,42.5,42.5,30.0,33.1,31.2,18.1,10.6,8.3,21.6,38.4,42.5,42.5
CHE_Hyd_Siebnen17826,30.9,30.9,18.8,19.6,15.1,7.4,4.7,3.2,6.1,21.2,30.9,30.9
CHE_Hyd_Soazza17827,19.0,21.7,45.4,63.4,63.4,46.2,44.3,42.5,48.0,63.4,63.4,29.5
CHE_Hyd_Spiez17828,4.8,4.8,19.5,47.6,47.6,47.6,28.7,23.7,41.1,47.6,25.2,14.2
CHE_Hyd_StaldenKloste17830,54.8,54.8,54.8,32.2,19.4,16.9,14.0,13.4,19.5,19.6,34.5,54.8
CHE_Hyd_StaldenKWM17829,48.1,47.5,48.3,63.4,63.4,63.4,48.1,48.1,50.1,62.0,63.4,52.9
CHE_Hyd_StalvedroAET17831,22.8,16.6,15.3,19.3,57.7,57.7,57.7,57.7,31.4,27.7,37.3,37.3
CHE_Hyd_Stampa17832,19.0,19.5,21.2,45.6,63.4,63.4,63.4,63.4,54.6,39.2,19.6,19.5
CHE_Hyd_Stechelberg17833,46.5,48.0,41.1,48.0,53.9,54.8,54.8,54.4,54.8,54.8,47.8,44.7
CHE_Hyd_Strick17834,54.8,51.0,45.6,43.0,39.4,37.0,36.7,39.0,38.5,43.1,43.3,51.6
CHE_Hyd_Sublin117835,38.9,35.9,59.1,59.1,59.1,58.1,59.1,51.9,45.9,39.6,48.4,48.3
CHE_Hyd_TeneroCentrale17836,19.0,19.5,26.0,63.4,63.4,63.4,49.7,45.9,61.4,63.4,46.3,19.8
CHE_Hyd_Thusis17837,49.7,48.8,51.9,63.4,63.4,63.4,47.5,47.7,51.6,62.9,63.4,54.7
CHE_Hyd_Ticinetto17838,54.8,51.0,45.6,43.0,39.4,37.0,36.7,39.0,38.5,43.1,43.3,51.6
CHE_Hyd_Tinizong17839,54.8,54.8,54.8,31.7,16.6,13.6,13.4,13.5,14.9,26.4,54.5,54.8
CHE_Hyd_Trempel17840,6.8,7.4,7.3,7.4,21.2,67.1,67.1,67.1,67.1,43.2,19.3,7.4
CHE_Hyd_Turgi17841,54.8,54.8,54.8,32.2,19.4,16.9,14.0,13.4,19.5,19.6,34.5,54.8
CHE_Hyd_Turtmann17842,63.4,63.4,56.4,49.8,39.6,28.1,19.4,19.0,22.8,48.3,63.4,63.4
CHE_Hyd_UnteraaLunger17843,27.9,39.2,54.8,22.5,16.7,29.4,54.8,54.8,54.8,9.7,5.7,13.1
CHE_Hyd_UnteraaMelcha17844,46.5,48.0,41.1,48.0,53.9,54.8,54.8,54.4,54.8,54.8,47.8,44.7
CHE_Hyd_Valeis17845,63.4,63.4,56.6,39.2,27.9,20.9,19.0,19.5,21.2,43.0,63.4,63.4
CHE_Hyd_Verbano117846,42.5,42.5,29.0,27.0,22.0,15.0,8.0,7.3,18.2,32.0,42.5,42.5
CHE_Hyd_Verbois17847,54.8,54.8,54.8,33.5,18.0,14.2,13.4,13.6,16.1,23.0,41.9,54.8
CHE_Hyd_VernayazCFF17848,54.8,54.8,54.8,45.9,37.8,34.5,30.4,26.3,40.6,43.3,47.0,54.8
CHE_Hyd_Vissoie17849,54.8,54.8,54.8,28.2,20.9,17.6,14.9,13.4,20.6,26.3,36.5,54.8
CHE_Hyd_Wernisberg17850,44.3,47.7,41.4,37.7,61.1,54.5,52.8,47.7,44.3,57.2,55.8,47.7
CHE_Hyd_Wettingen17851,41.0,41.0,41.0,10.2,8.0,4.4,12.7,26.5,13.5,22.5,18.0,41.0
CHE_Hyd_WettingenDotie17852,7.4,8.0,11.3,18.9,56.5,67.1,67.1,67.1,67.1,42.5,18.0,6.8
CHE_Hyd_Windisch17853,13.6,13.6,24.6,48.9,48.9,48.9,25.5,26.1,26.4,48.9,32.2,18.0
CHE_Hyd_Wolfenschiessen17854,34.9,34.9,31.3,12.2,6.1,4.1,4.1,8.3,18.2,34.9,34.9,34.9
CHE_Hyd_Wynau17855,9.2,8.8,7.3,6.8,18.2,67.1,67.1,67.1,67.1,46.4,17.6,6.8
CHE_Hyd_Zermeiggern17856,23.8,23.8,23.8,23.8,21.9,10.4,8.6,3.4,2.6,7.6,9.2,17.2
CHE_Hyd_Zervreila17857,50.1,50.1,50.2,51.3,58.1,67.2,67.2,67.2,67.2,60.5,50.1,50.1
CHL_Hyd_ABANICO4598,55.0,55.0,47.2,35.1,17.8,8.3,5.5,6.2,20.1,36.3,55.0,55.0
CHL_Hyd_ALFALFAL4600,71.4,34.7,19.1,15.6,52.2,68.7,71.4,35.8,51.2,41.4,71.4,71.4
CHL_Hyd_ALLIPEN4601,42.4,39.0,64.4,64.4,64.4,63.4,64.4,56.4,50.1,43.3,53.0,52.6
CHL_Hyd_ANGOSTURA4604,55.7,57.8,69.1,69.1,69.1,18.2,9.7,11.8,26.1,59.9,69.1,68.2
CHL_Hyd_ANTUCO4606,7.8,9.0,22.3,41.5,60.3,72.9,72.9,72.9,72.9,38.1,9.4,7.8
CHL_Hyd_AUXILIARDELMA4608,15.0,8.5,14.8,27.4,29.1,19.5,20.5,26.3,49.7,49.7,49.7,49.7
CHL_Hyd_BLANCO4612,30.3,57.9,71.4,44.4,49.6,71.4,52.5,37.8,50.6,71.4,71.4,58.3
CHL_Hyd_BOQUIAMARGO4614,59.8,55.6,49.5,46.7,43.1,40.3,40.0,42.6,42.0,46.9,47.2,56.2
CHL_Hyd_CALLAO4615,9.6,5.8,4.7,14.6,38.5,12.5,5.6,19.4,38.5,38.5,38.5,18.7
CHL_Hyd_CANUTILLAR4622,8.8,8.4,6.0,6.1,6.3,59.7,59.7,59.7,59.7,18.0,9.6,8.1
CHL_Hyd_Capacity Scaler,8.0,10.9,16.1,29.2,47.0,72.9,72.9,72.9,72.9,44.7,11.9,7.8
CHL_Hyd_CAPULLO4623,9.7,9.9,7.9,11.0,72.9,72.9,72.9,72.9,46.1,40.5,17.7,8.2
CHL_Hyd_CARENA4625,31.0,35.8,45.9,45.9,45.9,23.3,15.5,9.0,20.0,41.1,45.9,43.9
CHL_Hyd_CHACABUQUITO4629,44.6,44.6,44.6,36.8,23.9,21.3,21.6,26.3,38.7,42.0,37.2,44.6
CHL_Hyd_CHACAYES4630,9.2,13.0,15.9,35.6,72.9,72.9,72.9,71.0,72.9,55.5,27.1,8.8
CHL_Hyd_CHAPIQUINA4632,7.8,8.5,8.4,8.5,23.2,72.9,72.9,72.9,72.9,47.0,20.9,8.5
CHL_Hyd_CHIBURGO4633,28.4,29.1,42.5,45.9,45.9,31.6,13.0,10.9,26.5,45.9,45.9,43.5
CHL_Hyd_CIPRESES4637,7.2,5.2,17.4,49.7,51.6,51.6,51.6,27.5,32.4,51.6,38.1,21.0
CHL_Hyd_COLBUN4641,25.5,33.1,45.8,57.4,59.7,59.7,59.7,59.7,46.0,9.8,6.0,11.2
CHL_Hyd_COLLIL4643,14.2,20.0,27.0,72.9,72.9,72.9,72.9,57.7,39.9,46.3,29.4,8.6
CHL_Hyd_COYA4648,47.9,51.7,45.0,41.2,66.4,59.5,57.5,51.7,47.9,62.5,60.5,51.7
CHL_Hyd_CURILLINQUE4651,48.1,45.4,56.1,68.8,68.8,57.0,58.2,56.5,57.3,68.8,68.8,52.0
CHL_Hyd_DONGO4663,45.9,42.0,36.5,39.4,26.5,12.7,4.7,7.3,21.4,45.9,45.9,45.9
CHL_Hyd_DONWALTERIO4662,8.5,12.8,16.7,35.1,70.1,72.9,72.9,72.9,72.9,51.8,23.4,7.8
CHL_Hyd_ELCANELO4666,51.0,57.6,44.8,47.1,54.9,59.3,59.7,59.7,59.7,59.7,50.4,47.6
CHL_Hyd_ELDIUTO4667,62.8,62.8,51.8,43.7,40.0,38.4,42.7,38.7,40.4,43.8,62.8,62.8
CHL_Hyd_ELLLANO4668,59.7,59.7,59.7,36.8,19.4,15.3,14.3,14.8,17.3,25.2,45.4,59.7
CHL_Hyd_ELMANZANO4669,2.8,6.0,8.9,8.2,8.3,17.2,17.2,17.2,17.2,6.6,5.6,2.2
CHL_Hyd_ELTORO4672,59.7,59.7,59.7,30.0,18.5,15.7,14.4,14.3,17.7,27.1,45.3,59.7
CHL_Hyd_ENSENADARIOBL4675,7.8,12.2,16.3,19.5,39.4,72.9,72.9,72.9,72.9,55.3,18.2,8.2
CHL_Hyd_EYZAGUIRRE4681,26.3,28.4,56.7,68.8,68.8,46.5,44.1,43.0,51.9,68.8,68.8,34.5
CHL_Hyd_FLORIDA4685,6.8,7.1,8.8,12.5,32.7,68.0,68.0,68.0,68.0,30.8,7.7,7.0
CHL_Hyd_GUAYACAN4687,33.5,33.5,25.8,26.9,18.2,8.3,5.2,3.4,5.1,19.1,33.5,33.5
CHL_Hyd_HIDROBONITOMC14689,33.5,33.5,23.0,28.4,25.3,13.0,4.4,3.4,7.1,20.2,33.5,33.5
CHL_Hyd_HIDROBONITOMC24690,52.7,55.0,50.3,38.6,18.2,9.2,6.4,5.9,18.1,34.9,55.0,55.0
CHL_Hyd_ISLA4694,52.9,51.6,53.6,68.8,68.8,68.8,52.4,53.0,54.9,67.4,68.8,59.0
CHL_Hyd_JUNCAL4695,10.2,13.4,36.7,51.6,51.6,34.0,24.7,28.9,51.6,51.6,31.4,18.3
CHL_Hyd_JUNCALITO4696,50.9,52.2,44.8,52.3,58.7,59.7,59.7,59.0,59.7,59.7,51.9,48.6
CHL_Hyd_LAARENA4697,52.5,51.6,52.7,68.8,68.8,68.8,52.6,52.5,54.8,67.5,68.8,57.8
CHL_Hyd_LACONFLUENCIA4698,59.8,55.6,49.5,46.7,43.1,40.3,40.0,42.6,42.0,46.9,47.2,56.2
CHL_Hyd_LAHIGUERA4699,59.7,59.7,59.7,36.8,19.4,15.3,14.3,14.8,17.3,25.2,45.4,59.7
CHL_Hyd_LAJA14702,7.8,8.6,20.3,41.5,64.9,72.9,72.9,72.9,72.9,37.8,9.0,7.8
CHL_Hyd_LAPALOMA4700,7.8,8.5,8.4,8.5,23.2,72.9,72.9,72.9,72.9,47.0,20.9,8.5
CHL_Hyd_LASFLORES4704,15.4,19.0,21.9,21.9,21.7,21.9,21.4,18.7,20.2,20.9,21.9,18.7
CHL_Hyd_LASVERTIENTES4706,59.7,59.7,59.7,28.5,20.1,17.8,15.0,14.3,19.5,27.8,39.0,59.7
CHL_Hyd_LICAN4709,68.8,68.8,68.8,65.5,48.2,44.9,42.0,40.7,50.6,50.1,66.6,68.8
CHL_Hyd_LIRCAY4710,47.9,51.7,45.0,41.2,66.4,59.5,57.5,51.7,47.9,62.5,60.5,51.7
CHL_Hyd_LLEUQUEREO4712,7.8,9.0,14.1,22.0,35.0,72.9,72.9,72.9,72.9,38.4,10.6,7.8
CHL_Hyd_LOMAALTA4713,20.8,24.0,41.5,68.8,68.8,68.8,68.8,58.6,56.6,51.2,30.5,21.3
CHL_Hyd_LOSBAJOS4715,59.7,59.7,59.7,29.5,17.3,14.8,14.3,14.5,16.1,26.3,52.1,59.7
CHL_Hyd_LOSCOLONOS4716,50.6,53.5,64.4,61.5,61.1,64.4,64.4,50.6,45.1,44.9,58.3,64.4
CHL_Hyd_LOSCORRALES24718,7.6,5.2,17.6,51.1,51.6,51.6,51.6,29.4,34.1,51.6,39.0,22.4
CHL_Hyd_LOSCORRALES4717,5.7,5.9,6.8,9.9,20.3,44.8,44.8,44.8,44.8,24.8,6.9,5.8
CHL_Hyd_LOSHIERROS24722,8.2,19.7,53.7,59.4,58.0,67.4,72.9,72.9,72.9,72.9,19.3,7.8
CHL_Hyd_LOSHIERROS4721,59.7,59.7,59.7,35.0,21.1,18.2,15.1,14.3,21.2,21.5,37.5,59.7
CHL_Hyd_LOSMOLLES4723,5.7,9.2,49.9,56.8,56.8,56.8,54.5,47.1,53.3,56.8,55.3,11.3
CHL_Hyd_LOSMORROS4724,25.0,17.8,16.6,21.0,62.8,62.8,62.8,62.8,34.2,29.8,40.7,40.7
CHL_Hyd_LOSPADRES4725,45.9,45.9,31.3,29.1,24.4,16.3,8.9,8.3,19.7,34.8,45.9,45.9
CHL_Hyd_LOSQUILOS4727,46.9,50.1,66.3,66.3,66.3,28.7,26.5,32.9,29.8,44.5,66.3,59.7
CHL_Hyd_MACHICURA4738,54.2,53.1,56.7,68.8,68.8,68.8,51.6,52.0,56.2,68.1,68.8,59.8
CHL_Hyd_MAISAN4739,8.2,19.7,53.7,59.4,58.0,67.4,72.9,72.9,72.9,72.9,19.3,7.8
CHL_Hyd_MAITENES4740,16.7,16.6,17.0,24.4,62.8,62.8,62.8,62.8,48.1,26.1,21.6,17.3
CHL_Hyd_MALLARAUCO4741,8.0,10.9,16.1,29.2,47.0,72.9,72.9,72.9,72.9,44.7,11.9,7.8
CHL_Hyd_MAMPIL4742,51.0,57.6,44.8,47.1,54.9,59.3,59.7,59.7,59.7,59.7,50.4,47.6
CHL_Hyd_MARIPOSAS4745,50.6,54.1,64.4,55.9,62.7,64.4,64.4,50.9,44.9,45.4,58.6,64.4
CHL_Hyd_MUCHI4749,30.1,42.7,59.7,24.6,17.8,31.7,59.7,59.7,59.7,10.4,6.0,13.8
CHL_Hyd_NALCAS4752,53.9,54.2,68.8,68.8,68.8,53.5,51.6,51.9,55.1,56.8,68.8,61.5
CHL_Hyd_OJOSDEAGUA4760,39.8,38.1,51.3,68.8,68.8,57.2,52.2,52.9,54.0,68.8,68.8,45.3
CHL_Hyd_PALMUCHO4762,33.5,33.5,29.6,33.5,29.2,23.3,8.1,10.4,13.8,23.4,31.8,33.5
CHL_Hyd_PANGUE4763,25.2,23.0,29.2,68.8,68.8,68.8,68.8,44.2,37.1,47.3,32.8,21.5
CHL_Hyd_PEHUENCHE4764,4.8,4.8,6.9,47.6,47.6,22.6,16.7,44.5,43.4,47.6,47.6,13.5
CHL_Hyd_PEHUI4765,11.8,18.4,44.6,44.6,44.6,44.6,41.7,27.3,22.8,20.5,14.9,8.4
CHL_Hyd_PEUCHEN4767,30.2,39.7,59.7,51.8,48.5,57.7,59.7,59.7,59.7,16.1,6.2,12.7
CHL_Hyd_PICHILONCO4768,18.7,16.1,14.6,14.4,29.4,62.4,62.4,62.4,62.4,59.3,35.4,27.3
CHL_Hyd_PILMAIQUEN4769,10.3,10.3,10.3,7.2,5.0,2.0,1.1,1.2,1.9,1.8,6.8,10.3
CHL_Hyd_PROVIDENCIA4774,44.6,44.6,44.6,44.6,22.4,8.6,4.7,4.5,4.7,6.0,16.6,43.8
CHL_Hyd_PUCLARO4775,38.9,38.9,38.9,22.4,18.6,15.1,14.0,9.5,10.4,21.3,27.7,38.9
CHL_Hyd_PULLINQUE4776,38.0,37.1,34.1,14.2,8.2,6.4,7.2,11.3,23.5,38.0,38.0,38.0
CHL_Hyd_PUNTILLA4781,59.7,59.7,59.7,31.0,17.7,15.1,14.3,14.6,16.2,27.2,48.7,59.7
CHL_Hyd_QUELTEHUES4784,66.2,68.8,68.8,59.6,45.6,29.0,21.2,21.0,26.3,65.1,68.8,68.8
CHL_Hyd_QUILLAILEO4785,71.4,71.4,71.4,31.3,11.1,7.5,7.6,7.4,7.2,13.5,27.4,71.4
CHL_Hyd_QUILLECO4786,20.8,24.9,45.3,68.8,68.8,55.1,50.9,50.1,68.8,68.8,68.7,22.4
CHL_Hyd_RALCO4789,59.7,59.7,59.7,49.2,56.4,56.5,48.5,44.8,57.4,58.8,54.7,59.7
CHL_Hyd_RAPEL4790,59.8,55.6,49.5,46.7,43.1,40.3,40.0,42.6,42.0,46.9,47.2,56.2
CHL_Hyd_RECA4791,20.8,21.9,26.6,68.8,68.8,68.8,59.1,48.5,63.3,68.8,44.1,22.7
CHL_Hyd_RENAICO4792,59.7,59.7,59.7,36.8,19.4,15.3,14.3,14.8,17.3,25.2,45.4,59.7
CHL_Hyd_RIOHUASCO4794,52.0,54.4,63.9,68.8,68.8,68.8,68.8,60.5,61.0,58.3,56.4,51.6
CHL_Hyd_RIOPICOIQUEN4795,61.0,21.5,12.8,13.3,63.4,71.4,71.4,50.6,71.4,65.4,68.6,71.4
CHL_Hyd_RIOTRUENO4796,2.5,6.0,24.4,24.4,24.4,24.4,18.7,15.2,14.0,15.3,14.6,5.7
CHL_Hyd_ROBLERIA4797,20.3,23.4,21.7,22.1,28.4,72.9,72.9,72.9,72.9,52.5,32.8,15.6
CHL_Hyd_RUCATAYO4798,20.3,23.4,21.7,22.1,28.4,72.9,72.9,72.9,72.9,52.5,32.8,15.6
CHL_Hyd_RUCUE4799,38.0,33.7,38.0,19.1,11.0,6.0,5.6,6.9,12.7,28.5,38.0,38.0
CHL_Hyd_SANANDRES4802,12.6,6.5,17.1,43.6,64.4,64.4,64.4,64.4,53.5,41.9,32.1,18.2
CHL_Hyd_SANCLEMENTE4803,38.9,38.9,38.9,22.0,17.7,17.2,17.8,11.9,13.0,21.4,30.5,38.9
CHL_Hyd_SANIGNACIO4804,59.7,59.7,59.7,30.4,25.4,22.5,16.1,14.3,22.3,31.7,39.8,59.7
CHL_Hyd_SAUCEANDES4811,26.0,26.0,26.0,26.0,23.8,10.9,15.0,2.6,4.0,10.7,18.6,25.0
CHL_Hyd_SAUZAL4812,61.0,21.5,12.8,13.3,63.4,71.4,71.4,50.6,71.4,65.4,68.6,71.4
CHL_Hyd_SAUZALITO4813,59.7,59.7,59.7,32.3,17.2,14.6,14.3,14.4,15.2,26.0,51.7,59.7
CHL_Hyd_TRUFULTRUFUL4844,58.4,58.5,46.6,44.8,59.7,59.7,59.7,49.4,59.7,59.7,49.0,49.6
CHL_Hyd_VOLCAN4849,50.9,52.2,44.8,52.3,58.7,59.7,59.7,59.0,59.7,59.7,51.9,48.6
CHN_Hyd_AbaMinjiangRi4853,72.8,72.8,72.8,32.2,24.2,20.3,18.2,17.5,25.4,31.1,56.8,72.8
CHN_Hyd_Ahai4855,6.4,4.5,5.8,17.6,29.4,31.5,31.5,31.5,31.5,24.6,13.4,11.1
CHN_Hyd_Alashan4858,72.8,72.8,72.8,38.5,36.2,34.7,25.3,20.9,33.0,42.2,49.3,72.8
CHN_Hyd_Angu4862,25.4,25.7,28.1,53.6,75.8,75.8,68.2,61.9,75.8,75.8,44.8,25.4
CHN_Hyd_Anguoer4863,16.1,24.7,26.8,75.8,75.8,75.8,75.8,72.5,29.8,23.3,12.7,9.5
CHN_Hyd_Anjiang4871,40.1,72.1,75.8,59.6,50.4,66.2,75.8,69.3,71.6,75.8,75.8,57.7
CHN_Hyd_Ankang4872,72.8,72.8,72.8,42.6,25.7,22.4,18.5,17.5,25.9,26.4,45.5,72.8
CHN_Hyd_AnningduHydro4875,16.1,40.0,75.8,75.8,75.8,75.8,35.7,33.3,20.7,16.1,14.4,9.5
CHN_Hyd_AnningRiverWa4874,61.7,60.9,54.5,64.3,69.0,72.8,72.8,71.6,72.8,72.8,66.4,59.6
CHN_Hyd_AnshaDam4878,9.5,10.8,23.8,42.9,62.5,75.8,75.8,75.8,75.8,39.0,11.1,9.5
CHN_Hyd_Antu3034880,15.5,14.1,38.8,75.8,75.8,75.8,66.6,50.7,58.5,75.8,56.2,26.8
CHN_Hyd_AntuGudongheI4881,25.4,29.6,51.0,75.8,75.8,61.3,57.0,56.1,75.8,75.8,75.7,27.2
CHN_Hyd_Baiguoshu4888,72.8,72.8,65.8,31.5,21.3,18.4,17.6,17.5,19.9,28.8,72.8,72.8
CHN_Hyd_BaihetanDam4889,72.8,72.8,72.8,37.0,30.6,27.6,19.8,17.5,27.2,38.5,48.3,72.8
CHN_Hyd_BaihugouSmall4890,72.8,72.8,72.8,42.6,25.7,22.4,18.5,17.5,25.9,26.4,45.5,72.8
CHN_Hyd_Bailanhe4891,13.0,11.7,9.6,9.5,34.8,75.8,75.8,75.8,75.8,50.4,26.8,10.2
CHN_Hyd_Bailianhe4892,72.8,72.8,72.8,44.7,23.9,18.7,17.5,18.1,21.0,30.4,55.1,72.8
CHN_Hyd_Bailongtan4893,72.8,72.8,72.8,42.6,25.7,22.4,18.5,17.5,25.9,26.4,45.5,72.8
CHN_Hyd_BaimianxiaShaa4894,72.8,72.8,72.8,31.9,24.2,20.3,18.3,17.5,25.4,30.6,56.8,72.8
CHN_Hyd_Baise4895,46.4,46.5,46.9,51.1,59.0,75.8,75.8,75.8,75.8,53.1,46.6,46.4
CHN_Hyd_Baishan4899,59.7,58.5,62.5,75.8,75.8,75.8,56.8,57.2,62.0,75.1,75.8,65.9
CHN_Hyd_BaishiGuizhou4902,35.4,35.4,35.4,15.2,5.4,3.7,3.7,3.7,3.7,4.9,19.1,35.4
CHN_Hyd_BaishiLiaonin4903,36.9,63.3,75.8,50.2,55.2,75.8,57.9,43.8,56.2,75.8,75.8,63.6
CHN_Hyd_BaishuiRiverS4904,72.8,72.8,72.8,36.7,23.7,20.2,18.1,17.5,22.4,33.3,53.9,72.8
CHN_Hyd_BaiyangSongpan4906,19.7,25.1,20.9,10.8,12.8,72.8,72.8,72.8,72.8,29.0,7.3,10.9
CHN_Hyd_Banduo4910,50.9,50.9,50.9,42.5,24.9,14.0,6.9,5.2,6.8,12.2,31.2,50.9
CHN_Hyd_BannaLiushaRi4912,72.8,72.8,72.8,44.7,23.9,18.7,17.5,18.1,21.0,30.4,55.1,72.8
CHN_Hyd_Baoquan4918,73.2,75.8,75.8,66.2,51.4,34.1,25.8,25.6,31.2,71.9,75.8,75.8
CHN_Hyd_BaoshanLonglin4919,25.4,30.2,51.0,75.8,75.8,61.7,56.0,53.1,71.4,75.8,75.8,27.8
CHN_Hyd_BaoshanSupahe4920,4.3,6.9,42.8,42.8,42.8,42.8,18.2,13.8,12.9,13.5,12.2,6.7
CHN_Hyd_Baozhusi4929,61.7,60.9,54.5,64.3,69.0,72.8,72.8,71.6,72.8,72.8,66.4,59.6
CHN_Hyd_Bapanxia4930,72.8,72.8,65.8,31.5,21.3,18.4,17.6,17.5,19.9,28.8,72.8,72.8
CHN_Hyd_BashanDam4932,72.8,72.8,72.8,37.9,21.6,18.4,17.5,17.8,19.9,33.0,59.5,72.8
CHN_Hyd_Baxianyuan4933,62.0,70.5,54.5,57.6,66.9,72.3,72.8,72.8,72.8,72.8,61.4,58.4
CHN_Hyd_BeipingHydroE4954,72.8,72.8,59.4,54.5,72.8,71.5,72.8,61.4,72.8,72.5,60.5,62.0
CHN_Hyd_Bikou4960,11.7,45.3,69.4,69.4,69.4,69.4,16.0,8.0,6.9,14.3,14.8,14.4
CHN_Hyd_CaojieOnJiang5010,62.0,70.5,54.5,57.6,66.9,72.3,72.8,72.8,72.8,72.8,61.4,58.4
CHN_Hyd_ChahanwusuDam5039,43.8,58.2,63.6,63.6,63.6,52.5,41.1,24.7,25.5,58.9,63.6,53.9
