REGION,TECHNOLOGY,VALUE
GLOBAL,PWRSPVBRANW01,30
GLOBAL,PWRCCGUSANY01,30
GLOBAL,PWROILCHEXX01,30
GLOBAL,PWRCCGFRAXX01,30
GLOBAL,PWRPETGBRXX01,30
GLOBAL,PWROCGPERXX00,30
GLOBAL,PWRCOGZMBXX01,30
GLOBAL,PWRCOGTJKXX01,30
GLOBAL,PWRCCGBGRXX01,30
GLOBAL,PWRGEOCHNTI01,30
GLOBAL,PWROILCANQC01,30
GLOBAL,PWRCCGHNDXX00,30
GLOBAL,PWRCSPNPLXX01,30
GLOBAL,PWRCCGMDAXX00,30
GLOBAL,PWRHYDYEMXX01,100
GLOBAL,PWRWASDJIXX01,30
GLOBAL,PWRWONSLVXX01,30
GLOBAL,PWRWONNERXX01,30
GLOBAL,PWRWASINDWE01,30
GLOBAL,PWRWOFINDEA01,30
GLOBAL,PWRURNBTNXX01,60
GLOBAL,PWRCCGHRVXX00,30
GLOBAL,PWRWAVCHNXI01,20
GLOBAL,PWRCCGHUNXX00,30
GLOBAL,PWROILCHNSD01,30
GLOBAL,PWRURNCHNSD01,60
GLOBAL,PWRURNNZLXX01,60
GLOBAL,PWRPETSGPXX01,30
GLOBAL,PWRCCGUSARE00,30
GLOBAL,PWRGEOAZEXX01,30
GLOBAL,PWRWOFDZAXX01,30
GLOBAL,PWRWOFTJKXX01,30
GLOBAL,PWRWASCHNEM01,30
GLOBAL,PWRCCGUSASW00,30
GLOBAL,PWRCCGPRYXX01,30
GLOBAL,PWROTHNGAXX01,30
GLOBAL,PWRWASLBRXX01,30
GLOBAL,PWRBIOSDNXX01,45
GLOBAL,PWRPETCANAB01,30
GLOBAL,PWRWONCANNL01,30
GLOBAL,PWROCGJORXX01,30
GLOBAL,PWRWONJPNTO01,30
GLOBAL,PWRSPVDJIXX01,30
GLOBAL,PWROCGEGYXX01,30
GLOBAL,PWRWAVERIXX01,20
GLOBAL,PWROCGCHNNI00,30
GLOBAL,PWRSPVCHNNI01,30
GLOBAL,PWRHYDCPVXX01,100
GLOBAL,PWRCOGHUNXX01,30
GLOBAL,PWROCGLAOXX00,30
GLOBAL,PWRCOAAUSNT01,30
GLOBAL,PWRWASAUSTA01,30
GLOBAL,PWRWAVCHNSX01,20
GLOBAL,PWRWONYEMXX01,30
GLOBAL,PWROTHVENXX01,30
GLOBAL,PWRBIOCHNCH01,45
GLOBAL,PWRCCGAGOXX01,30
GLOBAL,PWRBIOCANMB01,45
GLOBAL,PWRWAVAUSWA01,20
GLOBAL,PWROILGINXX01,30
GLOBAL,PWRGEOKENXX01,30
GLOBAL,PWRWONBDIXX01,30
GLOBAL,PWRCCGBRACW01,30
GLOBAL,PWROTHAFGXX01,30
GLOBAL,PWROCGCHNHB00,30
GLOBAL,PWROILBRACW01,30
GLOBAL,PWRHYDTKMXX01,100
GLOBAL,PWRCCGNZLXX00,30
GLOBAL,PWRWASURYXX01,30
GLOBAL,PWRSPVBRANE01,30
GLOBAL,PWRWOFCHNHJ01,30
GLOBAL,PWRCOGCHNHU01,30
GLOBAL,PWRCSPBIHXX01,30
GLOBAL,PWRPETCHNJI01,30
GLOBAL,PWRWONUSANE01,30
GLOBAL,PWRWAVAUSQL01,20
GLOBAL,PWROILECUXX01,30
GLOBAL,PWRWOFCANSK01,30
GLOBAL,PWRWASUSACA01,30
GLOBAL,PWROTHBGDXX01,30
GLOBAL,PWRWOFETHXX01,30
GLOBAL,PWROCGBRACN01,30
GLOBAL,PWRCOACHNHA01,30
GLOBAL,PWRCCGBOLXX00,30
GLOBAL,PWRWONLKAXX01,30
GLOBAL,PWRHYDTCDXX01,100
GLOBAL,PWROILUSASS01,30
GLOBAL,PWRWOFNICXX01,30
GLOBAL,PWRBIOCHNHA01,45
GLOBAL,PWRBIOCHNEM01,45
GLOBAL,PWRURNNAMXX01,60
GLOBAL,PWROCGTGOXX01,30
GLOBAL,PWRCOARUSFE01,30
GLOBAL,PWRPETECUXX01,30
GLOBAL,PWRWONTJKXX01,30
GLOBAL,PWRHYDTGOXX01,100
GLOBAL,PWROILAGOXX01,30
GLOBAL,PWROCGTUNXX00,30
GLOBAL,PWRCCGUSASE01,30
GLOBAL,PWROCGZWEXX01,30
GLOBAL,PWRCCGCHNJS01,30
GLOBAL,PWRPETCANSK01,30
GLOBAL,PWRCOATKMXX01,30
GLOBAL,PWRGEOSAUXX01,30
GLOBAL,PWRWAVSAUXX01,20
GLOBAL,PWRWONNORXX01,30
GLOBAL,PWROILCHNWM01,30
GLOBAL,PWRCSPAUSQL01,30
GLOBAL,PWROCGCHNYU00,30
GLOBAL,PWRWASPERXX01,30
GLOBAL,PWRCOGGMBXX01,30
GLOBAL,PWRPETJAMXX01,30
GLOBAL,PWRCCGMOZXX00,30
GLOBAL,PWRPETUSASE01,30
GLOBAL,PWRURNJPNSH01,60
GLOBAL,PWRWASCHLXX01,30
GLOBAL,PWROCGSWZXX01,30
GLOBAL,PWRCCGPHLXX01,30
GLOBAL,PWRWASJAMXX01,30
GLOBAL,PWRCOAMMRXX01,30
GLOBAL,PWRWASUSAPR01,30
GLOBAL,PWRPETPHLXX01,30
GLOBAL,PWRCOAMLIXX01,30
GLOBAL,PWROCGERIXX00,30
GLOBAL,PWROILUSASE01,30
GLOBAL,PWRCCGAUSWA01,30
GLOBAL,PWROILCHNXI01,30
GLOBAL,PWRHYDUSAHA01,100
GLOBAL,PWRBIOCOLXX01,45
GLOBAL,PWRCCGCHNGX01,30
GLOBAL,PWRBIOBRAJ101,45
GLOBAL,PWROCGCANNO00,30
GLOBAL,PWRCOABRAWE01,30
GLOBAL,PWRCOAUSACA01,30
GLOBAL,PWRSPVKOSXX01,30
GLOBAL,PWRCCGCHNAN00,30
GLOBAL,PWRBIOTZAXX01,45
GLOBAL,PWRCCGLAOXX01,30
GLOBAL,PWRSPVROUXX01,30
GLOBAL,PWRHYDBGDXX01,100
GLOBAL,PWRCOGMKDXX01,30
GLOBAL,PWRWONLBYXX01,30
GLOBAL,PWROCGBDIXX01,30
GLOBAL,PWRCSPCHNHB01,30
GLOBAL,PWRCOAERIXX01,30
GLOBAL,PWRCOGROUXX01,30
GLOBAL,PWROILUSAMW01,30
GLOBAL,PWRCCGUZBXX00,30
GLOBAL,PWRCOATURXX01,30
GLOBAL,PWRCCGBRASE01,30
GLOBAL,PWRCSPISLXX01,30
GLOBAL,PWROTHJPNCE01,30
GLOBAL,PWRPETGNQXX01,30
GLOBAL,PWRWAVESHXX01,20
GLOBAL,PWRCCGCANON01,30
GLOBAL,PWRWONMYSXX01,30
GLOBAL,PWRSPVBRASE01,30
GLOBAL,PWRURNCHNHB01,60
GLOBAL,PWRWASVENXX01,30
GLOBAL,PWRSPVRUSUR01,30
GLOBAL,PWROILVNMXX01,30
GLOBAL,PWRSPVRUSSO01,30
GLOBAL,PWRCSPRUSUR01,30
GLOBAL,PWRPETBWAXX01,30
GLOBAL,PWRPETJPNHO01,30
GLOBAL,PWROILTKMXX01,30
GLOBAL,PWRCOGTKMXX01,30
GLOBAL,PWRWAVBRAJ201,20
GLOBAL,PWRWASGRCXX01,30
GLOBAL,PWRHYDHTIXX01,100
GLOBAL,PWRCOALBRXX01,30
GLOBAL,PWRBIOSURXX01,45
GLOBAL,PWRWAVSRBXX01,20
GLOBAL,PWRPETURYXX01,30
GLOBAL,PWRGEOESPXX01,30
GLOBAL,PWROCGUZBXX01,30
GLOBAL,PWRCSPPOLXX01,30
GLOBAL,PWRWASCHNLI01,30
GLOBAL,PWROILPHLXX01,30
GLOBAL,PWRPETCHNHK01,30
GLOBAL,PWRURNINDWE01,60
GLOBAL,PWRWASCODXX01,30
GLOBAL,PWRWASSDNXX01,30
GLOBAL,PWRURNPRTXX01,60
GLOBAL,PWRCOANGAXX01,30
GLOBAL,PWRBIOGHAXX01,45
GLOBAL,PWRWOFRWAXX01,30
GLOBAL,PWROTHBTNXX01,30
GLOBAL,PWROILVENXX01,30
GLOBAL,PWRWOFBWAXX01,30
GLOBAL,PWRWONESTXX01,30
GLOBAL,PWRWASMEXXX01,30
GLOBAL,PWRWONCHNFU01,30
GLOBAL,PWRWAVCUBXX01,20
GLOBAL,PWRCCGINDNO00,30
GLOBAL,PWRSPVCANAB01,30
GLOBAL,PWRWAVESTXX01,20
GLOBAL,PWRURNBHRXX01,60
GLOBAL,PWRWOFCHNQI01,30
GLOBAL,PWRCSPMNGXX01,30
GLOBAL,PWRGEOIRNXX01,30
GLOBAL,PWROCGINDNE01,30
GLOBAL,PWRCCGLBNXX00,30
GLOBAL,PWRBIORUSFE01,45
GLOBAL,PWRCOACANBC01,30
GLOBAL,PWRWAVMEXXX01,20
GLOBAL,PWRWOFTZAXX01,30
GLOBAL,PWRCCGCHNHK00,30
GLOBAL,PWRCOGCHNHK01,30
GLOBAL,PWRCCGUSAAK00,30
GLOBAL,PWRCOAGNQXX01,30
GLOBAL,PWROCGCHLXX00,30
GLOBAL,PWRSPVNORXX01,30
GLOBAL,PWRURNCHNBE01,60
GLOBAL,PWROCGKORXX01,30
GLOBAL,PWRWAVCHNGX01,20
GLOBAL,PWROCGIRNXX00,30
GLOBAL,PWRCCGCHNLI01,30
GLOBAL,PWRCCGDJIXX00,30
GLOBAL,PWRCCGCHNJI00,30
GLOBAL,PWROCGBRANW01,30
GLOBAL,PWRWASPNGXX01,30
GLOBAL,PWRWONCPVXX01,30
GLOBAL,PWRCSPCHNSC01,30
GLOBAL,PWRCCGMLIXX00,30
GLOBAL,PWROCGHTIXX00,30
GLOBAL,PWRSPVZMBXX01,30
GLOBAL,PWRWAVVNMXX01,20
GLOBAL,PWRCSPCHNHA01,30
GLOBAL,PWRCOGUSAFR01,30
GLOBAL,PWRCOAKORXX01,30
GLOBAL,PWRBIOHRVXX01,45
GLOBAL,PWRCSPRUSCE01,30
GLOBAL,PWRCOGCHNAN01,30
GLOBAL,PWRPETNLDXX01,30
GLOBAL,PWRWONKWTXX01,30
GLOBAL,PWROCGUSAHA01,30
GLOBAL,PWROTHBOLXX01,30
GLOBAL,PWRPETCHNSD01,30
GLOBAL,PWROILSVKXX01,30
GLOBAL,PWROTHCHNJX01,30
GLOBAL,PWRWONMDGXX01,30
GLOBAL,PWRCOAMKDXX01,30
GLOBAL,PWRWASLVAXX01,30
GLOBAL,PWRWOFCHNHU01,30
GLOBAL,PWRCSPCHNTJ01,30
GLOBAL,PWRWOFAGOXX01,30
GLOBAL,PWRURNMOZXX01,60
GLOBAL,PWROTHGMBXX01,30
GLOBAL,PWRWASBLRXX01,30
GLOBAL,PWRWONDOMXX01,30
GLOBAL,PWRWONJPNCE01,30
GLOBAL,PWRGEOLAOXX01,30
GLOBAL,PWRURNBDIXX01,60
GLOBAL,PWRWASGEOXX01,30
GLOBAL,PWROTHMDAXX01,30
GLOBAL,PWRWOFLVAXX01,30
GLOBAL,PWRBIOCYPXX01,45
GLOBAL,PWRURNKENXX01,60
GLOBAL,PWRBIOHNDXX01,45
GLOBAL,PWROTHUZBXX01,30
GLOBAL,PWRWOFLBYXX01,30
GLOBAL,PWRCOACHNSD01,30
GLOBAL,PWROCGHUNXX01,30
GLOBAL,PWRCCGBELXX00,30
GLOBAL,PWRSPVUZBXX01,30
GLOBAL,PWRCOGBELXX01,30
GLOBAL,PWROCGCHNAN01,30
GLOBAL,PWRBIOQATXX01,45
GLOBAL,PWRGEOVNMXX01,30
GLOBAL,PWRWASMOZXX01,30
GLOBAL,PWRWOFSOMXX01,30
GLOBAL,PWROILCIVXX01,30
GLOBAL,PWROTHCIVXX01,30
GLOBAL,PWRGEOSRBXX01,30
GLOBAL,PWROCGBRANE01,30
GLOBAL,PWRCOAAFGXX01,30
GLOBAL,PWRWONHNDXX01,30
GLOBAL,PWRCCGGEOXX01,30
GLOBAL,PWRSPVBRACN01,30
GLOBAL,PWRCOACHNTJ01,30
GLOBAL,PWROCGMMRXX01,30
GLOBAL,PWRGEOBGRXX01,30
GLOBAL,PWRSPVKENXX01,30
GLOBAL,PWRURNMRTXX01,60
GLOBAL,PWROCGKENXX01,30
GLOBAL,PWRCOGPHLXX01,30
GLOBAL,PWRCSPTWNXX01,30
GLOBAL,PWRBIOAFGXX01,45
GLOBAL,PWRCOABFAXX01,30
GLOBAL,PWRCOAUSASV01,30
GLOBAL,PWRCOGCHNXI01,30
GLOBAL,PWRSPVALBXX01,30
GLOBAL,PWRPETMDAXX01,30
GLOBAL,PWRCCGAUSQL01,30
GLOBAL,PWROCGCANBC00,30
GLOBAL,PWRCCGESTXX01,30
GLOBAL,PWROTHTGOXX01,30
GLOBAL,PWRHYDOMNXX01,100
GLOBAL,PWRCCGTCDXX01,30
GLOBAL,PWRSPVBWAXX01,30
GLOBAL,PWRCOGCMRXX01,30
GLOBAL,PWRHYDKENXX01,100
GLOBAL,PWRPETSENXX01,30
GLOBAL,PWRWOFCHNNI01,30
GLOBAL,PWRCOGUGAXX01,30
GLOBAL,PWRCOGCHNNI01,30
GLOBAL,PWRCCGTUNXX00,30
GLOBAL,PWROCGINDNO01,30
GLOBAL,PWRCOGCHNSD01,30
GLOBAL,PWRPETBRAWE01,30
GLOBAL,PWRBIOCHNFU01,45
GLOBAL,PWRCOAIRLXX01,30
GLOBAL,PWROCGBRAJ101,30
GLOBAL,PWRWAVMDGXX01,20
GLOBAL,PWRURNUSASS01,60
GLOBAL,PWRGEOAUTXX01,30
GLOBAL,PWRCOGSRBXX01,30
GLOBAL,PWROCGAFGXX00,30
GLOBAL,PWRCOGSVKXX01,30
GLOBAL,PWRCCGCHNSI01,30
GLOBAL,PWROILLUXXX01,30
GLOBAL,PWRBIOIRNXX01,45
GLOBAL,PWROCGUGAXX00,30
GLOBAL,PWRGEOINDSO01,30
GLOBAL,PWRCSPITAXX01,30
GLOBAL,PWROTHCANNO01,30
GLOBAL,PWRCCGTGOXX01,30
GLOBAL,PWRURNKORXX01,60
GLOBAL,PWRCCGNAMXX01,30
GLOBAL,PWRBIOGRCXX01,45
GLOBAL,PWRWOFUKRXX01,30
GLOBAL,PWRWONUSAHA01,30
GLOBAL,PWRCOGPAKXX01,30
GLOBAL,PWRCCGCOLXX00,30
GLOBAL,PWRCOACPVXX01,30
GLOBAL,PWRCOASVKXX01,30
GLOBAL,PWRWONLAOXX01,30
GLOBAL,PWRCCGUSASS00,30
GLOBAL,PWROCGCHEXX01,30
GLOBAL,PWRURNCHNJX01,60
GLOBAL,PWRURNGEOXX01,60
GLOBAL,PWRCCGLBNXX01,30
GLOBAL,PWRCOGESPXX01,30
GLOBAL,PWRWAVBENXX01,20
GLOBAL,PWRGEOPRKXX01,30
GLOBAL,PWRCSPFRAXX01,30
GLOBAL,PWROCGCHNAN00,30
GLOBAL,PWRWOFAREXX01,30
GLOBAL,PWRWAVLKAXX01,20
GLOBAL,PWROILERIXX01,30
GLOBAL,PWRCSPPAKXX01,30
GLOBAL,PWRPETRUSSO01,30
GLOBAL,PWRCOGARGXX01,30
GLOBAL,PWRWONSAUXX01,30
GLOBAL,PWRPETZAFXX01,30
GLOBAL,PWRCOAGEOXX01,30
GLOBAL,PWRCOGRUSMV01,30
GLOBAL,PWRWONCHNHU01,30
GLOBAL,PWRPETMOZXX01,30
GLOBAL,PWRURNISRXX01,60
GLOBAL,PWRWAVBGRXX01,20
GLOBAL,PWRCCGMKDXX01,30
GLOBAL,PWRCOANICXX01,30
GLOBAL,PWRWONBLZXX01,30
GLOBAL,PWRURNUSACA01,60
GLOBAL,PWRBIOUSAHA01,45
GLOBAL,PWRPETSWZXX01,30
GLOBAL,PWRCSPSVNXX01,30
GLOBAL,PWRWAVSWEXX01,20
GLOBAL,PWROCGMLTXX00,30
GLOBAL,PWRBIORUSCE01,45
GLOBAL,PWRSPVPNGXX01,30
GLOBAL,PWRWAVAREXX01,20
GLOBAL,PWRPETAUTXX01,30
GLOBAL,PWROCGPNGXX01,30
GLOBAL,PWRWAVUSASV01,20
GLOBAL,PWRWONUSASW01,30
GLOBAL,PWRWAVBFAXX01,20
GLOBAL,PWRCSPHRVXX01,30
GLOBAL,PWROCGESTXX01,30
GLOBAL,PWRSPVAUSSA01,30
GLOBAL,PWRCSPGINXX01,30
GLOBAL,PWRSPVJPNCE01,30
GLOBAL,PWRGEOCHNEM01,30
GLOBAL,PWRWASCHNQI01,30
GLOBAL,PWRWOFCHNJS01,30
GLOBAL,PWRSPVGMBXX01,30
GLOBAL,PWRCCGRUSSO01,30
GLOBAL,PWRWONISLXX01,30
GLOBAL,PWRCCGLBYXX00,30
GLOBAL,PWRCOAINDNO01,30
GLOBAL,PWRGEOBRACW01,30
GLOBAL,PWROCGCHNSH01,30
GLOBAL,PWROCGCANMB00,30
GLOBAL,PWROILCANNL01,30
GLOBAL,PWRHYDMRTXX01,100
GLOBAL,PWRPETETHXX01,30
GLOBAL,PWROCGAUSVI00,30
GLOBAL,PWRGEOCAFXX01,30
GLOBAL,PWRCOGBRAJ201,30
GLOBAL,PWROCGESPXX00,30
GLOBAL,PWRBIOGNBXX01,45
GLOBAL,PWRCSPNICXX01,30
GLOBAL,PWRWASIRNXX01,30
GLOBAL,PWRWAVNGAXX01,20
GLOBAL,PWRBIONAMXX01,45
GLOBAL,PWROCGUSANY00,30
GLOBAL,PWRSPVCHNHJ01,30
GLOBAL,PWRGEOIRQXX01,30
GLOBAL,PWRHYDPAKXX01,100
GLOBAL,PWRSPVLTUXX01,30
GLOBAL,PWROCGCPVXX01,30
GLOBAL,PWRPETERIXX01,30
GLOBAL,PWRSPVCHNHN01,30
GLOBAL,PWRPETDOMXX01,30
GLOBAL,PWROCGCHNSC01,30
GLOBAL,PWRWASSOMXX01,30
GLOBAL,PWRWASUSARE01,30
GLOBAL,PWRBIOTLSXX01,45
GLOBAL,PWRHYDFJIXX01,100
GLOBAL,PWRWONISRXX01,30
GLOBAL,PWRCCGJPNOK00,30
GLOBAL,PWRBIOAUSQL01,45
GLOBAL,PWROCGUSARE00,30
GLOBAL,PWRURNAUSWA01,60
GLOBAL,PWRCCGALBXX01,30
GLOBAL,PWROCGDNKXX01,30
GLOBAL,PWROTHSRBXX01,30
GLOBAL,PWRWAVHRVXX01,20
GLOBAL,PWROCGPAKXX01,30
GLOBAL,PWRWASTGOXX01,30
GLOBAL,PWRCOGKORXX01,30
GLOBAL,PWRCCGUSASN00,30
GLOBAL,PWROCGTLSXX00,30
GLOBAL,PWRPETOMNXX01,30
GLOBAL,PWROCGSURXX01,30
GLOBAL,PWRURNNORXX01,60
GLOBAL,PWRCSPUSAAK01,30
GLOBAL,PWRBIONORXX01,45
GLOBAL,PWRWONZWEXX01,30
GLOBAL,PWRPETIRNXX01,30
GLOBAL,PWRURNCUBXX01,60
GLOBAL,PWROILCRIXX01,30
GLOBAL,PWRWAVSURXX01,20
GLOBAL,PWRPETINDNE01,30
GLOBAL,PWRCOGUSASV01,30
GLOBAL,PWRWAVARGXX01,20
GLOBAL,PWRURNTLSXX01,60
GLOBAL,PWRCCGTKMXX01,30
GLOBAL,PWRCSPSOMXX01,30
GLOBAL,PWRCOGNZLXX01,30
GLOBAL,PWRCOGMWIXX01,30
GLOBAL,PWRCCGDZAXX01,30
GLOBAL,PWRSPVCANON01,30
GLOBAL,PWRGEOSLEXX01,30
GLOBAL,PWRWASINDEA01,30
GLOBAL,PWROCGMRTXX01,30
GLOBAL,PWRHYDGHAXX01,100
GLOBAL,PWROILUSANW01,30
GLOBAL,PWRWOFZMBXX01,30
GLOBAL,PWRURNCANAR01,60
GLOBAL,PWROTHZMBXX01,30
GLOBAL,PWRHYDCANNO01,100
GLOBAL,PWRWONSOMXX01,30
GLOBAL,PWROTHITAXX01,30
GLOBAL,PWRURNCHLXX01,60
GLOBAL,PWRWONUSAAZ01,30
GLOBAL,PWRWOFBRASO01,30
GLOBAL,PWROCGGABXX01,30
GLOBAL,PWRCCGMNEXX01,30
GLOBAL,PWROILCHNYU01,30
GLOBAL,PWRBIOLTUXX01,45
GLOBAL,PWROTHTLSXX01,30
GLOBAL,PWRWAVNERXX01,20
GLOBAL,PWRWOFBRACW01,30
GLOBAL,PWRCSPCHNHN01,30
GLOBAL,PWROTHCHNHE01,30
GLOBAL,PWRWASCHNGX01,30
GLOBAL,PWRCCGPHLXX00,30
GLOBAL,PWROCGCHNXI00,30
GLOBAL,PWRPETFINXX01,30
GLOBAL,PWROTHTUNXX01,30
GLOBAL,PWRWONETHXX01,30
GLOBAL,PWRHYDROUXX01,100
GLOBAL,PWROCGINDEA01,30
GLOBAL,PWRCSPCANNO01,30
GLOBAL,PWRCOASOMXX01,30
GLOBAL,PWRGEOBGDXX01,30
GLOBAL,PWROTHBIHXX01,30
GLOBAL,PWRSPVINDNO01,30
GLOBAL,PWROCGCHNHJ01,30
GLOBAL,PWRCSPNZLXX01,30
GLOBAL,PWROCGCHNHB01,30
GLOBAL,PWRWONUSAFR01,30
GLOBAL,PWRWONBENXX01,30
GLOBAL,PWRCOGSYRXX01,30
GLOBAL,PWRPETBRACN01,30
GLOBAL,PWRWOFCHNAN01,30
GLOBAL,PWRCOGCANAB01,30
GLOBAL,PWRCSPJORXX01,30
GLOBAL,PWRGEOBWAXX01,30
GLOBAL,PWRCSPCHNGU01,30
GLOBAL,PWRPETCHNGD01,30
GLOBAL,PWRCOAGABXX01,30
GLOBAL,PWRCSPARMXX01,30
GLOBAL,PWRURNESTXX01,60
GLOBAL,PWRWAVIRLXX01,20
GLOBAL,PWRWOFUSASA01,30
GLOBAL,PWRCCGVNMXX01,30
GLOBAL,PWRWOFDEUXX01,30
GLOBAL,PWRWONCODXX01,30
GLOBAL,PWRHYDMWIXX01,100
GLOBAL,PWROCGCANQC01,30
GLOBAL,PWRPETFRAXX01,30
GLOBAL,PWRCCGARGXX00,30
GLOBAL,PWRCOGBRAJ101,30
GLOBAL,PWROCGNERXX01,30
GLOBAL,PWROCGUSANW01,30
GLOBAL,PWRCCGEGYXX01,30
GLOBAL,PWRCOGGUFXX01,30
GLOBAL,PWRWOFMNGXX01,30
GLOBAL,PWRHYDMKDXX01,100
GLOBAL,PWROILSOMXX01,30
GLOBAL,PWRPETHUNXX01,30
GLOBAL,PWRCOAETHXX01,30
GLOBAL,PWRCCGNZLXX01,30
GLOBAL,PWROILKAZXX01,30
GLOBAL,PWRWAVEGYXX01,20
GLOBAL,PWRCOGERIXX01,30
GLOBAL,PWRCOAAUTXX01,30
GLOBAL,PWRWAVDEUXX01,20
GLOBAL,PWRCOGMARXX01,30
GLOBAL,PWROCGKGZXX00,30
GLOBAL,PWRHYDVNMXX01,100
GLOBAL,PWRGEOCHNJX01,30
GLOBAL,PWRCOGECUXX01,30
GLOBAL,PWRGEOUSASE01,30
GLOBAL,PWRCOACHNWM01,30
GLOBAL,PWRCOGAUSNT01,30
GLOBAL,PWRCOGALBXX01,30
GLOBAL,PWRCOABRAJ101,30
GLOBAL,PWRWAVETHXX01,20
GLOBAL,PWRCOAPANXX01,30
GLOBAL,PWROCGMKDXX01,30
GLOBAL,PWRCOGUZBXX01,30
GLOBAL,PWRCOAUSAME01,30
GLOBAL,PWRWONAUSVI01,30
GLOBAL,PWRCCGPAKXX00,30
GLOBAL,PWRWOFCHNSX01,30
GLOBAL,PWRCCGOMNXX00,30
GLOBAL,PWRGEOUSAME01,30
GLOBAL,PWRWOFHNDXX01,30
GLOBAL,PWROTHNICXX01,30
GLOBAL,PWRWOFIRNXX01,30
GLOBAL,PWROILGUYXX01,30
GLOBAL,PWRWASRUSUR01,30
GLOBAL,PWRURNRWAXX01,60
GLOBAL,PWRWONPERXX01,30
GLOBAL,PWRWOFHRVXX01,30
GLOBAL,PWRCCGCHNMA01,30
GLOBAL,PWROCGKAZXX01,30
GLOBAL,PWRWASBLZXX01,30
GLOBAL,PWRSPVCHNSC01,30
GLOBAL,PWROTHKAZXX01,30
GLOBAL,PWRCSPLSOXX01,30
GLOBAL,PWRCOGJPNTO01,30
GLOBAL,PWRWOFCHNSI01,30
GLOBAL,PWRWOFYEMXX01,30
GLOBAL,PWRWASCHNAN01,30
GLOBAL,PWRWOFGUYXX01,30
GLOBAL,PWRWAVDOMXX01,20
GLOBAL,PWRWASFINXX01,30
GLOBAL,PWRWOFLBRXX01,30
GLOBAL,PWROCGKOSXX00,30
GLOBAL,PWRPETUSASA01,30
GLOBAL,PWRCCGRUSNW01,30
GLOBAL,PWRCOGBDIXX01,30
GLOBAL,PWRWAVISRXX01,20
GLOBAL,PWRURNPOLXX01,60
GLOBAL,PWRBIOPAKXX01,45
GLOBAL,PWRCCGCHNHA01,30
GLOBAL,PWRWONGTMXX01,30
GLOBAL,PWRPETLKAXX01,30
GLOBAL,PWRSPVJPNSH01,30
GLOBAL,PWRCOGUSASW01,30
GLOBAL,PWRGEOATAXX01,30
GLOBAL,PWRWAVCAFXX01,20
GLOBAL,PWROILLAOXX01,30
GLOBAL,PWRCCGPRTXX00,30
GLOBAL,PWRPETMNEXX01,30
GLOBAL,PWROILTUNXX01,30
GLOBAL,PWRWASMNGXX01,30
GLOBAL,PWRCCGTLSXX00,30
GLOBAL,PWRGEOMEXXX01,30
GLOBAL,PWRCCGUSARE01,30
GLOBAL,PWRURNPANXX01,60
GLOBAL,PWRCOAUSAHA01,30
GLOBAL,PWRPETCHLXX01,30
GLOBAL,PWRWOFINDNE01,30
GLOBAL,PWROCGAFGXX01,30
GLOBAL,PWRCOGUSARE01,30
GLOBAL,PWRURNCHNEM01,60
GLOBAL,PWRCCGBGDXX01,30
GLOBAL,PWROCGSLEXX00,30
GLOBAL,PWRBIOGINXX01,45
GLOBAL,PWRCSPESHXX01,30
GLOBAL,PWROILSLVXX01,30
GLOBAL,PWROCGUSAMW00,30
GLOBAL,PWRWASBFAXX01,30
GLOBAL,PWRPETCHNMA01,30
GLOBAL,PWRWOFMDAXX01,30
GLOBAL,PWRWASLUXXX01,30
GLOBAL,PWROTHMUSXX01,30
GLOBAL,PWRHYDECUXX01,100
GLOBAL,PWRCOGINDNE01,30
GLOBAL,PWRSPVTZAXX01,30
GLOBAL,PWRSPVGEOXX01,30
GLOBAL,PWRGEOHUNXX01,30
GLOBAL,PWRWONGBRXX01,30
GLOBAL,PWRGEOCHNHU01,30
GLOBAL,PWRWONCANBC01,30
GLOBAL,PWRCOAPAKXX01,30
GLOBAL,PWRCCGNAMXX00,30
GLOBAL,PWRWAVKAZXX01,20
GLOBAL,PWRWOFUSARE01,30
GLOBAL,PWRWAVMUSXX01,20
GLOBAL,PWRHYDCHNHA01,100
GLOBAL,PWRPETTZAXX01,30
GLOBAL,PWROILBOLXX01,30
GLOBAL,PWRSPVCHNCH01,30
GLOBAL,PWROCGMYSXX01,30
GLOBAL,PWRCSPRWAXX01,30
GLOBAL,PWRCSPIRQXX01,30
GLOBAL,PWRWAVMYSXX01,20
GLOBAL,PWRCCGCZEXX01,30
GLOBAL,PWRCSPAUSSW01,30
GLOBAL,PWRCCGSYRXX01,30
GLOBAL,PWROTHBDIXX01,30
GLOBAL,PWRPETDZAXX01,30
GLOBAL,PWRURNCHNZH01,60
GLOBAL,PWROILESPXX01,30
GLOBAL,PWRGEOCHNSX01,30
GLOBAL,PWROTHSVKXX01,30
GLOBAL,PWRGEOCHNLI01,30
GLOBAL,PWRBIOCANNL01,45
GLOBAL,PWRBIOBGDXX01,45
GLOBAL,PWRWOFRUSFE01,30
GLOBAL,PWRCSPURYXX01,30
GLOBAL,PWRCSPKAZXX01,30
GLOBAL,PWRSPVRWAXX01,30
GLOBAL,PWROTHPOLXX01,30
GLOBAL,PWROCGCHNHA00,30
GLOBAL,PWRWASCOGXX01,30
GLOBAL,PWROCGTJKXX00,30
GLOBAL,PWRHYDJORXX01,100
GLOBAL,PWROCGARGXX00,30
GLOBAL,PWRWOFSRBXX01,30
