REGION,TECHNOLOGY,VALUE
GLOBAL,PWRWOFCHNQI01,31.536
GLOBAL,PWRWAVCHNQI01,31.536
GLOBAL,PWRPETCHNQI01,31.536
GLOBAL,PWRGEOCHNQI01,31.536
GLOBAL,PWRCOGCHNQI01,31.536
GLOBAL,PWRCCGCHNSC00,31.536
GLOBAL,PWROCGCHNSC00,31.536
GLOBAL,PWRHYDCHNSC01,31.536
GLOBAL,PWROILCHNSC01,31.536
GLOBAL,PWRSPVCHNSC01,31.536
GLOBAL,PWROTHCHNSC01,31.536
GLOBAL,PWRCSPCHNSC01,31.536
GLOBAL,PWRBIOCHNSC01,31.536
GLOBAL,PWRCOACHNSC01,31.536
GLOBAL,PWRURNCHNSC01,31.536
GLOBAL,PWRWONCHNSC01,31.536
GLOBAL,PWRWASCHNSC01,31.536
GLOBAL,PWRWOFCHNSC01,31.536
GLOBAL,PWRWAVCHNSC01,31.536
GLOBAL,PWRPETCHNSC01,31.536
GLOBAL,PWRGEOCHNSC01,31.536
GLOBAL,PWRCOGCHNSC01,31.536
GLOBAL,PWRCCGCHNSD00,31.536
GLOBAL,PWROCGCHNSD00,31.536
GLOBAL,PWRHYDCHNSD01,31.536
GLOBAL,PWROILCHNSD01,31.536
GLOBAL,PWRSPVCHNSD01,31.536
GLOBAL,PWROTHCHNSD01,31.536
GLOBAL,PWRCSPCHNSD01,31.536
GLOBAL,PWRBIOCHNSD01,31.536
GLOBAL,PWRCOACHNSD01,31.536
GLOBAL,PWRURNCHNSD01,31.536
GLOBAL,PWRWONCHNSD01,31.536
GLOBAL,PWRWASCHNSD01,31.536
GLOBAL,PWRWOFCHNSD01,31.536
GLOBAL,PWRWAVCHNSD01,31.536
GLOBAL,PWRPETCHNSD01,31.536
GLOBAL,PWRGEOCHNSD01,31.536
GLOBAL,PWRCOGCHNSD01,31.536
GLOBAL,PWRCCGCHNSH00,31.536
GLOBAL,PWROCGCHNSH00,31.536
GLOBAL,PWRHYDCHNSH01,31.536
GLOBAL,PWROILCHNSH01,31.536
GLOBAL,PWRSPVCHNSH01,31.536
GLOBAL,PWROTHCHNSH01,31.536
GLOBAL,PWRCSPCHNSH01,31.536
GLOBAL,PWRBIOCHNSH01,31.536
GLOBAL,PWRCOACHNSH01,31.536
GLOBAL,PWRURNCHNSH01,31.536
GLOBAL,PWRWONCHNSH01,31.536
GLOBAL,PWRWASCHNSH01,31.536
GLOBAL,PWRWOFCHNSH01,31.536
GLOBAL,PWRWAVCHNSH01,31.536
GLOBAL,PWRPETCHNSH01,31.536
GLOBAL,PWRGEOCHNSH01,31.536
GLOBAL,PWRCOGCHNSH01,31.536
GLOBAL,PWRCCGCHNSI00,31.536
GLOBAL,PWROCGCHNSI00,31.536
GLOBAL,PWRHYDCHNSI01,31.536
GLOBAL,PWROILCHNSI01,31.536
GLOBAL,PWRSPVCHNSI01,31.536
GLOBAL,PWROTHCHNSI01,31.536
GLOBAL,PWRCSPCHNSI01,31.536
GLOBAL,PWRBIOCHNSI01,31.536
GLOBAL,PWRCOACHNSI01,31.536
GLOBAL,PWRURNCHNSI01,31.536
GLOBAL,PWRWONCHNSI01,31.536
GLOBAL,PWRWASCHNSI01,31.536
GLOBAL,PWRWOFCHNSI01,31.536
GLOBAL,PWRWAVCHNSI01,31.536
GLOBAL,PWRPETCHNSI01,31.536
GLOBAL,PWRGEOCHNSI01,31.536
GLOBAL,PWRCOGCHNSI01,31.536
GLOBAL,PWRCCGCHNSX00,31.536
GLOBAL,PWROCGCHNSX00,31.536
GLOBAL,PWRHYDCHNSX01,31.536
GLOBAL,PWROILCHNSX01,31.536
GLOBAL,PWRSPVCHNSX01,31.536
GLOBAL,PWROTHCHNSX01,31.536
GLOBAL,PWRCSPCHNSX01,31.536
GLOBAL,PWRBIOCHNSX01,31.536
GLOBAL,PWRCOACHNSX01,31.536
GLOBAL,PWRURNCHNSX01,31.536
GLOBAL,PWRWONCHNSX01,31.536
GLOBAL,PWRWASCHNSX01,31.536
GLOBAL,PWRWOFCHNSX01,31.536
GLOBAL,PWRWAVCHNSX01,31.536
GLOBAL,PWRPETCHNSX01,31.536
GLOBAL,PWRGEOCHNSX01,31.536
GLOBAL,PWRCOGCHNSX01,31.536
GLOBAL,PWRCCGCHNTI00,31.536
GLOBAL,PWROCGCHNTI00,31.536
GLOBAL,PWRHYDCHNTI01,31.536
GLOBAL,PWROILCHNTI01,31.536
GLOBAL,PWRSPVCHNTI01,31.536
GLOBAL,PWROTHCHNTI01,31.536
GLOBAL,PWRCSPCHNTI01,31.536
GLOBAL,PWRBIOCHNTI01,31.536
GLOBAL,PWRCOACHNTI01,31.536
GLOBAL,PWRURNCHNTI01,31.536
GLOBAL,PWRWONCHNTI01,31.536
GLOBAL,PWRWASCHNTI01,31.536
GLOBAL,PWRWOFCHNTI01,31.536
GLOBAL,PWRWAVCHNTI01,31.536
GLOBAL,PWRPETCHNTI01,31.536
GLOBAL,PWRGEOCHNTI01,31.536
GLOBAL,PWRCOGCHNTI01,31.536
GLOBAL,PWRCCGCHNTJ00,31.536
GLOBAL,PWROCGCHNTJ00,31.536
GLOBAL,PWRHYDCHNTJ01,31.536
GLOBAL,PWROILCHNTJ01,31.536
GLOBAL,PWRSPVCHNTJ01,31.536
GLOBAL,PWROTHCHNTJ01,31.536
GLOBAL,PWRCSPCHNTJ01,31.536
GLOBAL,PWRBIOCHNTJ01,31.536
GLOBAL,PWRCOACHNTJ01,31.536
GLOBAL,PWRURNCHNTJ01,31.536
GLOBAL,PWRWONCHNTJ01,31.536
GLOBAL,PWRWASCHNTJ01,31.536
GLOBAL,PWRWOFCHNTJ01,31.536
GLOBAL,PWRWAVCHNTJ01,31.536
GLOBAL,PWRPETCHNTJ01,31.536
GLOBAL,PWRGEOCHNTJ01,31.536
GLOBAL,PWRCOGCHNTJ01,31.536
GLOBAL,PWRCCGCHNWM00,31.536
GLOBAL,PWROCGCHNWM00,31.536
GLOBAL,PWRHYDCHNWM01,31.536
GLOBAL,PWROILCHNWM01,31.536
GLOBAL,PWRSPVCHNWM01,31.536
GLOBAL,PWROTHCHNWM01,31.536
GLOBAL,PWRCSPCHNWM01,31.536
GLOBAL,PWRBIOCHNWM01,31.536
GLOBAL,PWRCOACHNWM01,31.536
GLOBAL,PWRURNCHNWM01,31.536
GLOBAL,PWRWONCHNWM01,31.536
GLOBAL,PWRWASCHNWM01,31.536
GLOBAL,PWRWOFCHNWM01,31.536
GLOBAL,PWRWAVCHNWM01,31.536
GLOBAL,PWRPETCHNWM01,31.536
GLOBAL,PWRGEOCHNWM01,31.536
GLOBAL,PWRCOGCHNWM01,31.536
GLOBAL,PWRCCGCHNXI00,31.536
GLOBAL,PWROCGCHNXI00,31.536
GLOBAL,PWRHYDCHNXI01,31.536
GLOBAL,PWROILCHNXI01,31.536
GLOBAL,PWRSPVCHNXI01,31.536
GLOBAL,PWROTHCHNXI01,31.536
GLOBAL,PWRCSPCHNXI01,31.536
GLOBAL,PWRBIOCHNXI01,31.536
GLOBAL,PWRCOACHNXI01,31.536
GLOBAL,PWRURNCHNXI01,31.536
GLOBAL,PWRWONCHNXI01,31.536
GLOBAL,PWRWASCHNXI01,31.536
GLOBAL,PWRWOFCHNXI01,31.536
GLOBAL,PWRWAVCHNXI01,31.536
GLOBAL,PWRPETCHNXI01,31.536
GLOBAL,PWRGEOCHNXI01,31.536
GLOBAL,PWRCOGCHNXI01,31.536
GLOBAL,PWRCCGCHNYU00,31.536
GLOBAL,PWROCGCHNYU00,31.536
GLOBAL,PWRHYDCHNYU01,31.536
GLOBAL,PWROILCHNYU01,31.536
GLOBAL,PWRSPVCHNYU01,31.536
GLOBAL,PWROTHCHNYU01,31.536
GLOBAL,PWRCSPCHNYU01,31.536
GLOBAL,PWRBIOCHNYU01,31.536
GLOBAL,PWRCOACHNYU01,31.536
GLOBAL,PWRURNCHNYU01,31.536
GLOBAL,PWRWONCHNYU01,31.536
GLOBAL,PWRWASCHNYU01,31.536
GLOBAL,PWRWOFCHNYU01,31.536
GLOBAL,PWRWAVCHNYU01,31.536
GLOBAL,PWRPETCHNYU01,31.536
GLOBAL,PWRGEOCHNYU01,31.536
GLOBAL,PWRCOGCHNYU01,31.536
GLOBAL,PWRCCGCHNZH00,31.536
GLOBAL,PWROCGCHNZH00,31.536
GLOBAL,PWRHYDCHNZH01,31.536
GLOBAL,PWROILCHNZH01,31.536
GLOBAL,PWRSPVCHNZH01,31.536
GLOBAL,PWROTHCHNZH01,31.536
GLOBAL,PWRCSPCHNZH01,31.536
GLOBAL,PWRBIOCHNZH01,31.536
GLOBAL,PWRCOACHNZH01,31.536
GLOBAL,PWRURNCHNZH01,31.536
GLOBAL,PWRWONCHNZH01,31.536
GLOBAL,PWRWASCHNZH01,31.536
GLOBAL,PWRWOFCHNZH01,31.536
GLOBAL,PWRWAVCHNZH01,31.536
GLOBAL,PWRPETCHNZH01,31.536
GLOBAL,PWRGEOCHNZH01,31.536
GLOBAL,PWRCOGCHNZH01,31.536
GLOBAL,PWRCCGCIVXX00,31.536
GLOBAL,PWROCGCIVXX00,31.536
GLOBAL,PWRHYDCIVXX01,31.536
GLOBAL,PWROILCIVXX01,31.536
GLOBAL,PWRSPVCIVXX01,31.536
GLOBAL,PWROTHCIVXX01,31.536
GLOBAL,PWRCSPCIVXX01,31.536
GLOBAL,PWRBIOCIVXX01,31.536
GLOBAL,PWRCOACIVXX01,31.536
GLOBAL,PWRURNCIVXX01,31.536
GLOBAL,PWRWONCIVXX01,31.536
GLOBAL,PWRWASCIVXX01,31.536
GLOBAL,PWRWOFCIVXX01,31.536
GLOBAL,PWRWAVCIVXX01,31.536
GLOBAL,PWRPETCIVXX01,31.536
GLOBAL,PWRGEOCIVXX01,31.536
GLOBAL,PWRCOGCIVXX01,31.536
GLOBAL,PWRCCGCMRXX00,31.536
GLOBAL,PWROCGCMRXX00,31.536
GLOBAL,PWRHYDCMRXX01,31.536
GLOBAL,PWROILCMRXX01,31.536
GLOBAL,PWRSPVCMRXX01,31.536
GLOBAL,PWROTHCMRXX01,31.536
GLOBAL,PWRCSPCMRXX01,31.536
GLOBAL,PWRBIOCMRXX01,31.536
GLOBAL,PWRCOACMRXX01,31.536
GLOBAL,PWRURNCMRXX01,31.536
GLOBAL,PWRWONCMRXX01,31.536
GLOBAL,PWRWASCMRXX01,31.536
GLOBAL,PWRWOFCMRXX01,31.536
GLOBAL,PWRWAVCMRXX01,31.536
GLOBAL,PWRPETCMRXX01,31.536
GLOBAL,PWRGEOCMRXX01,31.536
GLOBAL,PWRCOGCMRXX01,31.536
GLOBAL,PWRCCGCODXX00,31.536
GLOBAL,PWROCGCODXX00,31.536
GLOBAL,PWRHYDCODXX01,31.536
GLOBAL,PWROILCODXX01,31.536
GLOBAL,PWRSPVCODXX01,31.536
GLOBAL,PWROTHCODXX01,31.536
GLOBAL,PWRCSPCODXX01,31.536
GLOBAL,PWRBIOCODXX01,31.536
GLOBAL,PWRCOACODXX01,31.536
GLOBAL,PWRURNCODXX01,31.536
GLOBAL,PWRWONCODXX01,31.536
GLOBAL,PWRWASCODXX01,31.536
GLOBAL,PWRWOFCODXX01,31.536
GLOBAL,PWRWAVCODXX01,31.536
GLOBAL,PWRPETCODXX01,31.536
GLOBAL,PWRGEOCODXX01,31.536
GLOBAL,PWRCOGCODXX01,31.536
GLOBAL,PWRCCGCOGXX00,31.536
GLOBAL,PWROCGCOGXX00,31.536
GLOBAL,PWRHYDCOGXX01,31.536
GLOBAL,PWROILCOGXX01,31.536
GLOBAL,PWRSPVCOGXX01,31.536
GLOBAL,PWROTHCOGXX01,31.536
GLOBAL,PWRCSPCOGXX01,31.536
GLOBAL,PWRBIOCOGXX01,31.536
GLOBAL,PWRCOACOGXX01,31.536
GLOBAL,PWRURNCOGXX01,31.536
GLOBAL,PWRWONCOGXX01,31.536
GLOBAL,PWRWASCOGXX01,31.536
GLOBAL,PWRWOFCOGXX01,31.536
GLOBAL,PWRWAVCOGXX01,31.536
GLOBAL,PWRPETCOGXX01,31.536
GLOBAL,PWRGEOCOGXX01,31.536
GLOBAL,PWRCOGCOGXX01,31.536
GLOBAL,PWRCCGCOLXX00,31.536
GLOBAL,PWROCGCOLXX00,31.536
GLOBAL,PWRHYDCOLXX01,31.536
GLOBAL,PWROILCOLXX01,31.536
GLOBAL,PWRSPVCOLXX01,31.536
GLOBAL,PWROTHCOLXX01,31.536
GLOBAL,PWRCSPCOLXX01,31.536
GLOBAL,PWRBIOCOLXX01,31.536
GLOBAL,PWRCOACOLXX01,31.536
GLOBAL,PWRURNCOLXX01,31.536
GLOBAL,PWRWONCOLXX01,31.536
GLOBAL,PWRWASCOLXX01,31.536
GLOBAL,PWRWOFCOLXX01,31.536
GLOBAL,PWRWAVCOLXX01,31.536
GLOBAL,PWRPETCOLXX01,31.536
GLOBAL,PWRGEOCOLXX01,31.536
GLOBAL,PWRCOGCOLXX01,31.536
GLOBAL,PWRCCGCPVXX00,31.536
GLOBAL,PWROCGCPVXX00,31.536
GLOBAL,PWRHYDCPVXX01,31.536
GLOBAL,PWROILCPVXX01,31.536
GLOBAL,PWRSPVCPVXX01,31.536
GLOBAL,PWROTHCPVXX01,31.536
GLOBAL,PWRCSPCPVXX01,31.536
GLOBAL,PWRBIOCPVXX01,31.536
GLOBAL,PWRCOACPVXX01,31.536
GLOBAL,PWRURNCPVXX01,31.536
GLOBAL,PWRWONCPVXX01,31.536
GLOBAL,PWRWASCPVXX01,31.536
GLOBAL,PWRWOFCPVXX01,31.536
GLOBAL,PWRWAVCPVXX01,31.536
GLOBAL,PWRPETCPVXX01,31.536
GLOBAL,PWRGEOCPVXX01,31.536
GLOBAL,PWRCOGCPVXX01,31.536
GLOBAL,PWRCCGCRIXX00,31.536
GLOBAL,PWROCGCRIXX00,31.536
GLOBAL,PWRHYDCRIXX01,31.536
GLOBAL,PWROILCRIXX01,31.536
GLOBAL,PWRSPVCRIXX01,31.536
GLOBAL,PWROTHCRIXX01,31.536
GLOBAL,PWRCSPCRIXX01,31.536
GLOBAL,PWRBIOCRIXX01,31.536
GLOBAL,PWRCOACRIXX01,31.536
GLOBAL,PWRURNCRIXX01,31.536
GLOBAL,PWRWONCRIXX01,31.536
GLOBAL,PWRWASCRIXX01,31.536
GLOBAL,PWRWOFCRIXX01,31.536
GLOBAL,PWRWAVCRIXX01,31.536
GLOBAL,PWRPETCRIXX01,31.536
GLOBAL,PWRGEOCRIXX01,31.536
GLOBAL,PWRCOGCRIXX01,31.536
GLOBAL,PWRCCGCUBXX00,31.536
GLOBAL,PWROCGCUBXX00,31.536
GLOBAL,PWRHYDCUBXX01,31.536
GLOBAL,PWROILCUBXX01,31.536
GLOBAL,PWRSPVCUBXX01,31.536
GLOBAL,PWROTHCUBXX01,31.536
GLOBAL,PWRCSPCUBXX01,31.536
GLOBAL,PWRBIOCUBXX01,31.536
GLOBAL,PWRCOACUBXX01,31.536
GLOBAL,PWRURNCUBXX01,31.536
GLOBAL,PWRWONCUBXX01,31.536
GLOBAL,PWRWASCUBXX01,31.536
GLOBAL,PWRWOFCUBXX01,31.536
GLOBAL,PWRWAVCUBXX01,31.536
GLOBAL,PWRPETCUBXX01,31.536
GLOBAL,PWRGEOCUBXX01,31.536
GLOBAL,PWRCOGCUBXX01,31.536
GLOBAL,PWRCCGCYPXX00,31.536
GLOBAL,PWROCGCYPXX00,31.536
GLOBAL,PWRHYDCYPXX01,31.536
GLOBAL,PWROILCYPXX01,31.536
GLOBAL,PWRSPVCYPXX01,31.536
GLOBAL,PWROTHCYPXX01,31.536
GLOBAL,PWRCSPCYPXX01,31.536
GLOBAL,PWRBIOCYPXX01,31.536
GLOBAL,PWRCOACYPXX01,31.536
GLOBAL,PWRURNCYPXX01,31.536
GLOBAL,PWRWONCYPXX01,31.536
GLOBAL,PWRWASCYPXX01,31.536
GLOBAL,PWRWOFCYPXX01,31.536
GLOBAL,PWRWAVCYPXX01,31.536
GLOBAL,PWRPETCYPXX01,31.536
GLOBAL,PWRGEOCYPXX01,31.536
GLOBAL,PWRCOGCYPXX01,31.536
GLOBAL,PWRCCGCZEXX00,31.536
GLOBAL,PWROCGCZEXX00,31.536
GLOBAL,PWRHYDCZEXX01,31.536
GLOBAL,PWROILCZEXX01,31.536
GLOBAL,PWRSPVCZEXX01,31.536
GLOBAL,PWROTHCZEXX01,31.536
GLOBAL,PWRCSPCZEXX01,31.536
GLOBAL,PWRBIOCZEXX01,31.536
GLOBAL,PWRCOACZEXX01,31.536
GLOBAL,PWRURNCZEXX01,31.536
GLOBAL,PWRWONCZEXX01,31.536
GLOBAL,PWRWASCZEXX01,31.536
GLOBAL,PWRWOFCZEXX01,31.536
GLOBAL,PWRWAVCZEXX01,31.536
GLOBAL,PWRPETCZEXX01,31.536
GLOBAL,PWRGEOCZEXX01,31.536
GLOBAL,PWRCOGCZEXX01,31.536
GLOBAL,PWRCCGDEUXX00,31.536
GLOBAL,PWROCGDEUXX00,31.536
GLOBAL,PWRHYDDEUXX01,31.536
GLOBAL,PWROILDEUXX01,31.536
GLOBAL,PWRSPVDEUXX01,31.536
GLOBAL,PWROTHDEUXX01,31.536
GLOBAL,PWRCSPDEUXX01,31.536
GLOBAL,PWRBIODEUXX01,31.536
GLOBAL,PWRCOADEUXX01,31.536
GLOBAL,PWRURNDEUXX01,31.536
GLOBAL,PWRWONDEUXX01,31.536
GLOBAL,PWRWASDEUXX01,31.536
GLOBAL,PWRWOFDEUXX01,31.536
GLOBAL,PWRWAVDEUXX01,31.536
GLOBAL,PWRPETDEUXX01,31.536
GLOBAL,PWRGEODEUXX01,31.536
GLOBAL,PWRCOGDEUXX01,31.536
GLOBAL,PWRCCGDJIXX00,31.536
GLOBAL,PWROCGDJIXX00,31.536
GLOBAL,PWRHYDDJIXX01,31.536
GLOBAL,PWROILDJIXX01,31.536
GLOBAL,PWRSPVDJIXX01,31.536
GLOBAL,PWROTHDJIXX01,31.536
GLOBAL,PWRCSPDJIXX01,31.536
GLOBAL,PWRBIODJIXX01,31.536
GLOBAL,PWRCOADJIXX01,31.536
GLOBAL,PWRURNDJIXX01,31.536
GLOBAL,PWRWONDJIXX01,31.536
GLOBAL,PWRWASDJIXX01,31.536
GLOBAL,PWRWOFDJIXX01,31.536
GLOBAL,PWRWAVDJIXX01,31.536
GLOBAL,PWRPETDJIXX01,31.536
GLOBAL,PWRGEODJIXX01,31.536
GLOBAL,PWRCOGDJIXX01,31.536
GLOBAL,PWRCCGDNKXX00,31.536
GLOBAL,PWROCGDNKXX00,31.536
GLOBAL,PWRHYDDNKXX01,31.536
GLOBAL,PWROILDNKXX01,31.536
GLOBAL,PWRSPVDNKXX01,31.536
GLOBAL,PWROTHDNKXX01,31.536
GLOBAL,PWRCSPDNKXX01,31.536
GLOBAL,PWRBIODNKXX01,31.536
GLOBAL,PWRCOADNKXX01,31.536
GLOBAL,PWRURNDNKXX01,31.536
GLOBAL,PWRWONDNKXX01,31.536
GLOBAL,PWRWASDNKXX01,31.536
GLOBAL,PWRWOFDNKXX01,31.536
GLOBAL,PWRWAVDNKXX01,31.536
GLOBAL,PWRPETDNKXX01,31.536
GLOBAL,PWRGEODNKXX01,31.536
GLOBAL,PWRCOGDNKXX01,31.536
GLOBAL,PWRCCGDOMXX00,31.536
GLOBAL,PWROCGDOMXX00,31.536
GLOBAL,PWRHYDDOMXX01,31.536
GLOBAL,PWROILDOMXX01,31.536
GLOBAL,PWRSPVDOMXX01,31.536
GLOBAL,PWROTHDOMXX01,31.536
GLOBAL,PWRCSPDOMXX01,31.536
GLOBAL,PWRBIODOMXX01,31.536
GLOBAL,PWRCOADOMXX01,31.536
GLOBAL,PWRURNDOMXX01,31.536
GLOBAL,PWRWONDOMXX01,31.536
GLOBAL,PWRWASDOMXX01,31.536
GLOBAL,PWRWOFDOMXX01,31.536
GLOBAL,PWRWAVDOMXX01,31.536
GLOBAL,PWRPETDOMXX01,31.536
GLOBAL,PWRGEODOMXX01,31.536
GLOBAL,PWRCOGDOMXX01,31.536
GLOBAL,PWRCCGDZAXX00,31.536
GLOBAL,PWROCGDZAXX00,31.536
GLOBAL,PWRHYDDZAXX01,31.536
GLOBAL,PWROILDZAXX01,31.536
GLOBAL,PWRSPVDZAXX01,31.536
GLOBAL,PWROTHDZAXX01,31.536
GLOBAL,PWRCSPDZAXX01,31.536
GLOBAL,PWRBIODZAXX01,31.536
GLOBAL,PWRCOADZAXX01,31.536
GLOBAL,PWRURNDZAXX01,31.536
GLOBAL,PWRWONDZAXX01,31.536
GLOBAL,PWRWASDZAXX01,31.536
GLOBAL,PWRWOFDZAXX01,31.536
GLOBAL,PWRWAVDZAXX01,31.536
GLOBAL,PWRPETDZAXX01,31.536
GLOBAL,PWRGEODZAXX01,31.536
GLOBAL,PWRCOGDZAXX01,31.536
GLOBAL,PWRCCGECUXX00,31.536
GLOBAL,PWROCGECUXX00,31.536
GLOBAL,PWRHYDECUXX01,31.536
GLOBAL,PWROILECUXX01,31.536
GLOBAL,PWRSPVECUXX01,31.536
GLOBAL,PWROTHECUXX01,31.536
GLOBAL,PWRCSPECUXX01,31.536
GLOBAL,PWRBIOECUXX01,31.536
GLOBAL,PWRCOAECUXX01,31.536
GLOBAL,PWRURNECUXX01,31.536
GLOBAL,PWRWONECUXX01,31.536
GLOBAL,PWRWASECUXX01,31.536
GLOBAL,PWRWOFECUXX01,31.536
GLOBAL,PWRWAVECUXX01,31.536
GLOBAL,PWRPETECUXX01,31.536
GLOBAL,PWRGEOECUXX01,31.536
GLOBAL,PWRCOGECUXX01,31.536
GLOBAL,PWRCCGEGYXX00,31.536
GLOBAL,PWROCGEGYXX00,31.536
GLOBAL,PWRHYDEGYXX01,31.536
GLOBAL,PWROILEGYXX01,31.536
GLOBAL,PWRSPVEGYXX01,31.536
GLOBAL,PWROTHEGYXX01,31.536
GLOBAL,PWRCSPEGYXX01,31.536
GLOBAL,PWRBIOEGYXX01,31.536
GLOBAL,PWRCOAEGYXX01,31.536
GLOBAL,PWRURNEGYXX01,31.536
GLOBAL,PWRWONEGYXX01,31.536
GLOBAL,PWRWASEGYXX01,31.536
GLOBAL,PWRWOFEGYXX01,31.536
GLOBAL,PWRWAVEGYXX01,31.536
GLOBAL,PWRPETEGYXX01,31.536
GLOBAL,PWRGEOEGYXX01,31.536
GLOBAL,PWRCOGEGYXX01,31.536
GLOBAL,PWRCCGERIXX00,31.536
GLOBAL,PWROCGERIXX00,31.536
GLOBAL,PWRHYDERIXX01,31.536
GLOBAL,PWROILERIXX01,31.536
GLOBAL,PWRSPVERIXX01,31.536
GLOBAL,PWROTHERIXX01,31.536
GLOBAL,PWRCSPERIXX01,31.536
GLOBAL,PWRBIOERIXX01,31.536
GLOBAL,PWRCOAERIXX01,31.536
GLOBAL,PWRURNERIXX01,31.536
GLOBAL,PWRWONERIXX01,31.536
GLOBAL,PWRWASERIXX01,31.536
GLOBAL,PWRWOFERIXX01,31.536
GLOBAL,PWRWAVERIXX01,31.536
GLOBAL,PWRPETERIXX01,31.536
GLOBAL,PWRGEOERIXX01,31.536
GLOBAL,PWRCOGERIXX01,31.536
GLOBAL,PWRCCGESHXX00,31.536
GLOBAL,PWROCGESHXX00,31.536
GLOBAL,PWRHYDESHXX01,31.536
GLOBAL,PWROILESHXX01,31.536
GLOBAL,PWRSPVESHXX01,31.536
GLOBAL,PWROTHESHXX01,31.536
GLOBAL,PWRCSPESHXX01,31.536
GLOBAL,PWRBIOESHXX01,31.536
GLOBAL,PWRCOAESHXX01,31.536
GLOBAL,PWRURNESHXX01,31.536
GLOBAL,PWRWONESHXX01,31.536
GLOBAL,PWRWASESHXX01,31.536
GLOBAL,PWRWOFESHXX01,31.536
GLOBAL,PWRWAVESHXX01,31.536
GLOBAL,PWRPETESHXX01,31.536
GLOBAL,PWRGEOESHXX01,31.536
GLOBAL,PWRCOGESHXX01,31.536
GLOBAL,PWRCCGESPXX00,31.536
GLOBAL,PWROCGESPXX00,31.536
GLOBAL,PWRHYDESPXX01,31.536
GLOBAL,PWROILESPXX01,31.536
GLOBAL,PWRSPVESPXX01,31.536
GLOBAL,PWROTHESPXX01,31.536
GLOBAL,PWRCSPESPXX01,31.536
GLOBAL,PWRBIOESPXX01,31.536
GLOBAL,PWRCOAESPXX01,31.536
GLOBAL,PWRURNESPXX01,31.536
GLOBAL,PWRWONESPXX01,31.536
GLOBAL,PWRWASESPXX01,31.536
GLOBAL,PWRWOFESPXX01,31.536
GLOBAL,PWRWAVESPXX01,31.536
GLOBAL,PWRPETESPXX01,31.536
GLOBAL,PWRGEOESPXX01,31.536
GLOBAL,PWRCOGESPXX01,31.536
GLOBAL,PWRCCGESTXX00,31.536
GLOBAL,PWROCGESTXX00,31.536
GLOBAL,PWRHYDESTXX01,31.536
GLOBAL,PWROILESTXX01,31.536
GLOBAL,PWRSPVESTXX01,31.536
GLOBAL,PWROTHESTXX01,31.536
GLOBAL,PWRCSPESTXX01,31.536
GLOBAL,PWRBIOESTXX01,31.536
GLOBAL,PWRCOAESTXX01,31.536
GLOBAL,PWRURNESTXX01,31.536
GLOBAL,PWRWONESTXX01,31.536
GLOBAL,PWRWASESTXX01,31.536
GLOBAL,PWRWOFESTXX01,31.536
GLOBAL,PWRWAVESTXX01,31.536
GLOBAL,PWRPETESTXX01,31.536
GLOBAL,PWRGEOESTXX01,31.536
GLOBAL,PWRCOGESTXX01,31.536
GLOBAL,PWRCCGETHXX00,31.536
GLOBAL,PWROCGETHXX00,31.536
GLOBAL,PWRHYDETHXX01,31.536
GLOBAL,PWROILETHXX01,31.536
GLOBAL,PWRSPVETHXX01,31.536
GLOBAL,PWROTHETHXX01,31.536
GLOBAL,PWRCSPETHXX01,31.536
GLOBAL,PWRBIOETHXX01,31.536
GLOBAL,PWRCOAETHXX01,31.536
GLOBAL,PWRURNETHXX01,31.536
GLOBAL,PWRWONETHXX01,31.536
GLOBAL,PWRWASETHXX01,31.536
GLOBAL,PWRWOFETHXX01,31.536
GLOBAL,PWRWAVETHXX01,31.536
GLOBAL,PWRPETETHXX01,31.536
GLOBAL,PWRGEOETHXX01,31.536
GLOBAL,PWRCOGETHXX01,31.536
GLOBAL,PWRCCGFINXX00,31.536
GLOBAL,PWROCGFINXX00,31.536
GLOBAL,PWRHYDFINXX01,31.536
GLOBAL,PWROILFINXX01,31.536
GLOBAL,PWRSPVFINXX01,31.536
GLOBAL,PWROTHFINXX01,31.536
GLOBAL,PWRCSPFINXX01,31.536
GLOBAL,PWRBIOFINXX01,31.536
GLOBAL,PWRCOAFINXX01,31.536
GLOBAL,PWRURNFINXX01,31.536
GLOBAL,PWRWONFINXX01,31.536
GLOBAL,PWRWASFINXX01,31.536
GLOBAL,PWRWOFFINXX01,31.536
GLOBAL,PWRWAVFINXX01,31.536
GLOBAL,PWRPETFINXX01,31.536
GLOBAL,PWRGEOFINXX01,31.536
GLOBAL,PWRCOGFINXX01,31.536
GLOBAL,PWRCCGFJIXX00,31.536
GLOBAL,PWROCGFJIXX00,31.536
GLOBAL,PWRHYDFJIXX01,31.536
GLOBAL,PWROILFJIXX01,31.536
GLOBAL,PWRSPVFJIXX01,31.536
GLOBAL,PWROTHFJIXX01,31.536
GLOBAL,PWRCSPFJIXX01,31.536
GLOBAL,PWRBIOFJIXX01,31.536
GLOBAL,PWRCOAFJIXX01,31.536
GLOBAL,PWRURNFJIXX01,31.536
GLOBAL,PWRWONFJIXX01,31.536
GLOBAL,PWRWASFJIXX01,31.536
GLOBAL,PWRWOFFJIXX01,31.536
GLOBAL,PWRWAVFJIXX01,31.536
GLOBAL,PWRPETFJIXX01,31.536
GLOBAL,PWRGEOFJIXX01,31.536
GLOBAL,PWRCOGFJIXX01,31.536
